지역명,일시,avg_temperature(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%)
전국,20150716,22.9,0.0,3.3,67
전국,20150715,25.0,1.0,1.9,76
전국,20150714,25.4,0.1,2.0,77
전국,20150713,23.9,3.6,4.0,82
전국,20150712,24.2,44.8,3.8,91
전국,20150711,25.9,9.2,1.8,81
전국,20150710,25.0,0.0,1.8,79
전국,20150709,22.8,19.1,2.0,86
전국,20150708,21.0,23.0,2.0,90
전국,20150707,20.1,13.3,1.7,82
전국,20150706,22.2,0.2,1.5,73
전국,20150705,21.8,0.4,1.6,72
전국,20150704,21.2,0.0,1.8,70
전국,20150703,22.3,0.5,1.9,68
전국,20150702,22.4,0.2,2.0,69
전국,20150701,22.6,0.9,2.5,73
전국,20150630,21.4,11.5,1.4,84
전국,20150629,23.5,0.2,1.7,73
전국,20150628,22.1,0.0,1.8,76
전국,20150627,21.6,0.7,2.0,77
전국,20150626,20.9,32.4,2.8,86
전국,20150625,21.8,14.6,2.0,80
전국,20150624,22.5,3.4,1.6,77
전국,20150623,23.1,0.1,1.7,72
전국,20150622,22.3,0.2,1.7,73
전국,20150621,21.2,0.1,1.5,76
전국,20150620,19.4,12.2,1.4,87
전국,20150619,22.4,2.2,2.2,69
전국,20150618,22.5,0.8,2.2,70
전국,20150617,21.4,2.9,1.8,79
전국,20150616,22.6,1.1,1.7,78
전국,20150615,23.0,0.0,1.6,75
전국,20150614,21.8,5.1,1.9,77
전국,20150613,22.6,0.7,2.3,69
전국,20150612,23.2,0.7,2.4,65
전국,20150611,21.8,1.7,1.9,75
전국,20150610,23.7,0.0,1.8,61
전국,20150609,21.7,0.0,1.7,71
전국,20150608,20.2,1.3,1.4,73
전국,20150607,20.9,0.0,1.9,63
전국,20150606,19.1,0.0,1.9,66
전국,20150605,16.9,3.2,1.5,71
전국,20150604,21.6,0.0,1.7,44
전국,20150603,21.7,0.0,2.9,46
전국,20150602,21.7,0.4,1.6,63
전국,20150601,21.8,0.0,1.7,59
전국,20150531,20.4,0.0,1.7,67
전국,20150530,19.1,2.7,1.6,77
전국,20150529,22.5,0.0,1.6,53
전국,20150528,21.7,0.0,1.7,53
전국,20150527,21.4,0.0,1.5,49
전국,20150526,21.8,0.0,1.8,50
전국,20150525,20.2,0.0,1.8,53
전국,20150524,20.3,0.0,1.7,48
전국,20150523,20.2,0.0,1.7,48
전국,20150522,20.7,0.0,2.2,45
전국,20150521,18.7,0.0,2.3,53
전국,20150520,16.7,0.0,2.5,57
전국,20150519,17.9,0.7,2.2,74
전국,20150518,16.3,4.0,1.6,67
전국,20150517,18.0,0.0,1.6,47
전국,20150516,18.0,0.0,2.2,58
전국,20150515,19.1,1.3,1.8,78
전국,20150514,20.7,0.0,2.5,63
전국,20150513,19.6,0.0,4.1,50
전국,20150512,15.8,9.0,4.1,67
전국,20150511,16.8,23.8,2.9,73
전국,20150510,16.7,0.0,1.9,64
전국,20150509,17.7,0.2,2.1,62
전국,20150508,16.9,0.0,1.5,53
전국,20150507,16.3,0.0,1.8,49
전국,20150506,14.9,0.0,1.5,50
전국,20150505,14.2,0.0,2.2,45
전국,20150504,16.4,0.0,3.2,54
전국,20150503,17.6,12.9,1.7,92
전국,20150502,19.8,1.9,1.8,71
전국,20150501,19.2,0.0,1.6,72
전국,20150430,17.9,0.2,1.6,75
전국,20150429,15.8,23.2,2.0,85
전국,20150428,17.6,8.2,1.9,62
전국,20150427,18.7,0.0,2.1,44
전국,20150426,18.2,0.0,2.2,39
전국,20150425,15.7,0.0,1.9,40
전국,20150424,15.6,0.0,2.1,47
전국,20150423,14.4,0.0,2.1,48
전국,20150422,13.8,0.0,2.1,52
전국,20150421,12.8,0.0,1.8,63
전국,20150420,11.5,11.0,2.1,89
전국,20150419,14.2,14.2,1.8,89
전국,20150418,13.7,2.4,1.7,47
전국,20150417,11.4,0.0,2.4,46
전국,20150416,11.6,2.7,3.0,67
전국,20150415,12.0,1.0,2.7,66
전국,20150414,8.6,10.2,2.0,80
전국,20150413,10.4,7.5,3.3,74
전국,20150412,11.9,0.6,2.5,54
전국,20150411,11.4,0.0,1.7,56
전국,20150410,10.5,0.0,1.8,59
전국,20150409,9.0,0.0,1.6,65
전국,20150408,7.9,0.3,1.8,69
전국,20150407,7.5,0.9,2.2,73
전국,20150406,10.4,4.2,1.9,82
전국,20150405,10.0,3.0,1.6,89
전국,20150404,11.1,17.8,3.0,71
전국,20150403,12.9,9.0,3.0,80
전국,20150402,13.4,7.7,3.5,78
전국,20150401,11.7,1.9,2.5,85
전국,20150331,12.8,3.1,1.4,85
전국,20150330,13.1,0.0,1.8,64
전국,20150329,12.0,0.0,1.8,55
전국,20150328,11.1,0.0,2.1,40
전국,20150327,9.6,0.0,2.0,44
전국,20150326,8.1,0.0,1.9,44
전국,20150325,5.9,0.0,1.6,49
전국,20150324,4.9,0.0,2.0,44
전국,20150323,5.5,0.0,3.3,34
전국,20150322,9.7,0.0,3.1,41
전국,20150321,11.9,0.0,1.8,49
전국,20150320,12.1,0.0,1.5,60
전국,20150319,11.4,0.5,1.8,75
전국,20150318,9.6,31.8,2.6,84
전국,20150317,11.7,0.0,1.4,51
전국,20150316,9.3,0.0,1.3,47
전국,20150315,6.4,0.0,1.4,48
전국,20150314,4.8,0.0,1.6,48
전국,20150313,5.6,1.2,2.1,61
전국,20150312,3.5,0.0,2.9,38
전국,20150311,2.5,0.0,3.9,43
전국,20150310,-1.6,0.0,5.1,34
전국,20150309,4.5,0.1,3.9,46
전국,20150308,6.4,0.0,1.5,54
전국,20150307,4.3,0.0,1.5,56
전국,20150306,3.0,0.0,1.5,57
전국,20150305,0.5,0.0,1.8,48
전국,20150304,0.2,0.0,4.6,40
전국,20150303,3.6,2.8,2.0,69
전국,20150302,3.5,0.0,1.8,50
전국,20150301,3.2,0.9,2.8,65
전국,20150228,2.0,1.6,1.6,59
전국,20150227,-0.3,0.0,2.9,42
전국,20150226,3.6,0.2,3.5,53
전국,20150225,5.2,0.1,1.4,58
전국,20150224,3.4,0.0,1.9,57
전국,20150223,3.2,0.0,2.7,56
전국,20150222,6.3,1.0,2.9,73
전국,20150221,6.4,7.9,1.8,82
전국,20150220,4.2,0.0,1.5,66
전국,20150219,2.3,0.2,1.7,68
전국,20150218,2.3,0.1,2.5,70
전국,20150217,3.6,0.3,2.9,74
전국,20150216,5.1,10.0,2.0,92
전국,20150215,6.1,3.8,1.8,70
전국,20150214,2.2,0.0,1.9,64
전국,20150213,-0.7,0.0,2.7,42
전국,20150212,0.6,0.0,3.4,41
전국,20150211,4.0,0.0,2.1,60
전국,20150210,3.0,0.0,3.0,57
전국,20150209,-3.9,0.1,3.3,47
전국,20150208,-4.8,0.0,4.6,40
전국,20150207,2.2,0.0,2.1,63
전국,20150206,1.3,0.0,1.9,59
전국,20150205,0.9,0.3,2.5,63
전국,20150204,0.9,0.0,1.8,68
전국,20150203,0.7,0.0,1.3,65
전국,20150202,-0.2,0.0,1.2,61
전국,20150201,-1.9,0.0,1.4,55
전국,20150131,-2.7,0.0,2.4,53
전국,20150130,0.0,0.2,3.1,57
전국,20150129,0.3,1.4,1.2,78
전국,20150128,-2.1,0.3,2.0,61
전국,20150127,0.5,0.3,3.1,62
전국,20150126,5.6,1.7,1.8,90
전국,20150125,3.7,3.8,1.4,80
전국,20150124,2.6,0.0,1.5,69
전국,20150123,1.4,0.0,1.4,75
전국,20150122,3.1,1.9,2.0,82
전국,20150121,2.9,3.1,1.1,77
전국,20150120,0.4,0.0,1.3,65
전국,20150119,2.7,0.4,3.2,60
전국,20150118,0.0,1.3,2.1,59
전국,20150117,-0.9,0.0,3.5,47
전국,20150116,1.5,0.3,2.4,74
전국,20150115,3.1,0.2,1.6,69
전국,20150114,2.7,0.4,1.0,64
전국,20150113,0.4,0.0,1.0,59
전국,20150112,-1.7,0.0,1.6,53
전국,20150111,1.0,0.1,2.8,59
전국,20150110,1.0,0.0,2.2,58
전국,20150109,-0.2,0.0,2.2,61
전국,20150108,-2.5,0.0,2.2,55
전국,20150107,-3.0,0.0,2.9,42
전국,20150106,1.8,4.7,3.7,55
전국,20150105,3.8,4.1,1.3,75
전국,20150104,2.4,0.0,1.3,71
전국,20150103,-2.3,0.0,1.7,57
전국,20150102,-3.8,0.3,2.8,55
전국,20150101,-4.9,0.5,3.9,49
전국,20141231,0.1,0.9,3.1,61
전국,20141230,3.5,0.0,2.1,59
전국,20141229,2.7,0.0,1.5,72
전국,20141228,-0.1,0.0,1.2,65
전국,20141227,-1.1,0.0,1.1,61
전국,20141226,-2.1,0.0,1.6,53
전국,20141225,-0.3,0.0,2.7,51
전국,20141224,3.4,0.2,2.2,67
전국,20141223,0.1,0.0,1.4,68
전국,20141222,-2.5,0.5,2.2,68
전국,20141221,-3.3,0.7,2.3,58
전국,20141220,0.8,2.0,2.9,63
전국,20141219,-2.1,0.6,1.2,61
전국,20141218,-5.3,0.0,2.4,46
전국,20141217,-6.0,1.9,4.2,51
전국,20141216,-1.1,5.0,4.1,63
전국,20141215,2.0,2.2,1.4,72
전국,20141214,-1.6,0.0,1.9,60
전국,20141213,-2.3,0.7,2.7,57
전국,20141212,-0.2,1.0,2.4,63
전국,20141211,2.5,0.2,3.0,60
전국,20141210,3.3,0.4,1.4,67
전국,20141209,-0.9,0.0,1.6,56
전국,20141208,0.2,1.9,1.9,68
전국,20141207,-1.4,0.0,1.4,62
전국,20141206,-2.3,0.2,2.7,59
전국,20141205,-3.1,1.3,2.8,58
전국,20141204,-0.4,1.6,2.5,63
전국,20141203,0.7,2.3,2.6,68
전국,20141202,-2.6,0.7,3.7,50
전국,20141201,2.7,1.8,5.2,60
전국,20141130,9.9,9.5,1.7,92
전국,20141129,10.3,0.0,1.8,78
전국,20141128,9.5,5.9,1.9,89
전국,20141127,8.5,0.0,1.1,82
전국,20141126,9.4,0.1,1.5,74
전국,20141125,10.2,1.7,2.3,75
전국,20141124,9.7,28.1,1.4,87
전국,20141123,8.9,0.0,1.2,81
전국,20141122,9.3,1.0,1.2,79
전국,20141121,8.1,0.0,1.2,68
전국,20141120,6.2,0.0,1.1,61
전국,20141119,4.8,0.0,1.2,59
전국,20141118,5.4,0.0,1.8,61
전국,20141117,7.1,0.5,2.0,65
전국,20141116,7.7,0.2,1.2,51
전국,20141115,5.6,0.0,1.6,58
전국,20141114,5.2,0.2,1.9,58
전국,20141113,2.8,0.1,3.5,47
전국,20141112,8.6,2.2,4.1,57
전국,20141111,9.0,0.4,1.3,68
전국,20141110,8.6,0.0,1.3,64
전국,20141109,10.8,0.0,1.9,65
전국,20141108,11.2,0.5,0.9,82
전국,20141107,10.3,2.4,1.4,75
전국,20141106,12.3,0.1,1.5,72
전국,20141105,10.3,0.0,1.2,71
전국,20141104,9.2,0.0,1.2,67
전국,20141103,8.8,0.0,2.8,48
전국,20141102,12.3,2.0,3.3,62
전국,20141101,15.1,1.9,1.3,89
전국,20141031,12.9,23.6,1.6,88
전국,20141030,12.8,0.0,1.1,71
전국,20141029,11.2,0.0,1.0,69
전국,20141028,10.0,0.0,1.2,65
전국,20141027,12.5,0.0,2.2,58
전국,20141026,15.5,0.1,1.8,74
전국,20141025,14.6,0.0,1.3,76
전국,20141024,13.8,0.0,1.3,79
전국,20141023,12.5,0.0,1.3,78
전국,20141022,13.2,13.7,2.3,82
전국,20141021,15.9,41.6,2.1,93
전국,20141020,16.6,18.4,1.3,93
전국,20141019,15.1,0.0,1.3,68
전국,20141018,13.0,0.0,1.1,65
전국,20141017,12.0,0.0,1.4,58
전국,20141016,12.9,1.4,2.4,61
전국,20141015,12.7,0.0,1.4,71
전국,20141014,12.9,0.0,1.6,68
전국,20141013,16.4,14.0,3.5,74
전국,20141012,17.8,0.9,2.2,72
전국,20141011,18.5,0.0,2.9,63
전국,20141010,18.0,0.0,2.4,69
전국,20141009,16.4,0.0,1.3,73
전국,20141008,15.4,0.0,1.3,73
전국,20141007,15.0,0.0,1.4,71
전국,20141006,15.3,0.0,1.9,66
전국,20141005,16.2,0.0,2.7,62
전국,20141004,16.5,0.3,2.6,67
전국,20141003,17.2,0.2,2.5,70
전국,20141002,18.6,2.3,1.5,80
전국,20141001,18.3,0.0,1.6,78
전국,20140930,18.6,1.1,2.0,80
전국,20140929,19.9,4.9,1.1,90
전국,20140928,20.9,0.1,1.2,80
전국,20140927,20.2,0.1,1.4,79
전국,20140926,19.9,0.4,1.6,78
전국,20140925,20.2,0.3,1.4,80
전국,20140924,19.2,61.6,2.1,92
전국,20140923,20.6,8.2,1.9,73
전국,20140922,20.0,0.0,1.7,70
전국,20140921,19.2,0.1,1.4,70
전국,20140920,19.1,0.0,1.5,68
전국,20140919,18.6,0.0,1.5,70
전국,20140918,19.5,0.1,1.6,71
전국,20140917,20.0,2.4,1.3,75
전국,20140916,21.3,0.0,1.5,67
전국,20140915,21.7,0.1,1.3,73
전국,20140914,20.8,0.0,1.6,71
전국,20140913,21.5,0.2,1.9,71
전국,20140912,20.9,0.3,1.2,80
전국,20140911,21.5,0.0,1.4,73
전국,20140910,21.1,0.0,1.5,72
전국,20140909,22.2,0.0,1.5,74
전국,20140908,23.2,0.0,1.4,80
전국,20140907,22.9,0.0,1.3,80
전국,20140906,22.6,0.6,1.3,78
전국,20140905,23.0,0.0,1.4,76
전국,20140904,22.8,0.4,1.7,78
전국,20140903,21.5,31.7,2.0,92
전국,20140902,21.4,7.0,2.0,81
전국,20140901,22.2,0.1,1.6,74
전국,20140831,21.0,0.0,1.3,76
전국,20140830,21.9,0.0,1.6,75
전국,20140829,22.1,4.1,1.6,79
전국,20140828,22.1,1.2,1.5,79
전국,20140827,22.6,1.8,1.8,80
전국,20140826,24.2,5.6,1.8,82
전국,20140825,23.4,40.1,1.7,91
전국,20140824,24.2,5.7,1.2,83
전국,20140823,24.5,0.0,1.5,77
전국,20140822,24.4,0.9,1.8,78
전국,20140821,23.8,37.7,2.4,88
전국,20140820,23.4,13.3,0.9,91
전국,20140819,22.9,12.2,1.2,92
전국,20140818,21.6,56.9,1.9,94
전국,20140817,22.7,19.6,1.6,87
전국,20140816,24.3,0.2,1.4,81
전국,20140815,23.4,3.6,1.4,85
전국,20140814,21.0,18.2,1.4,92
전국,20140813,23.1,2.5,1.1,85
전국,20140812,24.7,0.0,1.7,74
전국,20140811,23.5,0.4,1.9,76
전국,20140810,23.4,21.6,2.3,82
전국,20140809,24.5,1.9,3.2,69
전국,20140808,23.6,3.9,2.6,78
전국,20140807,23.0,17.6,1.4,90
전국,20140806,26.0,5.8,1.6,84
전국,20140805,26.9,1.2,1.8,82
전국,20140804,24.9,9.1,1.9,92
전국,20140803,25.2,35.2,3.4,89
전국,20140802,27.0,46.0,3.8,76
전국,20140801,27.7,2.4,2.4,73
전국,20140731,27.7,5.5,1.7,76
전국,20140730,27.4,0.0,1.6,74
전국,20140729,24.5,2.7,1.6,79
전국,20140728,23.5,3.3,1.5,75
전국,20140727,23.8,0.2,1.6,72
전국,20140726,25.6,1.8,3.8,73
전국,20140725,27.9,8.8,3.1,78
전국,20140724,26.5,11.7,1.9,81
전국,20140723,26.1,10.7,2.2,80
전국,20140722,26.6,2.1,2.5,75
전국,20140721,26.7,0.0,1.8,77
전국,20140720,26.6,0.1,1.5,78
전국,20140719,25.9,9.2,1.7,81
전국,20140718,24.6,18.6,1.8,85
전국,20140717,24.3,7.7,1.7,84
전국,20140716,25.2,2.4,1.5,76
전국,20140715,24.4,2.0,1.4,79
전국,20140714,25.6,0.0,1.9,71
전국,20140713,24.0,8.0,1.7,79
전국,20140712,24.7,0.9,1.5,72
전국,20140711,26.5,0.0,2.3,60
전국,20140710,26.9,0.0,2.4,72
전국,20140709,26.1,7.2,2.3,85
전국,20140708,25.0,4.2,1.5,83
전국,20140707,23.3,0.9,1.6,81
전국,20140706,21.5,8.0,1.8,84
전국,20140705,23.1,0.8,1.5,78
전국,20140704,23.6,0.9,1.6,78
전국,20140703,21.3,25.8,1.8,90
전국,20140702,23.1,7.7,1.7,81
전국,20140701,24.6,1.5,1.6,73
전국,20140630,23.7,1.7,1.6,75
전국,20140629,23.4,0.0,1.8,71
전국,20140628,24.0,0.8,2.2,69
전국,20140627,24.0,0.0,1.7,70
전국,20140626,23.7,0.0,1.5,72
전국,20140625,22.8,0.0,1.5,75
전국,20140624,21.8,2.5,1.7,80
전국,20140623,21.1,12.4,1.6,83
전국,20140622,21.9,5.9,1.8,75
전국,20140621,21.3,2.3,2.1,79
전국,20140620,22.2,1.4,1.9,76
전국,20140619,22.6,0.3,1.8,74
전국,20140618,22.5,0.3,1.8,71
전국,20140617,22.0,1.9,1.7,74
전국,20140616,23.3,0.0,1.8,63
전국,20140615,22.6,0.0,2.1,65
전국,20140614,22.1,0.0,1.9,70
전국,20140613,20.3,1.0,1.9,78
전국,20140612,19.4,7.2,1.7,79
전국,20140611,20.4,4.8,2.0,78
전국,20140610,21.0,4.0,2.0,77
전국,20140609,20.9,0.9,1.8,77
전국,20140608,20.6,0.7,1.8,77
전국,20140607,21.0,0.2,1.8,72
전국,20140606,21.4,0.0,1.7,67
전국,20140605,20.7,1.2,2.2,72
전국,20140604,21.1,3.1,2.8,72
전국,20140603,19.1,19.8,2.4,86
전국,20140602,20.9,5.9,2.4,72
전국,20140601,23.9,0.0,1.4,60
전국,20140531,24.3,0.0,1.7,55
전국,20140530,23.6,0.0,1.7,51
전국,20140529,22.8,0.0,1.8,60
전국,20140528,21.6,1.2,2.3,65
전국,20140527,22.0,0.0,2.8,48
전국,20140526,20.5,2.3,2.9,59
전국,20140525,20.5,7.7,2.5,74
전국,20140524,21.8,0.0,1.9,68
전국,20140523,19.2,0.0,1.9,74
전국,20140522,19.5,0.0,1.9,67
전국,20140521,18.4,0.0,2.3,69
전국,20140520,18.4,4.5,1.4,70
전국,20140519,19.4,0.0,1.6,58
전국,20140518,18.6,0.0,1.6,60
전국,20140517,18.7,0.0,1.7,56
전국,20140516,19.0,0.0,2.3,49
전국,20140515,18.6,0.0,3.0,56
전국,20140514,18.5,1.6,1.9,64
전국,20140513,20.1,0.0,2.6,59
전국,20140512,17.9,15.6,3.3,69
전국,20140511,17.3,18.5,3.2,61
전국,20140510,17.2,0.0,2.2,49
전국,20140509,15.5,0.0,1.8,60
전국,20140508,15.4,2.7,2.9,69
전국,20140507,15.3,0.3,2.6,49
전국,20140506,12.7,0.0,2.2,47
전국,20140505,11.6,0.1,3.3,47
전국,20140504,13.3,1.2,2.4,58
전국,20140503,14.4,0.0,3.3,48
전국,20140502,17.4,0.2,2.8,61
전국,20140501,16.3,0.0,2.0,66
전국,20140430,14.5,1.1,1.7,77
전국,20140429,14.2,23.2,2.4,85
전국,20140428,13.6,27.2,3.0,88
전국,20140427,15.6,12.1,1.8,78
전국,20140426,17.1,0.0,1.6,50
전국,20140425,17.1,0.0,1.5,43
전국,20140424,16.6,0.0,1.6,48
전국,20140423,15.4,0.0,1.7,48
전국,20140422,14.9,0.0,1.9,47
전국,20140421,15.0,0.0,2.0,56
전국,20140420,13.6,0.0,2.2,56
전국,20140419,12.5,0.0,2.7,61
전국,20140418,13.5,0.7,1.9,76
전국,20140417,13.4,12.5,1.8,68
전국,20140416,16.3,0.0,2.0,60
전국,20140415,16.0,0.0,2.4,57
전국,20140414,13.7,0.0,1.9,53
전국,20140413,13.5,2.4,1.8,68
전국,20140412,13.4,0.1,1.4,66
전국,20140411,12.3,0.1,1.7,62
전국,20140410,12.8,0.0,2.3,61
전국,20140409,12.9,0.0,1.8,59
전국,20140408,12.2,0.0,1.8,47
전국,20140407,11.6,0.0,2.8,47
전국,20140406,8.0,0.0,3.3,44
전국,20140405,6.2,0.6,2.6,59
전국,20140404,7.0,0.8,3.0,54
전국,20140403,10.7,4.9,2.4,62
전국,20140402,14.3,0.0,1.6,48
전국,20140401,13.2,0.0,1.5,56
전국,20140331,12.0,0.0,1.4,66
전국,20140330,12.7,3.8,2.6,73
전국,20140329,14.2,10.7,1.9,82
전국,20140328,15.7,0.0,1.9,59
전국,20140327,12.7,0.0,1.6,71
전국,20140326,13.8,8.9,1.6,80
전국,20140325,14.2,9.3,1.8,72
전국,20140324,11.2,0.0,2.3,50
전국,20140323,10.2,0.0,2.0,52
전국,20140322,7.6,0.0,1.9,58
전국,20140321,5.0,0.0,2.6,59
전국,20140320,6.4,2.7,3.0,69
전국,20140319,9.0,0.1,2.0,64
전국,20140318,12.6,0.5,3.1,67
전국,20140317,12.4,1.3,2.5,71
전국,20140316,10.6,0.0,2.2,62
전국,20140315,6.9,0.0,2.6,59
전국,20140314,3.3,0.3,2.1,66
전국,20140313,4.2,8.8,3.0,80
전국,20140312,5.8,23.0,1.5,79
전국,20140311,5.0,0.0,2.0,48
전국,20140310,2.0,0.0,2.3,45
전국,20140309,2.5,1.3,3.0,52
전국,20140308,2.4,0.0,2.1,46
전국,20140307,1.3,0.0,3.0,35
전국,20140306,1.4,0.0,2.7,39
전국,20140305,3.1,0.7,3.7,45
전국,20140304,5.1,0.2,1.5,57
전국,20140303,4.3,0.0,1.6,52
전국,20140302,5.0,0.6,2.5,59
전국,20140301,6.6,2.1,1.5,76
전국,20140228,7.1,0.1,1.9,68
전국,20140227,8.6,0.2,1.9,68
전국,20140226,6.2,4.1,1.4,72
전국,20140225,5.6,0.0,1.3,61
전국,20140224,4.2,0.0,1.3,61
전국,20140223,2.9,0.0,1.3,62
전국,20140222,1.8,0.0,1.4,61
전국,20140221,1.1,0.0,1.7,57
전국,20140220,1.5,0.0,1.8,64
전국,20140219,1.6,0.1,1.8,60
전국,20140218,2.4,0.5,2.8,61
전국,20140217,4.1,2.5,2.0,66
전국,20140216,2.7,0.0,1.2,62
전국,20140215,1.7,0.0,1.6,62
전국,20140214,1.9,0.2,2.3,63
전국,20140213,1.6,2.1,2.0,68
전국,20140212,0.9,0.4,1.7,65
전국,20140211,0.1,0.6,2.1,63
전국,20140210,0.1,2.2,2.4,72
전국,20140209,0.4,3.2,2.5,76
전국,20140208,2.2,3.2,2.3,81
전국,20140207,2.6,2.8,2.6,66
전국,20140206,-0.5,0.3,1.7,52
전국,20140205,-3.8,0.0,1.7,40
전국,20140204,-4.9,0.0,3.7,35
전국,20140203,1.8,0.0,3.6,50
전국,20140202,8.9,0.4,1.9,84
전국,20140201,7.5,6.0,1.7,69
전국,20140131,3.1,0.0,1.4,51
전국,20140130,6.1,1.1,2.3,73
전국,20140129,3.0,0.7,1.4,51
전국,20140128,3.0,0.1,2.2,57
전국,20140127,0.7,0.0,1.7,56
전국,20140126,0.4,0.2,2.5,56
전국,20140125,6.2,1.9,2.1,79
전국,20140124,4.0,0.0,1.9,66
전국,20140123,-1.0,0.0,1.3,62
전국,20140122,-2.7,0.0,2.0,60
전국,20140121,-2.9,1.4,3.0,66
전국,20140120,1.0,1.5,2.4,69
전국,20140119,-1.7,0.0,1.4,49
전국,20140118,-0.6,0.0,2.9,53
전국,20140117,-0.1,0.0,1.2,64
전국,20140116,-0.9,0.0,1.5,62
전국,20140115,-2.3,0.0,1.8,50
전국,20140114,-3.4,0.0,1.8,43
전국,20140113,-3.9,0.0,2.3,38
전국,20140112,-0.4,0.0,2.3,56
전국,20140111,-0.8,0.0,1.6,58
전국,20140110,-3.7,0.0,1.8,56
전국,20140109,-4.4,0.0,3.6,34
전국,20140108,2.1,1.8,2.4,65
전국,20140107,1.9,0.0,1.1,60
전국,20140106,0.2,0.0,1.1,59
전국,20140105,0.7,0.1,1.6,62
전국,20140104,1.5,1.2,1.7,63
전국,20140103,2.6,0.0,1.2,54
전국,20140102,2.6,0.0,1.6,49
전국,20140101,4.8,0.0,3.0,51
전국,20131231,4.1,0.0,2.5,60
전국,20131230,2.8,0.0,2.3,61
전국,20131229,-1.7,0.3,2.1,64
전국,20131228,-3.9,0.1,2.5,55
전국,20131227,-2.4,0.0,3.7,53
전국,20131226,1.6,0.3,2.2,69
전국,20131225,0.8,0.0,1.1,69
전국,20131224,-0.4,0.1,1.4,64
전국,20131223,0.3,0.0,2.0,62
전국,20131222,-0.8,0.0,1.5,65
전국,20131221,-0.4,0.1,2.2,67
전국,20131220,-0.9,1.2,3.2,68
전국,20131219,-0.2,1.2,3.5,65
전국,20131218,4.2,0.4,2.1,71
전국,20131217,2.0,1.7,1.5,66
전국,20131216,-1.3,0.0,1.1,59
전국,20131215,-1.2,0.0,2.2,54
전국,20131214,-0.5,0.3,2.3,65
전국,20131213,-2.4,0.3,3.0,59
전국,20131212,1.0,3.1,2.7,65
전국,20131211,0.9,2.2,3.3,66
전국,20131210,3.0,1.2,3.1,62
전국,20131209,5.8,8.5,2.1,81
전국,20131208,4.5,0.0,1.2,72
전국,20131207,3.9,0.0,1.4,64
전국,20131206,4.2,0.0,2.1,54
전국,20131205,5.4,0.0,1.4,76
전국,20131204,4.6,0.0,1.3,74
전국,20131203,5.0,0.0,1.4,68
전국,20131202,4.0,0.0,1.7,68
전국,20131201,4.5,0.0,1.7,72
전국,20131130,3.9,0.0,1.6,72
전국,20131129,1.1,0.5,2.2,67
전국,20131128,-1.3,1.3,2.4,67
전국,20131127,1.8,6.7,2.8,76
전국,20131126,3.5,0.3,2.4,60
전국,20131125,7.5,12.6,5.0,62
전국,20131124,8.4,14.0,2.1,73
전국,20131123,6.1,0.0,1.5,68
전국,20131122,5.0,0.0,1.9,63
전국,20131121,3.8,0.0,2.0,62
전국,20131120,3.4,0.1,2.8,54
전국,20131119,3.5,0.8,3.6,59
전국,20131118,3.2,1.4,3.8,58
전국,20131117,7.1,1.4,3.6,58
전국,20131116,7.2,0.5,1.4,70
전국,20131115,8.3,0.7,1.4,74
전국,20131114,6.5,0.5,1.3,69
전국,20131113,4.7,0.0,1.3,63
전국,20131112,4.6,0.0,2.4,53
전국,20131111,4.9,0.0,3.0,46
전국,20131110,9.3,0.6,3.7,56
전국,20131109,11.9,12.5,1.5,77
전국,20131108,9.3,0.0,1.4,61
전국,20131107,12.8,0.5,2.6,60
전국,20131106,12.3,0.9,1.2,80
전국,20131105,11.1,0.0,1.2,72
전국,20131104,12.0,0.3,1.8,74
전국,20131103,13.4,0.1,1.3,79
전국,20131102,14.1,2.0,1.2,82
전국,20131101,14.0,0.0,1.3,71
전국,20131031,12.0,0.0,1.1,72
전국,20131030,11.9,0.0,1.7,68
전국,20131029,12.2,0.3,1.5,70
전국,20131028,10.5,0.0,1.1,70
전국,20131027,10.1,0.0,1.4,68
전국,20131026,10.0,0.0,1.9,65
전국,20131025,10.9,0.0,2.8,53
전국,20131024,14.1,0.0,2.1,68
전국,20131023,15.4,0.0,1.9,70
전국,20131022,15.1,0.2,2.2,67
전국,20131021,14.9,0.0,1.8,72
전국,20131020,15.9,0.1,1.6,73
전국,20131019,14.3,0.0,1.5,74
전국,20131018,13.0,0.0,1.4,71
전국,20131017,11.1,0.0,1.2,70
전국,20131016,11.1,0.0,2.2,63
전국,20131015,14.4,5.8,2.9,77
전국,20131014,17.3,0.0,1.3,74
전국,20131013,15.8,0.0,1.3,68
전국,20131012,15.5,0.0,2.1,57
전국,20131011,18.8,0.3,3.2,65
전국,20131010,19.9,8.2,1.1,88
전국,20131009,20.0,0.6,1.6,81
전국,20131008,20.3,30.7,2.6,90
전국,20131007,22.5,0.9,1.9,80
전국,20131006,20.9,2.7,2.6,77
전국,20131005,18.5,0.0,1.9,70
전국,20131004,16.2,0.0,1.6,68
전국,20131003,16.1,0.1,2.0,64
전국,20131002,19.4,2.4,2.0,76
전국,20131001,20.8,0.5,1.6,80
전국,20130930,20.9,7.2,1.5,85
전국,20130929,18.8,26.8,1.3,93
전국,20130928,18.2,2.1,1.4,77
전국,20130927,17.2,0.0,1.4,65
전국,20130926,17.1,0.2,1.9,60
전국,20130925,19.6,1.1,2.5,71
전국,20130924,21.8,3.8,1.4,84
