시도,month,day,avg_temp(C),daily_rain(mm),avg_r_humidity(%),temp_index,rain_index,humidity_index,risk
경상남도,8,1,27.8,1.3,77.5,0.0,0.0,0.0,0.0
경상남도,8,2,27.7,1.2,77.5,0.0,0.0,0.0,0.0
경상남도,8,3,27.9,0.0,75.7,0.0,0.0,0.0,0.0
경상남도,8,4,28.6,0.2,74.5,0.0,0.0,0.0,0.0
경상남도,8,5,28.7,2.6,74.0,0.0,0.0,0.0,0.0
경상남도,8,6,28.2,8.7,76.5,0.0,0.0,0.0,0.0
경상남도,8,7,27.9,14.9,78.2,0.0,0.0,0.0,0.0
경상남도,8,8,27.5,22.8,79.7,0.0,0.0,0.0,0.0
경상남도,8,9,27.8,2.5,79.0,0.0,0.0,0.0,0.0
경상남도,8,10,27.4,8.4,80.3,0.0,0.0,0.0,0.0
경상남도,8,11,27.1,3.8,78.7,0.0,0.0,0.0,0.0
경상남도,8,12,26.7,4.3,82.5,0.0,0.0,0.0,0.0
경상남도,8,13,27.6,1.3,76.7,0.0,0.0,0.0,0.0
경상남도,8,14,27.4,7.7,78.3,0.0,0.0,0.0,0.0
경상남도,8,15,27.2,4.1,80.8,0.0,0.0,0.0,0.0
경상남도,8,16,26.8,4.5,80.0,0.0,0.0,0.0,0.0
경상남도,8,17,26.3,1.0,74.5,0.0,0.0,0.0,0.0
경상남도,8,18,26.2,1.1,75.3,0.0,0.0,0.0,0.0
경상남도,8,19,26.2,1.4,76.7,0.0,0.0,0.0,0.0
경상남도,8,20,26.1,3.0,78.3,0.0,0.0,0.0,0.0
경상남도,8,21,26.0,16.2,80.7,0.0,0.0,0.0,0.0
경상남도,8,22,26.8,11.8,79.5,0.0,0.0,0.0,0.0
경상남도,8,23,26.4,4.6,80.2,0.0,0.0,0.0,0.0
경상남도,8,24,26.3,2.9,76.3,0.0,0.0,0.0,0.0
경상남도,8,25,25.1,6.3,80.7,0.0,0.0,0.0,0.0
경상남도,8,26,24.0,25.4,79.0,0.0,0.0,0.0,0.0
경상남도,8,27,23.8,16.8,81.2,0.0,0.0,0.0,0.0
경상남도,8,28,24.0,10.1,85.2,0.0,0.0,0.0,0.0
경상남도,8,29,24.3,1.3,79.2,0.0,0.0,0.0,0.0
경상남도,8,30,24.0,0.8,74.5,0.0,0.0,0.0,0.0
경상남도,8,31,23.8,4.3,73.0,0.0,0.0,0.0,0.0
경상남도,9,1,23.2,8.6,78.3,0.0,0.0,0.0,0.0
경상남도,9,2,21.8,31.1,87.3,0.0,0.0,0.0,0.0
경상남도,9,3,22.9,26.9,84.7,0.0,0.0,0.0,0.0
경상남도,9,4,23.5,7.5,80.0,0.0,0.0,0.0,0.0
경상남도,9,5,22.6,5.4,85.3,0.0,0.0,0.0,0.0
경상남도,9,6,22.4,9.7,86.3,0.0,0.0,0.0,0.0
경상남도,9,7,22.4,20.3,80.8,0.0,0.0,0.0,0.0
경상남도,9,8,22.2,0.4,77.2,0.0,0.0,0.0,0.0
경상남도,9,9,22.6,1.5,77.0,0.0,0.0,0.0,0.0
경상남도,9,10,22.6,1.2,76.7,0.0,0.0,0.0,0.0
경상남도,9,11,22.0,17.4,82.0,0.0,0.0,0.0,0.0
경상남도,9,12,21.0,4.4,83.5,0.0,0.0,0.0,0.0
경상남도,9,13,20.8,1.2,77.2,0.0,0.0,0.0,0.0
경상남도,9,14,21.2,4.8,79.7,0.0,0.0,0.0,0.0
경상남도,9,15,21.8,0.5,77.5,0.0,0.0,0.0,0.0
경상남도,9,16,21.6,2.4,81.0,0.0,0.0,0.0,0.0
경상남도,9,17,20.8,30.2,83.5,0.0,0.0,0.0,0.0
경상남도,9,18,20.7,2.3,77.2,0.0,0.0,0.0,0.0
경상남도,9,19,20.4,0.4,75.0,0.0,0.0,0.0,0.0
경상남도,9,20,19.9,2.0,72.5,0.0,0.0,0.0,0.0
경상남도,9,21,18.9,14.9,80.8,0.0,0.0,0.0,0.0
경상남도,9,22,19.2,18.0,79.8,0.0,0.0,0.0,0.0
경상남도,9,23,19.1,4.0,80.3,0.0,0.0,0.0,0.0
경상남도,9,24,19.6,0.5,77.0,0.0,0.0,0.0,0.0
경상남도,9,25,19.8,0.1,76.3,0.0,0.0,0.0,0.0
경상남도,9,26,20.4,0.7,77.2,0.0,0.0,0.0,0.0
경상남도,9,27,20.1,5.4,81.0,0.0,0.0,0.0,0.0
경상남도,9,28,20.1,5.3,79.8,0.0,0.0,0.0,0.0
경상남도,9,29,19.2,2.4,75.7,0.0,0.0,0.0,0.0
경상남도,9,30,19.0,4.5,75.5,0.0,0.0,0.0,0.0
경상남도,10,1,18.7,14.5,81.8,0.0,0.0,0.0,0.0
경상남도,10,2,19.4,34.3,78.0,0.0,0.0,0.0,0.0
경상남도,10,3,20.4,3.3,76.8,0.0,0.0,0.0,0.0
경상남도,10,4,19.7,0.3,73.7,0.0,0.0,0.0,0.0
경상남도,10,5,18.2,30.3,76.3,0.0,0.0,0.0,0.0
경상남도,10,6,17.8,23.2,76.8,0.0,0.0,0.0,0.0
경상남도,10,7,17.8,1.4,78.3,0.0,0.0,0.0,0.0
경상남도,10,8,17.6,5.1,72.0,0.0,0.0,0.0,0.0
경상남도,10,9,16.5,0.0,67.2,0.0,0.0,0.0,0.0
경상남도,10,10,16.8,0.2,71.3,0.0,0.0,0.0,0.0
경상남도,10,11,16.2,0.0,68.8,0.0,0.0,0.0,0.0
경상남도,10,12,15.3,2.9,70.0,0.0,0.0,0.0,0.0
경상남도,10,13,14.8,0.0,67.5,0.0,0.0,0.0,0.0
경상남도,10,14,15.1,0.0,68.7,0.0,0.0,0.0,0.0
경상남도,10,15,15.1,0.6,72.2,0.0,0.0,0.0,0.0
경상남도,10,16,14.6,8.2,79.7,0.0,0.0,0.0,0.0
경상남도,10,17,15.3,0.0,77.0,0.0,0.0,0.0,0.0
경상남도,10,18,15.1,2.4,74.2,0.0,0.0,0.0,0.0
경상남도,10,19,15.5,0.1,74.7,0.0,0.0,0.0,0.0
경상남도,10,20,15.4,0.0,74.7,0.0,0.0,0.0,0.0
경상남도,10,21,15.2,2.2,76.5,0.0,0.0,0.0,0.0
경상남도,10,22,15.8,0.8,74.8,0.0,0.0,0.0,0.0
경상남도,10,23,14.9,0.1,68.2,0.0,0.0,0.0,0.0
경상남도,10,24,14.0,0.3,69.8,0.0,0.0,0.0,0.0
경상남도,10,25,14.4,0.5,71.2,0.0,0.0,0.0,0.0
경상남도,10,26,13.7,0.6,73.0,0.0,0.0,0.0,0.0
경상남도,10,27,13.3,1.3,67.8,0.0,0.0,0.0,0.0
경상남도,10,28,13.4,1.4,70.5,0.0,0.0,0.0,0.0
경상남도,10,29,12.7,0.0,65.3,0.0,0.0,0.0,0.0
경상남도,10,30,10.2,0.0,57.7,0.0,0.0,0.0,0.0
경상남도,10,31,9.8,0.0,64.0,0.0,0.0,0.0,0.0
경상남도,11,1,10.0,0.3,66.8,0.0,0.0,0.0,0.0
경상남도,11,2,10.8,0.4,67.7,0.0,0.0,0.0,0.0
경상남도,11,3,10.8,0.1,65.5,0.0,0.0,0.0,0.0
경상남도,11,4,10.0,0.0,65.3,0.0,0.0,0.0,0.0
경상남도,11,5,11.1,0.0,68.5,0.0,0.0,0.0,0.0
경상남도,11,6,12.2,0.6,72.5,0.0,0.0,0.0,0.0
경상남도,11,7,13.5,6.3,76.5,0.0,0.0,0.0,0.0
경상남도,11,8,12.9,8.2,68.2,0.0,0.0,0.0,0.0
경상남도,11,9,10.3,0.3,60.0,0.0,0.0,0.0,0.0
경상남도,11,10,10.7,1.4,69.0,0.0,0.0,0.0,0.0
경상남도,11,11,10.5,0.4,66.0,0.0,0.0,0.0,0.0
경상남도,11,12,10.5,0.4,70.0,0.0,0.0,0.0,0.0
경상남도,11,13,10.9,5.3,75.5,0.0,0.0,0.0,0.0
경상남도,11,14,11.2,0.6,71.2,0.0,0.0,0.0,0.0
경상남도,11,15,10.4,0.0,65.7,0.0,0.0,0.0,0.0
경상남도,11,16,10.0,1.4,71.8,0.0,0.0,0.0,0.0
경상남도,11,17,11.5,0.4,73.8,0.0,0.0,0.0,0.0
경상남도,11,18,10.9,6.5,68.5,0.0,0.0,0.0,0.0
경상남도,11,19,10.2,6.0,66.5,0.0,0.0,0.0,0.0
경상남도,11,20,8.7,0.0,61.2,0.0,0.0,0.0,0.0
경상남도,11,21,8.0,0.1,69.7,0.0,0.0,0.0,0.0
경상남도,11,22,8.9,0.3,66.0,0.0,0.0,0.0,0.0
경상남도,11,23,7.1,0.1,61.5,0.0,0.0,0.0,0.0
경상남도,11,24,6.8,0.5,63.8,0.0,0.0,0.0,0.0
경상남도,11,25,6.3,0.6,67.5,0.0,0.0,0.0,0.0
경상남도,11,26,6.3,0.4,69.5,0.0,0.0,0.0,0.0
경상남도,11,27,6.7,0.0,66.7,0.0,0.0,0.0,0.0
경상남도,11,28,6.3,0.2,63.0,0.0,0.0,0.0,0.0
경상남도,11,29,6.1,0.0,57.8,0.0,0.0,0.0,0.0
경상남도,11,30,6.5,0.9,57.3,0.0,0.0,0.0,0.0
경상남도,12,1,5.3,4.0,62.0,10.0,0.0,10.0,8.0
경상남도,12,2,5.6,0.4,60.2,10.0,0.0,10.0,8.0
경상남도,12,3,6.0,1.8,63.0,10.0,0.0,10.0,8.0
경상남도,12,4,5.8,2.2,60.2,10.0,0.0,10.0,8.0
경상남도,12,5,4.5,0.0,54.7,10.0,10.0,10.0,10.0
경상남도,12,6,2.9,0.6,57.7,10.0,0.0,10.0,8.0
경상남도,12,7,2.7,0.0,59.8,10.0,10.0,10.0,10.0
경상남도,12,8,2.4,0.0,56.8,10.0,10.0,10.0,10.0
경상남도,12,9,3.3,0.0,57.2,10.0,10.0,10.0,10.0
경상남도,12,10,4.7,4.4,64.2,10.0,0.0,10.0,8.0
경상남도,12,11,4.5,1.8,65.3,10.0,0.0,10.0,8.0
경상남도,12,12,2.8,0.0,52.8,10.0,10.0,10.0,10.0
경상남도,12,13,3.1,0.0,55.8,10.0,10.0,10.0,10.0
경상남도,12,14,2.0,0.5,53.8,10.0,0.0,10.0,8.0
경상남도,12,15,2.0,0.1,52.2,10.0,0.0,10.0,8.0
경상남도,12,16,1.4,0.3,57.2,10.0,0.0,10.0,8.0
경상남도,12,17,1.9,0.0,56.0,10.0,10.0,10.0,10.0
경상남도,12,18,2.8,0.0,59.8,10.0,10.0,10.0,10.0
경상남도,12,19,3.4,1.5,56.8,10.0,0.0,10.0,8.0
경상남도,12,20,3.5,0.2,63.5,10.0,0.0,10.0,8.0
경상남도,12,21,3.9,6.3,71.2,10.0,0.0,10.0,8.0
경상남도,12,22,5.2,4.0,68.5,10.0,0.0,10.0,8.0
경상남도,12,23,4.9,0.7,67.5,10.0,0.0,10.0,8.0
경상남도,12,24,4.1,2.4,60.8,10.0,0.0,10.0,8.0
경상남도,12,25,3.2,0.0,51.8,10.0,10.0,10.0,10.0
경상남도,12,26,4.2,2.9,60.2,10.0,0.0,10.0,8.0
경상남도,12,27,1.3,0.8,46.5,10.0,0.0,10.0,8.0
경상남도,12,28,0.1,0.0,54.2,10.0,10.0,10.0,10.0
경상남도,12,29,1.4,1.9,57.7,10.0,0.0,10.0,8.0
경상남도,12,30,0.7,0.2,57.7,10.0,0.0,10.0,8.0
경상남도,12,31,0.6,0.1,49.8,10.0,0.0,10.0,8.0
경상북도,1,1,-0.4,0.0,51.3,10.0,10.0,10.0,10.0
경상북도,1,2,1.2,0.0,54.7,10.0,10.0,10.0,10.0
경상북도,1,3,1.5,0.0,47.5,10.0,10.0,10.0,10.0
경상북도,1,4,2.4,0.0,51.7,10.0,10.0,10.0,10.0
경상북도,1,5,2.1,1.2,53.2,10.0,0.0,10.0,8.0
경상북도,1,6,1.6,2.2,55.7,10.0,0.0,10.0,8.0
경상북도,1,7,1.3,7.2,56.7,10.0,0.0,10.0,8.0
경상북도,1,8,2.4,0.7,56.0,10.0,0.0,10.0,8.0
경상북도,1,9,0.9,0.0,50.7,10.0,10.0,10.0,10.0
경상북도,1,10,0.5,0.2,48.7,10.0,10.0,10.0,10.0
경상북도,1,11,-0.7,0.0,47.0,10.0,10.0,10.0,10.0
경상북도,1,12,-0.8,0.9,53.3,10.0,0.0,10.0,8.0
경상북도,1,13,-0.5,0.0,57.3,10.0,10.0,10.0,10.0
경상북도,1,14,-0.5,0.0,53.0,10.0,10.0,10.0,10.0
경상북도,1,15,0.7,0.0,53.8,10.0,10.0,10.0,10.0
경상북도,1,16,0.2,0.7,55.3,10.0,0.0,10.0,8.0
경상북도,1,17,1.1,2.0,60.2,10.0,0.0,10.0,8.0
경상북도,1,18,1.6,0.3,52.3,10.0,10.0,10.0,10.0
경상북도,1,19,0.8,0.1,51.2,10.0,10.0,10.0,10.0
경상북도,1,20,0.1,0.2,52.7,10.0,10.0,10.0,10.0
경상북도,1,21,0.1,0.3,53.5,10.0,10.0,10.0,10.0
경상북도,1,22,1.3,1.1,55.2,10.0,0.0,10.0,8.0
경상북도,1,23,-1.1,0.7,52.0,10.0,0.0,10.0,8.0
경상북도,1,24,-2.6,0.8,47.8,10.0,0.0,10.0,8.0
경상북도,1,25,-1.5,0.4,51.7,10.0,10.0,10.0,10.0
경상북도,1,26,-0.2,0.5,53.5,10.0,10.0,10.0,10.0
경상북도,1,27,1.0,3.2,48.8,10.0,0.0,10.0,8.0
경상북도,1,28,1.3,1.1,52.3,10.0,0.0,10.0,8.0
경상북도,1,29,1.2,1.9,64.0,10.0,0.0,10.0,8.0
경상북도,1,30,1.5,0.5,58.0,10.0,10.0,10.0,10.0
경상북도,1,31,0.3,0.5,54.2,10.0,10.0,10.0,10.0
경상북도,2,1,-0.3,0.0,45.0,0.0,0.0,0.0,0.0
경상북도,2,2,0.3,0.0,47.8,0.0,0.0,0.0,0.0
경상북도,2,3,1.1,1.1,54.7,0.0,0.0,0.0,0.0
경상북도,2,4,1.1,0.0,42.2,0.0,0.0,0.0,0.0
경상북도,2,5,0.2,0.1,42.5,0.0,0.0,0.0,0.0
경상북도,2,6,-0.3,0.1,45.5,0.0,0.0,0.0,0.0
경상북도,2,7,0.0,0.0,47.0,0.0,0.0,0.0,0.0
경상북도,2,8,-0.5,0.1,41.3,0.0,0.0,0.0,0.0
경상북도,2,9,0.1,0.0,38.2,0.0,0.0,0.0,0.0
경상북도,2,10,1.4,0.0,44.3,0.0,0.0,0.0,0.0
경상북도,2,11,1.4,0.0,47.0,0.0,0.0,0.0,0.0
경상북도,2,12,2.3,3.5,58.0,0.0,0.0,0.0,0.0
경상북도,2,13,3.8,1.2,55.7,0.0,0.0,0.0,0.0
경상북도,2,14,3.6,0.1,59.7,0.0,0.0,0.0,0.0
경상북도,2,15,3.8,0.2,53.7,0.0,0.0,0.0,0.0
경상북도,2,16,3.1,2.4,57.2,0.0,0.0,0.0,0.0
경상북도,2,17,2.0,0.2,47.0,0.0,0.0,0.0,0.0
경상북도,2,18,1.7,0.0,43.3,0.0,0.0,0.0,0.0
경상북도,2,19,3.4,3.2,56.8,0.0,0.0,0.0,0.0
경상북도,2,20,4.0,1.0,54.3,0.0,0.0,0.0,0.0
경상북도,2,21,3.4,0.8,53.3,0.0,0.0,0.0,0.0
경상북도,2,22,4.6,3.0,55.7,0.0,0.0,0.0,0.0
경상북도,2,23,3.9,0.1,50.0,0.0,0.0,0.0,0.0
경상북도,2,24,4.0,0.4,50.2,0.0,0.0,0.0,0.0
경상북도,2,25,4.7,6.1,58.5,0.0,0.0,0.0,0.0
경상북도,2,26,4.5,0.4,59.8,0.0,0.0,0.0,0.0
경상북도,2,27,4.4,0.4,61.7,0.0,0.0,0.0,0.0
경상북도,2,28,4.9,5.6,69.3,0.0,0.0,0.0,0.0
경상북도,2,29,2.3,0.0,67.5,0.0,0.0,0.0,0.0
경상북도,3,1,4.7,0.5,56.0,10.0,0.0,0.0,5.0
경상북도,3,2,4.5,0.3,52.2,10.0,0.0,0.0,5.0
경상북도,3,3,6.2,0.3,56.7,10.0,0.0,0.0,5.0
경상북도,3,4,6.9,3.6,56.8,0.0,0.0,0.0,0.0
경상북도,3,5,5.9,7.7,61.7,10.0,0.0,0.0,5.0
경상북도,3,6,6.4,1.0,55.5,0.0,0.0,0.0,0.0
경상북도,3,7,5.3,1.1,61.0,10.0,0.0,0.0,5.0
경상북도,3,8,5.4,3.4,59.3,10.0,0.0,0.0,5.0
경상북도,3,9,6.2,0.3,54.2,10.0,0.0,0.0,5.0
경상북도,3,10,4.7,2.9,54.5,10.0,0.0,0.0,5.0
경상북도,3,11,5.1,0.0,46.8,10.0,10.0,0.0,7.0
경상북도,3,12,6.6,0.2,44.5,0.0,0.0,0.0,0.0
경상북도,3,13,7.4,0.2,46.8,0.0,0.0,0.0,0.0
경상북도,3,14,7.0,0.2,49.7,0.0,0.0,0.0,0.0
경상북도,3,15,7.3,1.6,57.2,0.0,0.0,0.0,0.0
경상북도,3,16,6.9,0.5,50.3,0.0,0.0,0.0,0.0
경상북도,3,17,8.6,0.0,48.2,0.0,10.0,0.0,2.0
경상북도,3,18,9.4,8.0,61.7,0.0,0.0,0.0,0.0
경상북도,3,19,10.1,5.7,61.5,0.0,0.0,0.0,0.0
경상북도,3,20,9.3,1.4,59.0,0.0,0.0,0.0,0.0
경상북도,3,21,9.5,3.1,62.2,0.0,0.0,0.0,0.0
경상북도,3,22,9.0,0.0,48.7,0.0,10.0,0.0,2.0
경상북도,3,23,7.8,0.5,47.8,0.0,0.0,0.0,0.0
경상북도,3,24,7.7,0.1,50.3,0.0,0.0,0.0,0.0
경상북도,3,25,8.7,1.7,56.8,0.0,0.0,0.0,0.0
경상북도,3,26,10.0,0.8,57.8,0.0,0.0,0.0,0.0
경상북도,3,27,11.3,1.1,54.8,0.0,0.0,0.0,0.0
경상북도,3,28,11.1,0.0,49.2,0.0,10.0,0.0,2.0
경상북도,3,29,11.4,0.1,56.2,0.0,0.0,0.0,0.0
경상북도,3,30,11.4,0.8,57.3,0.0,0.0,0.0,0.0
경상북도,3,31,11.0,0.7,60.2,0.0,0.0,0.0,0.0
경상북도,4,1,10.7,1.7,62.0,0.0,0.0,0.0,0.0
경상북도,4,2,11.8,0.0,56.5,0.0,0.0,0.0,0.0
경상북도,4,3,13.3,2.9,51.8,0.0,0.0,0.0,0.0
경상북도,4,4,11.0,5.4,58.5,0.0,0.0,0.0,0.0
경상북도,4,5,10.6,4.4,61.7,0.0,0.0,0.0,0.0
경상북도,4,6,11.9,6.3,60.5,0.0,0.0,0.0,0.0
경상북도,4,7,11.1,5.6,60.5,0.0,0.0,0.0,0.0
경상북도,4,8,11.6,0.2,52.7,0.0,0.0,0.0,0.0
경상북도,4,9,11.0,4.1,56.8,0.0,0.0,0.0,0.0
경상북도,4,10,11.0,2.8,63.5,0.0,0.0,0.0,0.0
경상북도,4,11,11.4,4.0,61.8,0.0,0.0,0.0,0.0
경상북도,4,12,11.5,0.6,52.5,0.0,0.0,0.0,0.0
경상북도,4,13,11.8,4.3,58.5,0.0,0.0,0.0,0.0
경상북도,4,14,12.6,5.9,59.2,0.0,0.0,0.0,0.0
경상북도,4,15,13.9,0.0,50.0,0.0,0.0,0.0,0.0
경상북도,4,16,14.3,2.5,53.8,0.0,0.0,0.0,0.0
경상북도,4,17,13.7,7.1,58.5,0.0,0.0,0.0,0.0
경상북도,4,18,14.8,1.0,53.0,0.0,0.0,0.0,0.0
경상북도,4,19,13.3,4.8,61.5,0.0,0.0,0.0,0.0
경상북도,4,20,14.0,2.2,62.5,0.0,0.0,0.0,0.0
경상북도,4,21,14.8,5.5,60.0,0.0,0.0,0.0,0.0
경상북도,4,22,14.4,0.1,57.2,0.0,0.0,0.0,0.0
경상북도,4,23,13.8,7.7,56.8,0.0,0.0,0.0,0.0
경상북도,4,24,14.3,4.2,56.8,0.0,0.0,0.0,0.0
경상북도,4,25,15.1,0.3,52.5,0.0,10.0,0.0,2.0
경상북도,4,26,14.7,2.5,58.0,0.0,0.0,0.0,0.0
경상북도,4,27,13.8,4.6,56.3,0.0,0.0,0.0,0.0
경상북도,4,28,15.2,0.4,52.8,0.0,0.0,0.0,0.0
경상북도,4,29,15.5,4.9,59.0,0.0,0.0,0.0,0.0
경상북도,4,30,18.3,0.0,58.7,0.0,0.0,0.0,0.0
경상북도,5,1,18.9,0.2,61.3,10.0,10.0,10.0,10.0
경상북도,5,2,18.3,3.1,62.8,10.0,10.0,10.0,10.0
경상북도,5,3,16.4,4.6,68.5,10.0,10.0,10.0,10.0
경상북도,5,4,18.1,0.0,51.3,10.0,10.0,10.0,10.0
경상북도,5,5,18.5,0.8,49.8,10.0,10.0,10.0,10.0
경상북도,5,6,16.6,2.9,61.0,10.0,10.0,10.0,10.0
경상북도,5,7,16.4,1.3,53.8,10.0,10.0,10.0,10.0
경상북도,5,8,17.0,0.3,50.8,10.0,10.0,10.0,10.0
경상북도,5,9,16.6,7.0,64.0,10.0,10.0,10.0,10.0
경상북도,5,10,16.2,3.3,69.3,10.0,10.0,10.0,10.0
경상북도,5,11,18.2,2.0,60.2,10.0,10.0,10.0,10.0
경상북도,5,12,17.8,3.1,62.5,10.0,10.0,10.0,10.0
경상북도,5,13,18.1,0.9,59.5,10.0,10.0,10.0,10.0
경상북도,5,14,19.3,0.0,54.2,10.0,10.0,10.0,10.0
경상북도,5,15,19.1,3.2,66.2,10.0,10.0,10.0,10.0
경상북도,5,16,18.9,1.3,66.8,10.0,10.0,10.0,10.0
경상북도,5,17,20.0,0.5,61.2,10.0,10.0,10.0,10.0
경상북도,5,18,18.1,5.7,71.8,10.0,10.0,10.0,10.0
경상북도,5,19,18.4,1.4,63.0,10.0,10.0,10.0,10.0
경상북도,5,20,17.3,0.1,57.3,10.0,10.0,10.0,10.0
경상북도,5,21,17.9,0.0,55.7,10.0,10.0,10.0,10.0
경상북도,5,22,18.9,0.4,56.5,10.0,10.0,10.0,10.0
경상북도,5,23,19.8,2.8,56.8,10.0,10.0,10.0,10.0
경상북도,5,24,20.6,2.3,61.5,10.0,10.0,10.0,10.0
경상북도,5,25,21.4,0.0,53.7,10.0,10.0,10.0,10.0
경상북도,5,26,20.9,0.0,54.0,10.0,10.0,10.0,10.0
경상북도,5,27,19.9,3.0,62.0,10.0,10.0,10.0,10.0
경상북도,5,28,20.4,0.0,57.3,10.0,10.0,10.0,10.0
경상북도,5,29,21.7,0.8,55.5,10.0,10.0,10.0,10.0
경상북도,5,30,21.4,0.9,58.2,10.0,10.0,10.0,10.0
경상북도,5,31,21.1,0.1,58.7,10.0,10.0,10.0,10.0
경상북도,6,1,21.5,0.8,56.3,0.0,10.0,10.0,5.0
경상북도,6,2,21.2,0.0,52.7,0.0,10.0,10.0,5.0
경상북도,6,3,22.1,0.0,51.7,0.0,10.0,10.0,5.0
경상북도,6,4,22.6,0.1,53.3,0.0,10.0,10.0,5.0
경상북도,6,5,20.6,0.9,66.0,0.0,10.0,10.0,5.0
경상북도,6,6,19.7,4.1,73.0,0.0,0.0,10.0,3.0
경상북도,6,7,20.9,6.4,72.5,0.0,0.0,10.0,3.0
경상북도,6,8,21.8,0.7,67.8,0.0,10.0,10.0,5.0
경상북도,6,9,22.1,0.0,63.5,0.0,10.0,10.0,5.0
경상북도,6,10,21.7,0.8,63.5,0.0,10.0,10.0,5.0
경상북도,6,11,20.5,6.0,72.2,0.0,0.0,10.0,3.0
경상북도,6,12,20.8,2.5,73.3,0.0,0.0,10.0,3.0
경상북도,6,13,21.0,1.5,73.0,0.0,10.0,10.0,5.0
경상북도,6,14,21.5,4.3,72.3,0.0,0.0,10.0,3.0
경상북도,6,15,22.2,1.7,66.3,0.0,0.0,10.0,3.0
경상북도,6,16,21.3,1.7,68.7,0.0,0.0,10.0,3.0
경상북도,6,17,21.9,0.0,66.5,0.0,10.0,10.0,5.0
경상북도,6,18,22.8,0.4,67.0,0.0,10.0,10.0,5.0
경상북도,6,19,22.9,0.7,68.7,0.0,10.0,10.0,5.0
경상북도,6,20,22.7,2.7,69.3,0.0,0.0,10.0,3.0
경상북도,6,21,22.7,0.7,69.3,0.0,10.0,10.0,5.0
경상북도,6,22,23.0,0.1,66.2,10.0,10.0,10.0,10.0
경상북도,6,23,23.7,0.1,64.3,10.0,10.0,10.0,10.0
경상북도,6,24,23.0,5.9,72.2,10.0,0.0,10.0,8.0
경상북도,6,25,23.0,4.1,71.2,10.0,0.0,10.0,8.0
경상북도,6,26,22.4,16.9,78.2,0.0,0.0,10.0,3.0
경상북도,6,27,23.3,11.1,77.2,10.0,0.0,10.0,8.0
경상북도,6,28,22.8,1.2,77.7,0.0,10.0,10.0,5.0
경상북도,6,29,23.1,11.7,79.3,10.0,0.0,10.0,8.0
경상북도,6,30,23.8,7.3,78.3,10.0,0.0,10.0,8.0
경상북도,7,1,23.3,14.4,79.0,0.0,0.0,0.0,0.0
경상북도,7,2,23.7,16.4,77.3,0.0,0.0,0.0,0.0
경상북도,7,3,23.0,10.6,80.0,0.0,0.0,0.0,0.0
경상북도,7,4,22.7,20.5,80.5,0.0,0.0,0.0,0.0
경상북도,7,5,23.4,3.8,79.3,0.0,0.0,0.0,0.0
경상북도,7,6,22.6,12.2,81.8,0.0,0.0,0.0,0.0
경상북도,7,7,22.5,3.9,79.7,0.0,0.0,0.0,0.0
경상북도,7,8,22.6,6.9,81.0,0.0,0.0,0.0,0.0
경상북도,7,9,23.1,9.2,82.2,0.0,0.0,0.0,0.0
경상북도,7,10,23.8,7.8,83.7,0.0,0.0,0.0,0.0
경상북도,7,11,25.2,2.7,80.5,0.0,0.0,0.0,0.0
경상북도,7,12,25.0,7.0,80.2,0.0,0.0,0.0,0.0
경상북도,7,13,25.3,15.2,75.2,0.0,0.0,0.0,0.0
경상북도,7,14,24.9,4.7,76.5,0.0,0.0,0.0,0.0
경상북도,7,15,24.1,1.8,79.0,0.0,0.0,0.0,0.0
경상북도,7,16,23.8,7.7,78.8,0.0,0.0,0.0,0.0
경상북도,7,17,24.4,0.8,74.8,0.0,0.0,0.0,0.0
경상북도,7,18,24.5,0.8,76.0,0.0,0.0,0.0,0.0
경상북도,7,19,25.1,0.4,79.2,0.0,0.0,0.0,0.0
경상북도,7,20,25.7,10.3,80.0,0.0,0.0,0.0,0.0
경상북도,7,21,26.3,5.4,78.2,0.0,0.0,0.0,0.0
경상북도,7,22,26.2,6.3,79.2,0.0,0.0,0.0,0.0
경상북도,7,23,26.3,12.5,79.8,0.0,0.0,0.0,0.0
경상북도,7,24,26.6,12.6,81.3,0.0,0.0,0.0,0.0
경상북도,7,25,26.3,11.0,83.3,0.0,0.0,0.0,0.0
경상북도,7,26,26.9,0.5,76.3,0.0,0.0,0.0,0.0
경상북도,7,27,26.8,2.2,77.3,0.0,0.0,0.0,0.0
경상북도,7,28,26.8,7.8,78.5,0.0,0.0,0.0,0.0
경상북도,7,29,26.3,9.4,81.0,0.0,0.0,0.0,0.0
경상북도,7,30,27.1,7.5,78.8,0.0,0.0,0.0,0.0
경상북도,7,31,27.5,3.9,78.2,0.0,0.0,0.0,0.0
경상북도,8,1,27.8,1.3,76.2,0.0,0.0,0.0,0.0
경상북도,8,2,27.3,4.7,78.3,0.0,0.0,0.0,0.0
경상북도,8,3,27.6,0.5,75.7,0.0,0.0,0.0,0.0
경상북도,8,4,28.6,1.2,72.8,0.0,0.0,0.0,0.0
경상북도,8,5,28.5,0.6,73.3,0.0,0.0,0.0,0.0
경상북도,8,6,27.7,7.9,77.0,0.0,0.0,0.0,0.0
경상북도,8,7,27.3,12.8,78.0,0.0,0.0,0.0,0.0
경상북도,8,8,26.7,15.5,80.2,0.0,0.0,0.0,0.0
경상북도,8,9,26.9,4.0,79.3,0.0,0.0,0.0,0.0
경상북도,8,10,26.4,17.3,82.7,0.0,0.0,0.0,0.0
