주소,축종,사육수,진단일,발생일,지역코드,지역명,시도,시군구,location,date,avg_temperature(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%)
전라남도 곡성군 겸면 현정리,오리-육용오리,12000,20141117,20141107,174,순천,전라남도,곡성군,순천,20141107,10.3,0.0,1.6,0.0
전라남도 곡성군 곡성읍 대평리,오리-육용오리,20000,20201230,20201229,174,순천,전라남도,곡성군,순천,20201229,2.8,1.9,2.5,84.5
전라남도 곡성군 석곡면 당월리,오리-육용오리,25000,20170328,20170324,174,순천,전라남도,곡성군,순천,20170324,6.8,0.0,1.2,57.9
전라남도 곡성군 석곡면 석곡리,오리-육용오리,1,20141001,20140926,174,순천,전라남도,곡성군,순천,20140926,20.0,0.0,1.2,81.4
전라남도 곡성군 옥과면 리문리,닭-토종닭,1,20140930,20140926,174,순천,전라남도,곡성군,순천,20140926,20.0,0.0,1.2,81.4
전라남도 곡성군 옥과면 리문리,오리-육용오리,1,20140731,20140725,174,순천,전라남도,곡성군,순천,20140725,27.4,3.6,3.3,78.6
전라남도 구례군 용방면 신도리,오리-육용오리,16000,20201225,20201223,174,순천,전라남도,구례군,순천,20201223,0.9,0.0,0.7,82.9
전라남도 구례군 용방면 신도리,오리-육용오리,7200,20161219,20161217,174,순천,전라남도,구례군,순천,20161217,2.4,0.0,1.9,63.0
전라남도 구례군 용방면 신도리,오리-육용오리,8000,20150202,20150129,174,순천,전라남도,구례군,순천,20150129,0.2,4.0,1.1,81.5
전라남도 구례군 용방면 신도리,오리-육용오리,17400,20150221,20150216,174,순천,전라남도,구례군,순천,20150216,6.4,3.0,2.0,85.1
전라남도 구례군 용방면 신도리,오리-육용오리,12700,20150202,20150128,174,순천,전라남도,구례군,순천,20150128,-2.4,0.0,2.9,55.0
전라남도 구례군 용방면 신도리,오리-육용오리,9000,20150202,20150128,174,순천,전라남도,구례군,순천,20150128,-2.4,0.0,2.9,55.0
전라남도 구례군 용방면 용강리,오리-육용오리,15000,20150317,20150306,174,순천,전라남도,구례군,순천,20150306,3.0,0.0,1.0,62.0
전라남도 구례군 용방면 용정리,오리-육용오리,16500,20201227,20201223,174,순천,전라남도,구례군,순천,20201223,0.9,0.0,0.7,82.9
전라남도 구례군 용방면 용정리,오리-육용오리,12000,20150306,20150227,174,순천,전라남도,구례군,순천,20150227,-0.3,0.0,2.7,43.1
전라남도 구례군 용방면 용정리,오리-육용오리,11500,20150306,20150227,174,순천,전라남도,구례군,순천,20150227,-0.3,0.0,2.7,43.1
전라남도 구례군 용방면 중방리,오리-육용오리,9000,20150201,20150129,174,순천,전라남도,구례군,순천,20150129,0.2,4.0,1.1,81.5
전라남도 구례군 용방면 중방리,오리-육용오리,7600,20150201,20150129,174,순천,전라남도,구례군,순천,20150129,0.2,4.0,1.1,81.5
전라남도 나주시 공산면 가송리,닭-산란계,64500,20140408,20140406,156,광주,전라남도,나주시,광주,20140406,8.3,0.0,2.2,43.8
전라남도 나주시 공산면 가송리,오리-종오리,12000,20140328,20140326,156,광주,전라남도,나주시,광주,20140326,13.8,19.0,1.6,86.1
전라남도 나주시 공산면 남창리,오리-종오리,4600,20110107,20110107,156,광주,전라남도,나주시,광주,20110107,-3.7,0.0,2.8,57.3
전라남도 나주시 공산면 동촌리,오리-육용오리,61000,20140328,20140326,156,광주,전라남도,나주시,광주,20140326,13.8,19.0,1.6,86.1
전라남도 나주시 공산면 중포리,오리-종오리,23000,20171230,20171228,156,광주,전라남도,나주시,광주,20171228,0.8,0.0,2.1,49.9
전라남도 나주시 공산면 중포리,오리-종오리,25000,20161201,20161128,156,광주,전라남도,나주시,광주,20161128,6.0,0.0,1.8,58.9
전라남도 나주시 공산면 중포리,오리-종오리,27000,20140328,20140326,156,광주,전라남도,나주시,광주,20140326,13.8,19.0,1.6,86.1
전라남도 나주시 남평읍 광이리,오리-육용오리,34000,20110107,20110107,156,광주,전라남도,나주시,광주,20110107,-3.7,0.0,2.8,57.3
전라남도 나주시 남평읍 상곡리,오리-종오리,4928,20161212,20161210,156,광주,전라남도,나주시,광주,20161210,2.6,0.0,1.7,43.9
전라남도 나주시 남평읍 상곡리,오리-종오리,13415,20161212,20161210,156,광주,전라남도,나주시,광주,20161210,2.6,0.0,1.7,43.9
전라남도 나주시 남평읍 우산리,오리-육용오리,16500,20161219,20161216,156,광주,전라남도,나주시,광주,20161216,0.5,0.0,2.0,56.5
전라남도 나주시 남평읍 풍림리,오리-육용오리,10000,20141017,20141011,156,광주,전라남도,나주시,광주,20141011,20.3,0.0,3.6,52.1
전라남도 나주시 노안면 영평리,오리-종오리,3000,20140316,20140313,156,광주,전라남도,나주시,광주,20140313,5.3,7.0,1.7,88.3
전라남도 나주시 노안면 오정리,오리-육용오리,8000,20150918,20150914,156,광주,전라남도,나주시,광주,20150914,20.8,0.0,1.0,61.4
전라남도 나주시 노안면 오정리,오리-육용오리,1,20141217,20141213,156,광주,전라남도,나주시,광주,20141213,-0.7,1.0,2.0,75.6
전라남도 나주시 동강면 양지리,오리-육용오리,13700,20140403,20140402,156,광주,전라남도,나주시,광주,20140402,15.5,0.0,1.5,42.8
전라남도 나주시 동강면 장동리,오리-육용오리,22800,20201210,20201209,156,광주,전라남도,나주시,광주,20201209,3.9,0.0,1.0,49.3
전라남도 나주시 동강면 장동리,오리-종오리,11300,20161215,20161210,156,광주,전라남도,나주시,광주,20161210,2.6,0.0,1.7,43.9
전라남도 나주시 동강면 장동리,오리-종오리,16380,20161209,20161207,156,광주,전라남도,나주시,광주,20161207,2.4,0.0,0.5,75.5
전라남도 나주시 동강면 장동리,오리-종오리,6000,20140321,20140316,156,광주,전라남도,나주시,광주,20140316,11.7,0.0,2.2,64.5
전라남도 나주시 동강면 장동리,오리-육용오리,15000,20110108,20110108,156,광주,전라남도,나주시,광주,20110108,-1.5,0.0,1.3,66.0
전라남도 나주시 문평면 옥당리,닭-육계,88000,20110111,20110111,156,광주,전라남도,나주시,광주,20110111,-2.6,0.3,1.7,56.3
전라남도 나주시 반남면 덕산리,오리-육용오리,19000,20170102,20161230,156,광주,전라남도,나주시,광주,20161230,0.3,0.0,1.9,56.5
전라남도 나주시 반남면 흥덕리,오리-종오리,12000,20210212,20210211,156,광주,전라남도,나주시,광주,20210211,6.4,0.0,1.0,63.6
전라남도 나주시 반남면 흥덕리,오리-육용오리,12000,20161227,20161223,156,광주,전라남도,나주시,광주,20161223,2.8,0.9,2.0,82.8
전라남도 나주시 반남면 흥덕리,오리-종오리,16000,20161227,20161223,156,광주,전라남도,나주시,광주,20161223,2.8,0.9,2.0,82.8
전라남도 나주시 반남면 흥덕리,오리-종오리,5050,20161224,20161222,156,광주,전라남도,나주시,광주,20161222,8.6,8.4,3.2,88.3
전라남도 나주시 반남면 흥덕리,오리-육용오리,16000,20151103,20151023,156,광주,전라남도,나주시,광주,20151023,18.6,0.0,0.7,78.4
전라남도 나주시 반남면 흥덕리,오리-육용오리,18000,20140316,20140313,156,광주,전라남도,나주시,광주,20140313,5.3,7.0,1.7,88.3
전라남도 나주시 반남면 흥덕리,오리-육용오리,9000,20140316,20140313,156,광주,전라남도,나주시,광주,20140313,5.3,7.0,1.7,88.3
전라남도 나주시 반남면 흥덕리,오리-육용오리,18000,20140316,20140313,156,광주,전라남도,나주시,광주,20140313,5.3,7.0,1.7,88.3
전라남도 나주시 반남면 흥덕리,오리-육용오리,1,20140316,20140313,156,광주,전라남도,나주시,광주,20140313,5.3,7.0,1.7,88.3
전라남도 나주시 반남면 흥덕리,오리-종오리,5000,20140316,20140313,156,광주,전라남도,나주시,광주,20140313,5.3,7.0,1.7,88.3
전라남도 나주시 반남면 흥덕리,오리-육용오리,16000,20140630,20140626,156,광주,전라남도,나주시,광주,20140626,24.2,0.0,1.5,68.3
전라남도 나주시 반남면 흥덕리,오리-종오리,13536,20140314,20140310,156,광주,전라남도,나주시,광주,20140310,2.8,0.0,1.6,47.3
전라남도 나주시 반남면 흥덕리,오리-육용오리,10000,20140314,20140310,156,광주,전라남도,나주시,광주,20140310,2.8,0.0,1.6,47.3
전라남도 나주시 봉황면 옥산리,닭-산란계,214000,20210311,20210310,156,광주,전라남도,나주시,광주,20210310,10.6,0.0,1.5,45.1
전라남도 나주시 산포면 내기리,오리-육용오리,15000,20170316,20170314,156,광주,전라남도,나주시,광주,20170314,6.0,0.0,1.8,50.0
전라남도 나주시 산포면 덕례리,오리-육용오리,8370,20141028,20141028,156,광주,전라남도,나주시,광주,20141028,12.2,0.0,0.9,55.5
전라남도 나주시 산포면 덕례리,오리-육용오리,16700,20141029,20141027,156,광주,전라남도,나주시,광주,20141027,13.4,0.0,2.2,50.8
전라남도 나주시 산포면 덕례리,오리-육용오리,13600,20110111,20110111,156,광주,전라남도,나주시,광주,20110111,-2.6,0.3,1.7,56.3
전라남도 나주시 산포면 등수리,오리-육용오리,19000,20210324,20210323,156,광주,전라남도,나주시,광주,20210323,10.1,0.0,2.0,61.4
전라남도 나주시 산포면 등수리,오리-육용오리,16500,20180109,20180107,156,광주,전라남도,나주시,광주,20180107,2.6,2.7,1.0,70.4
전라남도 나주시 산포면 등수리,오리-육용오리,5200,20141027,20141017,156,광주,전라남도,나주시,광주,20141017,14.2,0.0,1.2,48.9
전라남도 나주시 산포면 매성리,오리,14900,20031225,20031225,156,광주,전라남도,나주시,광주,20031225,2.0,0.0,1.7,72.3
전라남도 나주시 산포면 매성리,오리,14900,20031221,20031221,156,광주,전라남도,나주시,광주,20031221,-0.5,0.0,1.1,68.1
전라남도 나주시 산포면 화지리,오리-육용오리,5000,20110111,20110111,156,광주,전라남도,나주시,광주,20110111,-2.6,0.3,1.7,56.3
전라남도 나주시 세지면 동곡리,오리-육용오리,32000,20110107,20110107,156,광주,전라남도,나주시,광주,20110107,-3.7,0.0,2.8,57.3
전라남도 나주시 세지면 성산리,오리-육용오리,12700,20110107,20110107,188,성산,전라남도,나주시,성산,20110107,2.3,0.0,3.9,64.1
전라남도 나주시 세지면 오봉리,오리-육용오리,14400,20150212,20150209,156,광주,전라남도,나주시,광주,20150209,-3.1,0.0,2.2,51.6
전라남도 나주시 세지면 오봉리,오리-종오리,12000,20140128,20140125,156,광주,전라남도,나주시,광주,20140125,9.1,4.5,2.2,77.1
전라남도 나주시 세지면 죽동리,오리-육용오리,32000,20201209,20201207,156,광주,전라남도,나주시,광주,20201207,5.1,0.0,1.3,69.9
전라남도 나주시 세지면 죽동리,오리-육용오리,19300,20150202,20150130,156,광주,전라남도,나주시,광주,20150130,0.0,0.1,2.5,66.1
전라남도 나주시 세지면 죽동리,오리-육용오리,22000,20150130,20150127,156,광주,전라남도,나주시,광주,20150127,0.5,0.0,1.9,61.4
전라남도 나주시 세지면 죽동리,오리-육용오리,18000,20150130,20150127,156,광주,전라남도,나주시,광주,20150127,0.5,0.0,1.9,61.4
전라남도 나주시 세지면 죽동리,오리-육용오리,14000,20150202,20150128,156,광주,전라남도,나주시,광주,20150128,-1.5,0.0,2.1,53.8
전라남도 나주시 세지면 죽동리,오리-육용오리,14000,20150131,20150128,156,광주,전라남도,나주시,광주,20150128,-1.5,0.0,2.1,53.8
전라남도 나주시 세지면 죽동리,오리-육용오리,18000,20150131,20150128,156,광주,전라남도,나주시,광주,20150128,-1.5,0.0,2.1,53.8
전라남도 나주시 세지면 죽동리,오리-육용오리,14800,20150202,20150127,156,광주,전라남도,나주시,광주,20150127,0.5,0.0,1.9,61.4
전라남도 나주시 왕곡면 화정리,오리-육용오리,26000,20170109,20170104,156,광주,전라남도,나주시,광주,20170104,5.0,0.0,0.8,77.1
전라남도 담양군 담양읍 담주리,오리-육용오리,4,20150921,20150916,156,광주,전라남도,담양군,광주,20150916,20.0,0.0,2.0,69.6
전라남도 담양군 담양읍 만성리,오리-기타,11,20150927,20150920,156,광주,전라남도,담양군,광주,20150920,21.5,0.0,0.9,73.9
전라남도 담양군 담양읍 만성리,오리-육용오리,30,20141017,20141006,156,광주,전라남도,담양군,광주,20141006,16.7,0.0,1.7,58.1
전라남도 담양군 담양읍 반룡리,오리-육용오리,11000,20110224,20110224,156,광주,전라남도,담양군,광주,20110224,8.2,0.0,1.1,63.9
전라남도 담양군 대전면 대치리,오리-육용오리,14000,20140524,20140523,156,광주,전라남도,담양군,광주,20140523,22.5,0.0,2.2,65.4
전라남도 담양군 봉산면 대추리,오리-육용오리,1,20140522,20140516,156,광주,전라남도,담양군,광주,20140516,19.0,0.0,2.1,55.6
전라남도 담양군 용면 쌍태리,닭-토종닭,20,20141001,20141001,156,광주,전라남도,담양군,광주,20141001,20.7,0.0,1.7,67.0
전라남도 무안군 망운면 피서리,오리-종오리,14500,20170112,20170110,165,목포,전라남도,무안군,목포,20170110,3.4,0.0,6.4,72.5
전라남도 무안군 몽탄면 학산리,오리-육용오리,9000,20170313,20170310,165,목포,전라남도,무안군,목포,20170310,6.1,0.0,2.7,69.8
전라남도 무안군 삼향읍 왕산리,닭-산란계,96500,20210123,20210122,165,목포,전라남도,무안군,목포,20210122,7.7,1.1,2.0,95.6
전라남도 무안군 일로읍 감돈리,오리-육용오리,25150,20150116,20150106,165,목포,전라남도,무안군,목포,20150106,2.6,0.3,9.1,80.6
전라남도 무안군 일로읍 월암리,닭-토종닭,1,20141001,20140927,165,목포,전라남도,무안군,목포,20140927,21.6,0.0,2.1,89.4
전라남도 무안군 일로읍 월암리,오리-육용오리,19,20141007,20140927,165,목포,전라남도,무안군,목포,20140927,21.6,0.0,2.1,89.4
전라남도 무안군 일로읍 의산리,오리-육용오리,21700,20161122,20161119,165,목포,전라남도,무안군,목포,20161119,15.1,3.5,1.9,98.0
전라남도 무안군 일로읍 죽산리,오리-육용오리,13200,20150121,20150119,165,목포,전라남도,무안군,목포,20150119,4.3,0.0,5.9,74.5
전라남도 무안군 일로읍 지장리,오리-육용오리,11000,20210113,20210107,165,목포,전라남도,무안군,목포,20210107,-7.5,2.4,6.7,80.0
전라남도 무안군 일로읍 지장리,오리-육용오리,8500,20170317,20170315,165,목포,전라남도,무안군,목포,20170315,5.3,0.0,3.6,69.8
전라남도 무안군 일로읍 지장리,닭-일괄,32,20150114,20150110,165,목포,전라남도,무안군,목포,20150110,3.5,0.0,2.8,84.0
전라남도 무안군 일로읍 지장리,오리-종오리,8600,20150114,20150111,165,목포,전라남도,무안군,목포,20150111,2.6,0.0,5.8,83.1
전라남도 무안군 청계면 남성리,닭-산란계,77900,20210102,20210101,165,목포,전라남도,무안군,목포,20210101,1.3,0.0,3.0,68.5
전라남도 무안군 현경면 외반리,오리-육용오리,18000,20170107,20170105,165,목포,전라남도,무안군,목포,20170105,6.1,0.3,1.2,78.0
전라남도 무안군 현경면 해운리,오리-육용오리,1,20141101,20141029,165,목포,전라남도,무안군,목포,20141029,13.8,0.0,1.0,79.5
전라남도 무안군 현경면 현화리,오리-육용오리,10600,20140619,20140616,165,목포,전라남도,무안군,목포,20140616,21.8,0.0,1.5,91.3
전라남도 보성군 겸백면 수남리,오리-종오리,9000,20210116,20210115,258,보성군,전라남도,보성군,보성군,20210115,8.4,0.0,3.0,78.3
전라남도 보성군 겸백면 수남리,닭-토종닭,400,20141119,20141111,258,보성군,전라남도,보성군,보성군,20141111,10.3,0.0,2.1,60.1
전라남도 보성군 노동면 명봉리,오리-종오리,14000,20110120,20110120,258,보성군,전라남도,보성군,보성군,20110120,-2.0,0.0,4.5,51.6
전라남도 순천시 낙안면 검암리,오리-육용오리,18500,20140304,20140227,174,순천,전라남도,순천시,순천,20140227,9.8,0.0,2.8,64.6
전라남도 신안군 암태면 기동리,야생오리-청둥오리,0,20140131,20140127,165,목포,전라남도,신안군,목포,20140127,2.2,0.0,1.9,77.1
전라남도 신안군 압해읍 신장리,야생조류-기타,0,20140217,20140127,165,목포,전라남도,신안군,목포,20140127,2.2,0.0,1.9,77.1
전라남도 여수시 만흥동,닭-토종닭,20,20110112,20110112,168,여수,전라남도,여수시,여수,20110112,-2.0,0.0,6.4,40.4
전라남도 영광군 묘량면 덕흥리,닭-산란계,198000,20140312,20140307,252,영광군,전라남도,영광군,영광군,20140307,1.3,0.0,3.8,42.6
전라남도 영광군 묘량면 영양리,오리-종오리,19700,20140304,20140226,252,영광군,전라남도,영광군,영광군,20140226,6.6,0.0,1.2,72.0
전라남도 영광군 홍농읍 신석리,오리-종오리,5400,20140228,20140222,252,영광군,전라남도,영광군,영광군,20140222,1.2,0.0,2.6,63.3
전라남도 영암군 군서면 양장리,오리-육용오리,10300,20140628,20140626,260,장흥,전라남도,영암군,장흥,20140626,22.5,0.0,1.7,86.0
전라남도 영암군 군서면 양장리,오리-육용오리,2000,20140217,20140213,260,장흥,전라남도,영암군,장흥,20140213,3.5,0.0,1.7,61.6
전라남도 영암군 군서면 해창리,오리-육용오리,12000,20110111,20110111,260,장흥,전라남도,영암군,장흥,20110111,-2.0,0.0,2.7,59.4
전라남도 영암군 덕진면 금강리,오리-종오리,11500,20150613,20150611,260,장흥,전라남도,영암군,장흥,20150611,21.2,1.0,1.6,99.9
전라남도 영암군 덕진면 노송리,오리-육용오리,20700,20210108,20210106,260,장흥,전라남도,영암군,장흥,20210106,-2.5,0.7,1.4,72.1
전라남도 영암군 덕진면 용산리,오리-육용오리,15500,20201213,20201211,260,장흥,전라남도,영암군,장흥,20201211,5.6,0.0,0.8,79.4
전라남도 영암군 덕진면 용산리,오리-육용오리,35000,20201213,20201211,260,장흥,전라남도,영암군,장흥,20201211,5.6,0.0,0.8,79.4
전라남도 영암군 덕진면 용산리,오리-육용오리,33800,20150520,20150518,260,장흥,전라남도,영암군,장흥,20150518,14.5,10.5,0.9,88.8
전라남도 영암군 덕진면 용산리,오리-육용오리,24000,20140216,20140214,260,장흥,전라남도,영암군,장흥,20140214,3.0,0.0,2.6,55.3
전라남도 영암군 덕진면 장선리,오리-종오리,9700,20171227,20171226,260,장흥,전라남도,영암군,장흥,20171226,1.8,0.0,3.4,63.8
전라남도 영암군 덕진면 장선리,오리-종오리,8000,20150526,20150520,260,장흥,전라남도,영암군,장흥,20150520,17.7,0.0,3.6,60.4
전라남도 영암군 덕진면 장선리,오리-종오리,10000,20140130,20140128,260,장흥,전라남도,영암군,장흥,20140128,2.2,0.0,1.7,72.9
전라남도 영암군 덕진면 장선리,오리-종오리,20600,20110120,20110120,260,장흥,전라남도,영암군,장흥,20110120,-2.3,0.0,4.0,58.9
전라남도 영암군 도포면 구학리,오리-육용오리,24300,20151114,20151114,260,장흥,전라남도,영암군,장흥,20151114,14.9,0.5,1.0,90.1
전라남도 영암군 도포면 구학리,오리-육용오리,22100,20151113,20151113,260,장흥,전라남도,영암군,장흥,20151113,13.5,10.8,2.8,86.1
전라남도 영암군 도포면 구학리,오리-육용오리,19500,20151027,20151030,260,장흥,전라남도,영암군,장흥,20151030,9.8,0.0,2.4,63.5
전라남도 영암군 도포면 구학리,오리-육용오리,15000,20140930,20140925,260,장흥,전라남도,영암군,장흥,20140925,21.0,0.0,1.4,88.3
전라남도 영암군 도포면 구학리,오리-육용오리,22400,20140929,20140924,260,장흥,전라남도,영암군,장흥,20140924,22.1,170.0,2.1,99.3
전라남도 영암군 도포면 구학리,오리-육용오리,14200,20140929,20140924,260,장흥,전라남도,영암군,장흥,20140924,22.1,170.0,2.1,99.3
전라남도 영암군 도포면 구학리,오리-육용오리,13400,20140929,20140924,260,장흥,전라남도,영암군,장흥,20140924,22.1,170.0,2.1,99.3
전라남도 영암군 도포면 구학리,오리-육용오리,24000,20110109,20110109,260,장흥,전라남도,영암군,장흥,20110109,-0.8,0.0,5.0,61.5
전라남도 영암군 도포면 덕화리,닭-산란계,27000,20140211,20140206,260,장흥,전라남도,영암군,장흥,20140206,1.9,1.5,1.7,68.9
전라남도 영암군 도포면 영호리,오리-육용오리,24000,20151115,20151115,260,장흥,전라남도,영암군,장흥,20151115,12.7,0.0,1.4,82.1
전라남도 영암군 도포면 영호리,오리-육용오리,15864,20151026,20151026,260,장흥,전라남도,영암군,장흥,20151026,13.9,0.0,1.8,76.5
전라남도 영암군 도포면 원항리,오리-육용오리,11200,20110109,20110109,260,장흥,전라남도,영암군,장흥,20110109,-0.8,0.0,5.0,61.5
전라남도 영암군 삼호읍 용당리,야생조류-기타,0,20140217,20140129,260,장흥,전라남도,영암군,장흥,20140129,3.9,4.0,1.4,74.6
전라남도 영암군 삼호읍 용당리,야생오리-청둥오리,0,20140213,20140129,260,장흥,전라남도,영암군,장흥,20140129,3.9,4.0,1.4,74.6
전라남도 영암군 시종면 금지리,오리-육용오리,15000,20151023,20151023,260,장흥,전라남도,영암군,장흥,20151023,15.9,0.0,0.6,85.1
전라남도 영암군 시종면 금지리,오리-육용오리,12000,20140224,20140222,260,장흥,전라남도,영암군,장흥,20140222,3.1,0.0,1.6,53.9
전라남도 영암군 시종면 금지리,오리-육용오리,300,20140224,20140220,260,장흥,전라남도,영암군,장흥,20140220,1.9,0.0,2.2,67.4
전라남도 영암군 시종면 봉소리,오리-육용오리,35000,20171230,20171228,260,장흥,전라남도,영암군,장흥,20171228,0.1,0.0,1.5,58.4
전라남도 영암군 시종면 봉소리,오리-육용오리,16200,20141013,20141007,260,장흥,전라남도,영암군,장흥,20141007,15.4,0.0,0.8,80.3
전라남도 영암군 시종면 봉소리,오리-육용오리,25900,20141007,20140930,260,장흥,전라남도,영암군,장흥,20140930,20.8,1.5,1.2,88.6
전라남도 영암군 시종면 봉소리,오리-육용오리,16500,20140322,20140305,260,장흥,전라남도,영암군,장흥,20140305,4.1,0.0,5.0,44.4
전라남도 영암군 시종면 봉소리,오리-육용오리,14500,20110105,20110105,260,장흥,전라남도,영암군,장흥,20110105,1.7,0.0,4.8,60.8
전라남도 영암군 시종면 신연리,오리-육용오리,20000,20110107,20110107,260,장흥,전라남도,영암군,장흥,20110107,-2.1,0.0,4.3,53.6
전라남도 영암군 시종면 신연리,오리-육용오리,10600,20110107,20110107,260,장흥,전라남도,영암군,장흥,20110107,-2.1,0.0,4.3,53.6
전라남도 영암군 시종면 신연리,오리-육용오리,32300,20110107,20110107,260,장흥,전라남도,영암군,장흥,20110107,-2.1,0.0,4.3,53.6
전라남도 영암군 시종면 신학리,오리-육용오리,9800,20201205,20201204,260,장흥,전라남도,영암군,장흥,20201204,3.2,0.0,2.3,59.1
전라남도 영암군 시종면 신학리,오리-육용오리,21000,20171221,20171219,260,장흥,전라남도,영암군,장흥,20171219,1.5,0.0,2.7,62.5
전라남도 영암군 시종면 신학리,오리-종오리,7500,20141007,20141002,260,장흥,전라남도,영암군,장흥,20141002,19.5,0.0,0.9,82.5
전라남도 영암군 시종면 신학리,오리-육용오리,29700,20141017,20141012,260,장흥,전라남도,영암군,장흥,20141012,18.6,1.5,2.0,72.3
전라남도 영암군 시종면 신학리,오리-종오리,5400,20140307,20140302,260,장흥,전라남도,영암군,장흥,20140302,6.0,0.0,3.4,56.5
전라남도 영암군 시종면 신흥리,오리-종오리,8000,20210206,20210204,260,장흥,전라남도,영암군,장흥,20210204,1.7,1.5,2.1,57.3
전라남도 영암군 시종면 신흥리,오리-육용오리,1,20141202,20141128,260,장흥,전라남도,영암군,장흥,20141128,13.2,2.0,2.2,87.5
전라남도 영암군 시종면 옥야리,오리-육용오리,18000,20141013,20141006,260,장흥,전라남도,영암군,장흥,20141006,15.8,0.0,1.9,74.3
전라남도 영암군 시종면 옥야리,오리-종오리,12500,20140324,20140320,260,장흥,전라남도,영암군,장흥,20140320,7.5,0.0,4.6,57.4
전라남도 영암군 시종면 와우리,오리-육용오리,15000,20141017,20141012,260,장흥,전라남도,영암군,장흥,20141012,18.6,1.5,2.0,72.3
전라남도 영암군 시종면 월롱리,오리-육용오리,17000,20161227,20161223,260,장흥,전라남도,영암군,장흥,20161223,3.8,0.1,4.6,71.5
전라남도 영암군 시종면 월롱리,오리-육용오리,1,20141010,20141007,260,장흥,전라남도,영암군,장흥,20141007,15.4,0.0,0.8,80.3
전라남도 영암군 시종면 월롱리,오리-육용오리,18300,20141013,20141005,260,장흥,전라남도,영암군,장흥,20141005,17.0,0.0,1.7,69.5
전라남도 영암군 신북면 월지리,오리-육용오리,15000,20151027,20151027,260,장흥,전라남도,영암군,장흥,20151027,14.3,11.3,2.9,74.9
전라남도 영암군 신북면 월지리,오리-육용오리,26700,20151027,20151028,260,장흥,전라남도,영암군,장흥,20151028,10.6,0.0,1.1,75.8
전라남도 영암군 신북면 월지리,오리-육용오리,27200,20151018,20151019,260,장흥,전라남도,영암군,장흥,20151019,16.1,0.0,0.9,79.4
전라남도 영암군 신북면 월지리,오리-육용오리,8000,20150601,20150529,260,장흥,전라남도,영암군,장흥,20150529,21.8,0.0,1.3,66.3
전라남도 영암군 신북면 월지리,오리-육용오리,19400,20150601,20150528,260,장흥,전라남도,영암군,장흥,20150528,20.5,0.0,1.9,64.5
전라남도 영암군 신북면 월지리,오리-육용오리,49600,20140929,20140925,260,장흥,전라남도,영암군,장흥,20140925,21.0,0.0,1.4,88.3
전라남도 영암군 신북면 월지리,오리-육용오리,22000,20140929,20140925,260,장흥,전라남도,영암군,장흥,20140925,21.0,0.0,1.4,88.3
전라남도 영암군 신북면 월지리,오리-육용오리,43000,20140224,20140220,260,장흥,전라남도,영암군,장흥,20140220,1.9,0.0,2.2,67.4
전라남도 영암군 신북면 월지리,오리-육용오리,21000,20110109,20110109,260,장흥,전라남도,영암군,장흥,20110109,-0.8,0.0,5.0,61.5
전라남도 영암군 신북면 월지리,닭-산란계,17800,20080412,20080412,260,장흥,전라남도,영암군,장흥,20080412,12.0,0.0,2.7,79.5
전라남도 영암군 신북면 월지리,닭-산란계,17800,20080412,20080412,260,장흥,전라남도,영암군,장흥,20080412,12.0,0.0,2.7,79.5
전라남도 영암군 신북면 월평리,오리-육용오리,13000,20170103,20161231,260,장흥,전라남도,영암군,장흥,20161231,1.0,0.0,0.7,82.3
전라남도 영암군 신북면 유곡리,오리-산란오리,11830,20171211,20171210,260,장흥,전라남도,영암군,장흥,20171210,5.4,3.5,2.2,74.9
전라남도 영암군 신북면 행정리,오리-육용오리,33300,20150608,20150605,260,장흥,전라남도,영암군,장흥,20150605,17.0,3.0,1.3,82.6
전라남도 영암군 영암읍 송평리,오리-종오리,4200,20140213,20140211,260,장흥,전라남도,영암군,장흥,20140211,3.5,0.0,2.5,49.1
전라남도 장성군 남면 마령리,닭-산란계,2000,20161203,20161201,156,광주,전라남도,장성군,광주,20161201,7.1,0.7,1.6,71.1
전라남도 장성군 삼계면 상도리,오리-종오리,8000,20201211,20201210,156,광주,전라남도,장성군,광주,20201210,6.5,0.0,0.8,55.6
전라남도 장흥군 부산면 기동리,오리-육용오리,8800,20170318,20170315,260,장흥,전라남도,장흥군,장흥,20170315,4.9,0.0,1.3,55.9
전라남도 장흥군 부산면 기동리,오리-육용오리,13400,20170318,20170315,260,장흥,전라남도,장흥군,장흥,20170315,4.9,0.0,1.3,55.9
전라남도 장흥군 부산면 기동리,오리-육용오리,8500,20170317,20170315,260,장흥,전라남도,장흥군,장흥,20170315,4.9,0.0,1.3,55.9
전라남도 장흥군 부산면 호계리,오리-육용오리,19500,20140328,20140320,260,장흥,전라남도,장흥군,장흥,20140320,7.5,0.0,4.6,57.4
전라남도 장흥군 용산면 풍길리,오리-육용오리,22400,20170402,20170329,260,장흥,전라남도,장흥군,장흥,20170329,9.1,3.3,1.0,89.9
전라남도 장흥군 용산면 풍길리,오리-육용오리,10500,20170325,20170322,260,장흥,전라남도,장흥군,장흥,20170322,7.1,0.0,1.3,61.9
전라남도 장흥군 용산면 풍길리,오리-육용오리,22500,20170324,20170322,260,장흥,전라남도,장흥군,장흥,20170322,7.1,0.0,1.3,61.9
전라남도 장흥군 장평면 기동리,오리-육용오리,11800,20210323,20210322,260,장흥,전라남도,장흥군,장흥,20210322,7.1,0.0,3.1,52.0
