시도,시군구,거리,위험분류,risk
광주광역시,남구,177.75,1,7
광주광역시,남구,178.32,2,6
광주광역시,남구,179.09,1,7
광주광역시,남구,179.71,2,6
광주광역시,남구,181.44,2,6
광주광역시,남구,182.19,1,7
광주광역시,남구,182.43,3,4
광주광역시,남구,185.61,3,4
광주광역시,남구,185.78,3,4
광주광역시,남구,185.89,2,6
광주광역시,남구,185.98,2,6
광주광역시,남구,187.68,2,6
광주광역시,남구,189.23,2,6
광주광역시,남구,192.16,3,4
광주광역시,남구,193.43,2,6
광주광역시,남구,193.51,2,6
광주광역시,남구,193.67,2,6
광주광역시,남구,195.66,2,6
광주광역시,남구,196.78,2,6
광주광역시,남구,197.89,2,6
광주광역시,남구,208.3,2,6
광주광역시,남구,208.43,1,7
광주광역시,남구,209.42,2,6
광주광역시,남구,212.31,2,6
광주광역시,남구,213.02,2,6
광주광역시,남구,218.04,3,4
광주광역시,남구,219.1,2,6
광주광역시,남구,221.34,2,6
광주광역시,남구,225.53,1,7
광주광역시,남구,228.31,3,3
광주광역시,남구,228.55,3,3
광주광역시,남구,228.97,1,7
광주광역시,남구,230.99,2,5
광주광역시,남구,237.41,3,3
광주광역시,남구,238.9,3,3
광주광역시,남구,241.83,3,3
광주광역시,남구,242.47,1,2
광주광역시,남구,243.9,2,5
광주광역시,남구,263.26,2,5
광주광역시,남구,264.22,2,5
광주광역시,남구,264.72,3,3
광주광역시,남구,266.94,2,5
광주광역시,남구,267.57,2,5
광주광역시,남구,273.34,3,3
광주광역시,남구,275.08,2,5
광주광역시,남구,279.04,1,2
광주광역시,남구,280.79,1,2
광주광역시,남구,286.77,1,2
광주광역시,남구,296.03,2,5
광주광역시,남구,302.91,2,5
광주광역시,남구,308.31,2,5
광주광역시,남구,310.12,2,5
광주광역시,남구,316.44,2,5
광주광역시,남구,341.73,3,3
광주광역시,남구,342.8,2,1
광주광역시,남구,352.48,2,1
광주광역시,남구,352.66,2,1
광주광역시,남구,365.46,3,0
광주광역시,북구,7.77,3,8
광주광역시,북구,18.33,2,9
광주광역시,북구,19.92,2,9
광주광역시,북구,31.41,2,9
광주광역시,북구,32.06,2,9
광주광역시,북구,37.19,2,9
광주광역시,북구,39.9,2,9
광주광역시,북구,45.28,1,10
광주광역시,북구,56.86,1,10
광주광역시,북구,62.92,1,10
광주광역시,북구,63.7,3,8
광주광역시,북구,66.29,1,10
광주광역시,북구,68.13,2,9
광주광역시,북구,69.02,2,9
광주광역시,북구,72.25,2,9
광주광역시,북구,73.68,2,9
광주광역시,북구,77.02,2,9
광주광역시,북구,77.34,1,10
광주광역시,북구,80.2,1,10
광주광역시,북구,80.78,2,9
광주광역시,북구,82.8,2,9
광주광역시,북구,93.49,2,9
광주광역시,북구,95.18,1,10
광주광역시,북구,102.98,3,8
광주광역시,북구,106.15,2,9
광주광역시,북구,113.98,2,9
광주광역시,북구,116.3,3,8
광주광역시,북구,142.2,3,4
광주광역시,북구,142.53,3,4
광주광역시,북구,144.53,3,4
광주광역시,북구,146.3,3,4
광주광역시,북구,149.68,2,6
광주광역시,북구,153.71,1,7
광주광역시,북구,158.57,2,6
광주광역시,북구,159.04,1,7
광주광역시,북구,160.66,3,4
광주광역시,북구,161.77,2,6
광주광역시,북구,165.26,2,6
광주광역시,북구,165.34,1,7
광주광역시,북구,169.18,2,6
광주광역시,북구,171.02,2,6
광주광역시,북구,172.08,2,6
광주광역시,북구,172.41,2,6
광주광역시,북구,172.81,2,6
광주광역시,북구,173.12,1,7
광주광역시,북구,173.36,3,4
광주광역시,북구,174.19,2,6
광주광역시,북구,174.45,1,7
광주광역시,북구,176.79,2,6
광주광역시,북구,177.57,1,7
광주광역시,북구,183,3,4
광주광역시,북구,183.04,2,6
광주광역시,북구,184.28,2,6
광주광역시,북구,184.54,2,6
광주광역시,북구,184.9,2,6
광주광역시,북구,185.11,2,6
광주광역시,북구,187,3,4
광주광역시,북구,188.9,2,6
광주광역시,북구,189.06,2,6
광주광역시,북구,190.17,3,4
광주광역시,북구,190.91,3,4
광주광역시,북구,191.34,2,6
광주광역시,북구,192.15,2,6
광주광역시,북구,192.21,2,6
광주광역시,북구,193.25,2,6
광주광역시,북구,203.79,1,7
광주광역시,북구,203.93,2,6
광주광역시,북구,204.89,2,6
광주광역시,북구,208.69,2,6
광주광역시,북구,214.48,2,6
광주광역시,북구,216.39,3,4
광주광역시,북구,216.87,2,6
광주광역시,북구,216.92,2,6
광주광역시,북구,220.88,1,7
광주광역시,북구,224.09,3,4
광주광역시,북구,226.39,2,5
광주광역시,북구,226.4,1,7
광주광역시,북구,226.54,3,3
광주광역시,북구,232.81,3,3
광주광역시,북구,234.31,3,3
광주광역시,북구,237.25,3,3
광주광역시,북구,238,1,7
광주광역시,북구,239.26,2,5
광주광역시,북구,258.64,2,5
광주광역시,북구,259.57,2,5
광주광역시,북구,260.16,3,3
광주광역시,북구,262.35,2,5
광주광역시,북구,262.93,2,5
광주광역시,북구,268.81,3,3
광주광역시,북구,270.48,2,5
광주광역시,북구,274.53,1,2
광주광역시,북구,276.2,1,2
광주광역시,북구,282.22,1,2
광주광역시,북구,291.54,2,5
광주광역시,북구,298.38,2,5
광주광역시,북구,303.69,2,5
광주광역시,북구,305.52,2,5
광주광역시,북구,311.79,2,5
광주광역시,북구,337.37,3,3
광주광역시,북구,338.17,2,1
광주광역시,북구,347.87,2,1
광주광역시,북구,348.03,2,1
광주광역시,북구,360.95,3,0
광주광역시,광산구,13.87,3,8
광주광역시,광산구,18.02,2,9
광주광역시,광산구,20.01,2,9
광주광역시,광산구,20.85,2,9
광주광역시,광산구,26.17,2,9
광주광역시,광산구,29.52,2,9
광주광역시,광산구,41.26,2,9
광주광역시,광산구,46.12,1,10
광주광역시,광산구,57.1,1,10
광주광역시,광산구,57.67,2,9
광주광역시,광산구,60.82,1,10
광주광역시,광산구,63.86,2,9
광주광역시,광산구,68.04,1,10
광주광역시,광산구,68.76,3,8
광주광역시,광산구,70.8,1,10
광주광역시,광산구,72.16,2,9
광주광역시,광산구,73.03,2,9
광주광역시,광산구,74.63,2,9
광주광역시,광산구,75.48,2,9
광주광역시,광산구,81.23,2,9
광주광역시,광산구,85.64,1,10
광주광역시,광산구,96.15,2,9
광주광역시,광산구,97.95,1,10
광주광역시,광산구,109.3,2,9
광주광역시,광산구,113.19,3,8
광주광역시,광산구,120.06,2,9
광주광역시,광산구,127.58,3,4
광주광역시,광산구,153.62,3,4
광주광역시,광산구,153.94,3,4
광주광역시,광산구,155.94,3,4
광주광역시,광산구,157.62,3,4
광주광역시,광산구,160.2,2,6
광주광역시,광산구,160.27,1,7
광주광역시,광산구,166.58,1,7
광주광역시,광산구,169.87,2,6
광주광역시,광산구,170.37,1,7
광주광역시,광산구,170.69,2,6
광주광역시,광산구,171.78,3,4
광주광역시,광산구,172.57,2,6
광주광역시,광산구,172.87,2,6
광주광역시,광산구,174.64,2,6
광주광역시,광산구,175.01,2,6
광주광역시,광산구,175.14,2,6
광주광역시,광산구,175.75,2,6
광주광역시,광산구,178.54,1,7
광주광역시,광산구,179.73,1,7
광주광역시,광산구,180.61,2,6
광주광역시,광산구,182.12,2,6
광주광역시,광산구,182.64,1,7
광주광역시,광산구,183.11,2,6
광주광역시,광산구,183.36,3,4
광주광역시,광산구,184.04,3,4
광주광역시,광산구,186.67,3,4
광주광역시,광산구,187,2,6
광주광역시,광산구,189.45,2,6
광주광역시,광산구,192.68,2,6
광주광역시,광산구,193.36,2,6
광주광역시,광산구,194.36,3,4
광주광역시,광산구,195.68,2,6
광주광역시,광산구,195.78,2,6
광주광역시,광산구,196.29,2,6
광주광역시,광산구,196.3,2,6
광주광역시,광산구,199.63,2,6
광주광역시,광산구,201.93,3,4
광주광역시,광산구,203.25,2,6
광주광역시,광산구,206.29,2,6
광주광역시,광산구,208.52,2,6
광주광역시,광산구,209.22,1,7
광주광역시,광산구,210.13,2,6
광주광역시,광산구,210.79,2,6
광주광역시,광산구,219.32,2,6
광주광역시,광산구,219.96,2,6
광주광역시,광산구,226.94,1,7
광주광역시,광산구,227.63,3,3
광주광역시,광산구,230.94,2,5
광주광역시,광산구,232.55,3,3
광주광역시,광산구,237.44,3,3
광주광역시,광산구,237.81,1,7
광주광역시,광산구,237.84,3,3
광주광역시,광산구,238.69,3,3
광주광역시,광산구,241.12,1,7
광주광역시,광산구,241.46,3,3
광주광역시,광산구,244.57,2,5
광주광역시,광산구,263.38,2,5
광주광역시,광산구,264.08,3,3
광주광역시,광산구,265.65,2,5
광주광역시,광산구,268.33,2,5
광주광역시,광산구,269.82,2,5
광주광역시,광산구,272.51,3,3
광주광역시,광산구,275.07,2,5
광주광역시,광산구,277.97,1,2
광주광역시,광산구,283.65,1,2
광주광역시,광산구,286.03,1,2
광주광역시,광산구,294.77,2,5
광주광역시,광산구,301.93,2,5
광주광역시,광산구,308.58,2,5
광주광역시,광산구,309.97,2,5
광주광역시,광산구,318.19,2,5
광주광역시,광산구,343.17,2,1
광주광역시,광산구,346.3,3,3
광주광역시,광산구,352.66,2,1
광주광역시,광산구,353.02,2,1
광주광역시,광산구,369.04,3,0
대전광역시,동구,25.72,1,10
대전광역시,동구,30.2,2,9
대전광역시,동구,32.01,2,9
대전광역시,동구,47.13,2,9
대전광역시,동구,52.1,2,9
대전광역시,동구,52.71,1,10
대전광역시,동구,53.89,2,9
대전광역시,동구,55.38,1,10
대전광역시,동구,59.92,1,10
대전광역시,동구,61.85,2,9
대전광역시,동구,62.18,2,9
대전광역시,동구,62.41,1,10
대전광역시,동구,64.4,2,9
대전광역시,동구,64.78,2,9
대전광역시,동구,71.33,1,10
대전광역시,동구,72.46,2,9
대전광역시,동구,72.86,2,9
대전광역시,동구,78.18,3,8
대전광역시,동구,78.74,1,10
대전광역시,동구,82.05,2,9
대전광역시,동구,82.94,2,9
대전광역시,동구,83.24,3,8
대전광역시,동구,87.97,1,10
대전광역시,동구,90.17,2,9
대전광역시,동구,90.19,1,10
대전광역시,동구,90.39,3,8
대전광역시,동구,90.78,2,9
대전광역시,동구,93.42,2,9
대전광역시,동구,94.25,2,9
대전광역시,동구,96.95,2,9
대전광역시,동구,97.25,2,9
대전광역시,동구,98.15,1,10
대전광역시,동구,99.65,2,9
대전광역시,동구,104.57,2,9
대전광역시,동구,105.08,2,9
대전광역시,동구,106.55,2,9
대전광역시,동구,106.7,2,9
대전광역시,동구,107.4,1,10
대전광역시,동구,107.57,1,10
대전광역시,동구,110.37,2,9
대전광역시,동구,111.9,3,8
대전광역시,동구,112.65,2,9
대전광역시,동구,112.71,2,9
대전광역시,동구,115.42,3,8
대전광역시,동구,117.02,2,9
대전광역시,동구,119.51,3,4
대전광역시,동구,119.54,3,4
대전광역시,동구,120.84,3,4
대전광역시,동구,121.35,3,4
대전광역시,동구,124.54,2,6
대전광역시,동구,125,3,4
대전광역시,동구,126.32,3,4
대전광역시,동구,126.67,2,6
대전광역시,동구,127.74,2,6
대전광역시,동구,129.86,3,4
대전광역시,동구,130.57,1,10
대전광역시,동구,134.76,2,6
대전광역시,동구,135.13,3,4
대전광역시,동구,135.23,2,6
대전광역시,동구,140.2,2,6
대전광역시,동구,140.53,1,7
대전광역시,동구,143.2,3,4
대전광역시,동구,147.52,2,6
대전광역시,동구,151.36,3,4
대전광역시,동구,152.98,2,6
대전광역시,동구,153.11,3,4
대전광역시,동구,156.06,3,4
대전광역시,동구,156.7,2,6
대전광역시,동구,158,2,6
대전광역시,동구,158.57,1,7
대전광역시,동구,158.76,2,6
대전광역시,동구,160.65,1,7
대전광역시,동구,163.76,2,6
대전광역시,동구,164.77,1,7
대전광역시,동구,165.97,1,7
대전광역시,동구,170.94,2,6
대전광역시,동구,171.85,2,6
대전광역시,동구,177.47,2,6
대전광역시,동구,178.1,2,6
대전광역시,동구,178.51,2,6
대전광역시,동구,178.87,2,6
대전광역시,동구,181.22,3,4
대전광역시,동구,182.2,2,6
대전광역시,동구,182.3,2,6
대전광역시,동구,188.32,3,4
대전광역시,동구,190.11,2,6
대전광역시,동구,192.75,3,4
대전광역시,동구,198.55,2,6
대전광역시,동구,200.27,1,7
대전광역시,동구,204.09,2,6
대전광역시,동구,205.24,3,4
대전광역시,동구,210.64,2,6
대전광역시,동구,211.03,1,7
대전광역시,동구,211.73,2,6
대전광역시,동구,215.82,2,6
대전광역시,동구,218.02,2,6
대전광역시,동구,220.34,2,6
대전광역시,동구,221.3,2,6
대전광역시,동구,225.73,3,4
대전광역시,동구,315.14,2,5
대전광역시,동구,317.73,3,3
대전광역시,동구,320.48,3,3
대전광역시,동구,352.52,2,1
대전광역시,중구,23.07,1,10
대전광역시,중구,29.31,2,9
대전광역시,중구,30.13,2,9
대전광역시,중구,45.09,2,9
대전광역시,중구,49.92,1,10
대전광역시,중구,50.29,2,9
대전광역시,중구,52.55,1,10
대전광역시,중구,53.13,2,9
대전광역시,중구,57.07,1,10
대전광역시,중구,60.18,2,9
대전광역시,중구,61.63,1,10
대전광역시,중구,62.1,2,9
대전광역시,중구,62.41,2,9
대전광역시,중구,68.11,2,9
대전광역시,중구,69.2,2,9
대전광역시,중구,69.4,1,10
대전광역시,중구,70.98,2,9
대전광역시,중구,76.5,1,10
대전광역시,중구,77.68,3,8
대전광역시,중구,79.08,2,9
대전광역시,중구,79.85,2,9
대전광역시,중구,86.43,3,8
대전광역시,중구,86.83,2,9
대전광역시,중구,87.4,1,10
대전광역시,중구,87.44,2,9
대전광역시,중구,88.57,1,10
대전광역시,중구,90.99,2,9
대전광역시,중구,91.05,3,8
대전광역시,중구,92.89,2,9
대전광역시,중구,93.61,2,9
대전광역시,중구,94.28,2,9
대전광역시,중구,94.84,1,10
대전광역시,중구,96.33,2,9
대전광역시,중구,101.78,2,9
대전광역시,중구,103.21,2,9
대전광역시,중구,104.26,2,9
대전광역시,중구,106.95,1,10
대전광역시,중구,107.17,2,9
대전광역시,중구,107.91,2,9
대전광역시,중구,109.55,3,8
대전광역시,중구,109.72,2,9
대전광역시,중구,110.69,2,9
대전광역시,중구,110.73,1,10
대전광역시,중구,112.98,3,8
대전광역시,중구,113.81,2,9
대전광역시,중구,117.05,3,8
대전광역시,중구,122.71,3,4
대전광역시,중구,124.03,3,4
대전광역시,중구,124.47,2,6
대전광역시,중구,124.56,3,4
대전광역시,중구,126.31,2,6
대전광역시,중구,126.36,2,6
대전광역시,중구,127.73,1,10
대전광역시,중구,127.85,3,4
대전광역시,중구,129.65,3,4
대전광역시,중구,130.09,3,4
대전광역시,중구,132.99,2,6
대전광역시,중구,133.11,2,6
대전광역시,중구,138.29,3,4
대전광역시,중구,140.16,1,7
대전광역시,중구,140.75,3,4
대전광역시,중구,141.3,2,6
대전광역시,중구,145.4,2,6
대전광역시,중구,150.63,3,4
대전광역시,중구,153.47,2,6
대전광역시,중구,153.82,3,4
대전광역시,중구,156.34,2,6
대전광역시,중구,158.11,1,7
대전광역시,중구,158.62,2,6
대전광역시,중구,159.24,3,4
대전광역시,중구,160.18,1,7
대전광역시,중구,161.18,2,6
대전광역시,중구,162.4,1,7
대전광역시,중구,166.98,2,6
대전광역시,중구,169.24,1,7
대전광역시,중구,171.83,2,6
대전광역시,중구,174.21,2,6
대전광역시,중구,175.63,2,6
대전광역시,중구,175.97,2,6
대전광역시,중구,177.07,2,6
대전광역시,중구,179.9,2,6
대전광역시,중구,180.17,2,6
대전광역시,중구,182.15,2,6
대전광역시,중구,184.49,3,4
대전광역시,중구,191.66,3,4
대전광역시,중구,193.29,2,6
대전광역시,중구,196.09,3,4
대전광역시,중구,198.35,2,6
대전광역시,중구,200.3,1,7
대전광역시,중구,204.62,2,6
대전광역시,중구,205.94,3,4
대전광역시,중구,208.94,2,6
대전광역시,중구,211.02,1,7
대전광역시,중구,212.31,2,6
대전광역시,중구,216.36,2,6
대전광역시,중구,218.18,2,6
대전광역시,중구,218.66,2,6
대전광역시,중구,219.54,2,6
대전광역시,중구,225.8,3,4
대전광역시,중구,316.14,2,5
대전광역시,중구,318.74,3,3
대전광역시,중구,321.51,3,3
대전광역시,중구,352.95,2,1
대전광역시,서구,18.78,1,10
대전광역시,서구,27.25,2,9
대전광역시,서구,29.37,2,9
대전광역시,서구,41.37,2,9
대전광역시,서구,45.41,1,10
대전광역시,서구,46.82,2,9
대전광역시,서구,48,1,10
대전광역시,서구,50.98,2,9
대전광역시,서구,52.49,1,10
대전광역시,서구,56.85,2,9
대전광역시,서구,60.31,2,9
대전광역시,서구,62.29,1,10
대전광역시,서구,64.43,2,9
대전광역시,서구,64.48,2,9
대전광역시,서구,68.22,1,10
대전광역시,서구,69.88,2,9
대전광역시,서구,72.48,1,10
대전광역시,서구,72.51,2,9
대전광역시,서구,74.42,2,9
대전광역시,서구,75.14,2,9
대전광역시,서구,78.67,3,8
대전광역시,서구,82.28,2,9
대전광역시,서구,82.89,2,9
대전광역시,서구,85.22,1,10
대전광역시,서구,86.77,2,9
대전광역시,서구,88.27,1,10
대전광역시,서구,89.23,2,9
대전광역시,서구,89.62,2,9
대전광역시,서구,90.37,3,8
대전광역시,서구,90.57,1,10
대전광역시,서구,90.71,3,8
대전광역시,서구,91.68,2,9
대전광역시,서구,92.58,2,9
대전광역시,서구,97.1,2,9
대전광역시,서구,98.85,2,9
대전광역시,서구,100.02,2,9
대전광역시,서구,102.43,2,9
대전광역시,서구,105.05,2,9
대전광역시,서구,105.39,3,8
대전광역시,서구,106.95,2,9
대전광역시,서구,107.72,1,10
대전광역시,서구,108.73,3,8
대전광역시,서구,109.07,2,9
대전광역시,서구,112.49,2,9
대전광역시,서구,112.76,3,8
대전광역시,서구,115.33,1,10
대전광역시,서구,123.14,1,10
대전광역시,서구,123.27,2,9
대전광역시,서구,124.53,2,6
대전광역시,서구,125.97,2,6
대전광역시,서구,127.44,3,4
대전광역시,서구,128.77,3,4
대전광역시,서구,129.18,2,6
대전광역시,서구,129.29,3,4
대전광역시,서구,129.45,2,6
대전광역시,서구,131.97,3,4
대전광역시,서구,132.46,3,4
대전광역시,서구,134.07,3,4
대전광역시,서구,136.49,3,4
대전광역시,서구,138.34,1,7
대전광역시,서구,141.46,2,6
대전광역시,서구,143.02,3,4
대전광역시,서구,144.25,2,6
대전광역시,서구,146.34,3,4
대전광역시,서구,153.77,1,7
대전광역시,서구,155.67,2,6
대전광역시,서구,157.42,2,6
대전광역시,서구,158.14,3,4
대전광역시,서구,158.21,1,7
대전광역시,서구,159.99,2,6
대전광역시,서구,163.7,1,7
대전광역시,서구,163.98,3,4
대전광역시,서구,165.91,2,6
대전광역시,서구,171.64,2,6
대전광역시,서구,171.71,2,6
대전광역시,서구,171.98,2,6
대전광역시,서구,173.35,2,6
대전광역시,서구,173.37,1,7
대전광역시,서구,174.38,2,6
대전광역시,서구,175.68,2,6
대전광역시,서구,176.33,2,6
대전광역시,서구,178.92,2,6
대전광역시,서구,186.85,2,6
대전광역시,서구,189.2,3,4
대전광역시,서구,196.23,3,4
대전광역시,서구,198.03,2,6
대전광역시,서구,199.63,2,6
대전광역시,서구,200.59,3,4
대전광역시,서구,201.88,1,7
대전광역시,서구,205.45,2,6
대전광역시,서구,205.55,3,4
대전광역시,서구,206.83,2,6
대전광역시,서구,212.54,1,7
대전광역시,서구,214.59,2,6
대전광역시,서구,215.2,2,6
대전광역시,서구,215.97,2,6
대전광역시,서구,218.59,2,6
대전광역시,서구,219.93,2,6
대전광역시,서구,224.52,3,4
대전광역시,서구,318.9,2,5
대전광역시,서구,321.52,3,3
대전광역시,서구,324.33,3,3
대전광역시,서구,355.02,2,1
대전광역시,유성구,17.43,1,10
대전광역시,유성구,27.64,2,9
대전광역시,유성구,28.08,2,9
대전광역시,유성구,40.45,2,9
대전광역시,유성구,43.64,1,10
대전광역시,유성구,46.09,2,9
대전광역시,유성구,46.18,1,10
대전광역시,유성구,50.64,1,10
대전광역시,유성구,51.17,2,9
대전광역시,유성구,56.21,2,9
대전광역시,유성구,58.42,2,9
대전광역시,유성구,61.57,1,10
대전광역시,유성구,62.09,2,9
대전광역시,유성구,64.47,2,9
대전광역시,유성구,66.59,1,10
대전광역시,유성구,68.28,2,9
대전광역시,유성구,71.23,1,10
대전광역시,유성구,72.4,2,9
대전광역시,유성구,72.98,2,9
대전광역시,유성구,75.08,2,9
대전광역시,유성구,78.1,3,8
대전광역시,유성구,79.74,2,9
대전광역시,유성구,80.35,2,9
대전광역시,유성구,84.53,1,10
대전광역시,유성구,85.32,2,9
대전광역시,유성구,86.65,2,9
대전광역시,유성구,87.6,2,9
대전광역시,유성구,87.63,1,10
대전광역시,유성구,87.99,1,10
대전광역시,유성구,89.21,2,9
대전광역시,유성구,91.32,2,9
대전광역시,유성구,91.83,3,8
대전광역시,유성구,92.94,3,8
대전광역시,유성구,94.66,2,9
대전광역시,유성구,96.27,2,9
대전광역시,유성구,98.54,2,9
대전광역시,유성구,100.12,2,9
대전광역시,유성구,102.99,2,9
대전광역시,유성구,104,3,8
대전광역시,유성구,105.92,2,9
대전광역시,유성구,106.75,2,9
대전광역시,유성구,107,1,10
대전광역시,유성구,107.23,3,8
대전광역시,유성구,111.22,3,8
대전광역시,유성구,115.01,2,9
대전광역시,유성구,117.84,1,10
대전광역시,유성구,121.24,1,10
대전광역시,유성구,122.74,2,9
대전광역시,유성구,124.83,2,6
대전광역시,유성구,125.64,2,6
대전광역시,유성구,127.98,2,6
대전광역시,유성구,128.58,2,6
대전광역시,유성구,129.76,3,4
대전광역시,유성구,131.08,3,4
대전광역시,유성구,131.62,3,4
대전광역시,유성구,131.86,3,4
대전광역시,유성구,134.45,3,4
대전광역시,유성구,134.98,3,4
대전광역시,유성구,136.63,3,4
대전광역시,유성구,138.62,1,7
대전광역시,유성구,140.26,2,6
대전광역시,유성구,144.79,3,4
대전광역시,유성구,144.79,2,6
대전광역시,유성구,145.3,3,4
대전광역시,유성구,152.17,1,7
대전광역시,유성구,155.74,2,6
대전광역시,유성구,156.76,1,7
대전광역시,유성구,156.84,2,6
대전광역시,유성구,159.58,2,6
대전광역시,유성구,159.78,3,4
대전광역시,유성구,164.64,1,7
대전광역시,유성구,166.27,3,4
대전광역시,유성구,168.21,2,6
대전광역시,유성구,170.03,2,6
대전광역시,유성구,171.02,2,6
대전광역시,유성구,173.01,2,6
대전광역시,유성구,174.06,2,6
대전광역시,유성구,174.1,2,6
대전광역시,유성구,174.2,2,6
대전광역시,유성구,175.19,2,6
대전광역시,유성구,175.95,1,7
대전광역시,유성구,181.33,2,6
대전광역시,유성구,189.28,2,6
대전광역시,유성구,191.6,3,4
대전광역시,유성구,198.75,3,4
대전광역시,유성구,199.14,2,6
대전광역시,유성구,200.33,2,6
대전광역시,유성구,201.58,1,7
대전광역시,유성구,203.14,3,4
대전광역시,유성구,204.59,2,6
대전광역시,유성구,206.59,3,4
대전광역시,유성구,206.9,2,6
대전광역시,유성구,212.2,1,7
대전광역시,유성구,214.36,2,6
대전광역시,유성구,214.7,2,6
대전광역시,유성구,215.06,2,6
대전광역시,유성구,218.66,2,6
대전광역시,유성구,219.71,2,6
대전광역시,유성구,225.08,3,4
대전광역시,유성구,319.31,2,5
대전광역시,유성구,321.93,3,3
대전광역시,유성구,324.76,3,3
대전광역시,유성구,354.97,2,1
대전광역시,대덕구,20.71,1,10
대전광역시,대덕구,27.2,2,9
대전광역시,대덕구,30.99,2,9
대전광역시,대덕구,42.69,2,9
대전광역시,대덕구,47.61,1,10
대전광역시,대덕구,47.91,2,9
대전광역시,대덕구,50.26,1,10
대전광역시,대덕구,51.02,2,9
대전광역시,대덕구,54.79,1,10
대전광역시,대덕구,57.83,2,9
대전광역시,대덕구,62.49,2,9
대전광역시,대덕구,63.15,1,10
대전광역시,대덕구,64.41,2,9
대전광역시,대덕구,67.3,2,9
대전광역시,대덕구,69.52,2,9
대전광역시,대덕구,70.11,1,10
대전광역시,대덕구,71.73,2,9
대전광역시,대덕구,74.09,1,10
대전광역시,대덕구,76.86,2,9
대전광역시,대덕구,77.72,2,9
대전광역시,대덕구,79.33,3,8
대전광역시,대덕구,85.24,2,9
대전광역시,대덕구,85.85,2,9
대전광역시,대덕구,86.21,1,10
대전광역시,대덕구,87.4,3,8
대전광역시,대덕구,88.6,2,9
대전광역시,대덕구,89.02,1,10
대전광역시,대덕구,89.58,3,8
대전광역시,대덕구,92.06,2,9
대전광역시,대덕구,92.22,2,9
대전광역시,대덕구,93.57,1,10
대전광역시,대덕구,94.01,2,9
대전광역시,대덕구,94.59,2,9
대전광역시,대덕구,99.98,2,9
대전광역시,대덕구,101.84,2,9
대전광역시,대덕구,101.87,2,9
대전광역시,대덕구,105.17,2,9
대전광역시,대덕구,107.15,3,8
대전광역시,대덕구,107.52,2,9
대전광역시,대덕구,108.29,2,9
대전광역시,대덕구,108.53,1,10
대전광역시,대덕구,109.55,2,9
대전광역시,대덕구,110.59,3,8
대전광역시,대덕구,111.82,2,9
대전광역시,대덕구,112.4,1,10
대전광역시,대덕구,114.67,3,8
대전광역시,대덕구,124.05,2,9
대전광역시,대덕구,124.33,2,9
대전광역시,대덕구,124.72,3,4
대전광역시,대덕구,125.45,1,10
대전광역시,대덕구,126.05,3,4
대전광역시,대덕구,126.32,2,6
대전광역시,대덕구,126.55,3,4
대전광역시,대덕구,130.12,3,4
대전광역시,대덕구,130.61,2,6
대전광역시,대덕구,130.71,2,6
대전광역시,대덕구,131.08,3,4
대전광역시,대덕구,132.06,3,4
대전광역시,대덕구,138.17,1,7
대전광역시,대덕구,138.37,3,4
대전광역시,대덕구,140.34,3,4
대전광역시,대덕구,142.99,2,6
대전광역시,대덕구,143.57,2,6
대전광역시,대덕구,148.25,3,4
대전광역시,대덕구,155.54,2,6
대전광역시,대덕구,155.74,1,7
대전광역시,대덕구,156.2,3,4
대전광역시,대덕구,158.04,2,6
대전광역시,대덕구,160,1,7
대전광역시,대덕구,160.43,2,6
대전광역시,대덕구,161.28,3,4
대전광역시,대덕구,162.55,1,7
대전광역시,대덕구,163.22,2,6
대전광역시,대덕구,168.96,2,6
대전광역시,대덕구,170.37,1,7
대전광역시,대덕구,173.24,2,6
대전광역시,대덕구,173.6,2,6
대전광역시,대덕구,173.69,2,6
대전광역시,대덕구,174.84,2,6
대전광역시,대덕구,176.09,2,6
대전광역시,대덕구,177.5,2,6
대전광역시,대덕구,177.77,2,6
대전광역시,대덕구,184.01,2,6
대전광역시,대덕구,186.38,3,4
대전광역시,대덕구,193.28,3,4
대전광역시,대덕구,195.32,2,6
대전광역시,대덕구,197.61,3,4
대전광역시,대덕구,200.13,2,6
대전광역시,대덕구,202.19,1,7
대전광역시,대덕구,204.47,3,4
대전광역시,대덕구,206.57,2,6
대전광역시,대덕구,206.7,2,6
대전광역시,대덕구,212.89,1,7
대전광역시,대덕구,214.41,2,6
대전광역시,대덕구,216.3,2,6
대전광역시,대덕구,217.16,2,6
대전광역시,대덕구,218.45,2,6
대전광역시,대덕구,220.12,2,6
대전광역시,대덕구,224,3,4
대전광역시,대덕구,318.37,2,5
대전광역시,대덕구,320.97,3,3
대전광역시,대덕구,323.75,3,3
대전광역시,대덕구,354.99,2,1
울산광역시,중구,4.89,3,8
울산광역시,중구,12.39,3,8
울산광역시,중구,39.35,2,9
울산광역시,중구,40.26,1,10
울산광역시,중구,43.51,3,8
울산광역시,중구,43.69,2,9
울산광역시,중구,57.1,2,9
울산광역시,중구,62.24,3,8
울산광역시,중구,62.44,2,9
울산광역시,중구,65.71,2,9
울산광역시,중구,66.15,3,8
울산광역시,중구,77.55,3,8
울산광역시,중구,81.35,3,8
울산광역시,중구,81.7,1,10
울산광역시,중구,83.13,3,8
울산광역시,중구,83.81,3,8
울산광역시,중구,84.25,2,9
울산광역시,중구,107.67,3,8
울산광역시,중구,110.67,3,8
울산광역시,중구,123.55,2,9
