지역,month,year,밀집도,발생건수
전라남도,5,2019,409.834743,7.0
전라남도,5,2020,386.92272189999994,7.0
전라남도,6,2012,374.9826546,5.0
전라남도,6,2013,349.1662929,5.0
전라남도,6,2014,364.33340539999995,5.0
전라남도,6,2015,373.0464275,5.0
전라남도,6,2016,368.5285642,5.0
전라남도,6,2017,370.1420868,5.0
전라남도,6,2018,387.2454265,5.0
전라남도,6,2019,409.834743,5.0
전라남도,6,2020,386.92272189999994,5.0
전라남도,7,2012,374.9826546,4.0
전라남도,7,2013,349.1662929,4.0
전라남도,7,2014,364.33340539999995,4.0
전라남도,7,2015,373.0464275,4.0
전라남도,7,2016,368.5285642,4.0
전라남도,7,2017,370.1420868,4.0
전라남도,7,2018,387.2454265,4.0
전라남도,7,2019,409.834743,4.0
전라남도,7,2020,386.92272189999994,4.0
전라남도,8,2012,374.9826546,0.0
전라남도,8,2013,349.1662929,0.0
전라남도,8,2014,364.33340539999995,0.0
전라남도,8,2015,373.0464275,0.0
전라남도,8,2016,368.5285642,0.0
전라남도,8,2017,370.1420868,0.0
전라남도,8,2018,387.2454265,0.0
전라남도,8,2019,409.834743,0.0
전라남도,8,2020,386.92272189999994,0.0
전라남도,9,2012,374.9826546,16.0
전라남도,9,2013,349.1662929,16.0
전라남도,9,2014,364.33340539999995,16.0
전라남도,9,2015,373.0464275,16.0
전라남도,9,2016,368.5285642,16.0
전라남도,9,2017,370.1420868,16.0
전라남도,9,2018,387.2454265,16.0
전라남도,9,2019,409.834743,16.0
전라남도,9,2020,386.92272189999994,16.0
전라남도,10,2012,374.9826546,24.0
전라남도,10,2013,349.1662929,24.0
전라남도,10,2014,364.33340539999995,24.0
전라남도,10,2015,373.0464275,24.0
전라남도,10,2016,368.5285642,24.0
전라남도,10,2017,370.1420868,24.0
전라남도,10,2018,387.2454265,24.0
전라남도,10,2019,409.834743,24.0
전라남도,10,2020,386.92272189999994,24.0
전라남도,11,2012,374.9826546,9.0
전라남도,11,2013,349.1662929,9.0
전라남도,11,2014,364.33340539999995,9.0
전라남도,11,2015,373.0464275,9.0
전라남도,11,2016,368.5285642,9.0
전라남도,11,2017,370.1420868,9.0
전라남도,11,2018,387.2454265,9.0
전라남도,11,2019,409.834743,9.0
전라남도,11,2020,386.92272189999994,9.0
전라남도,12,2012,374.9826546,31.0
전라남도,12,2013,349.1662929,31.0
전라남도,12,2014,364.33340539999995,31.0
전라남도,12,2015,373.0464275,31.0
전라남도,12,2016,368.5285642,31.0
전라남도,12,2017,370.1420868,31.0
전라남도,12,2018,387.2454265,31.0
전라남도,12,2019,409.834743,31.0
전라남도,12,2020,386.92272189999994,31.0
전라북도,1,2012,740.7804944000001,45.0
전라북도,1,2013,712.4677203,45.0
전라북도,1,2014,784.3061025000001,45.0
전라북도,1,2015,785.1512598999999,45.0
전라북도,1,2016,752.1901199,45.0
전라북도,1,2017,788.109311,45.0
전라북도,1,2018,817.2672426,45.0
전라북도,1,2019,799.0963577,45.0
전라북도,1,2020,772.4738984,45.0
전라북도,2,2012,740.7804944000001,19.0
전라북도,2,2013,712.4677203,19.0
전라북도,2,2014,784.3061025000001,19.0
전라북도,2,2015,785.1512598999999,19.0
전라북도,2,2016,752.1901199,19.0
전라북도,2,2017,788.109311,19.0
전라북도,2,2018,817.2672426,19.0
전라북도,2,2019,799.0963577,19.0
전라북도,2,2020,772.4738984,19.0
전라북도,3,2012,740.7804944000001,21.0
전라북도,3,2013,712.4677203,21.0
전라북도,3,2014,784.3061025000001,21.0
전라북도,3,2015,785.1512598999999,21.0
전라북도,3,2016,752.1901199,21.0
전라북도,3,2017,788.109311,21.0
전라북도,3,2018,817.2672426,21.0
전라북도,3,2019,799.0963577,21.0
전라북도,3,2020,772.4738984,21.0
전라북도,4,2012,740.7804944000001,12.0
전라북도,4,2013,712.4677203,12.0
전라북도,4,2014,784.3061025000001,12.0
전라북도,4,2015,785.1512598999999,12.0
전라북도,4,2016,752.1901199,12.0
전라북도,4,2017,788.109311,12.0
전라북도,4,2018,817.2672426,12.0
전라북도,4,2019,799.0963577,12.0
전라북도,4,2020,772.4738984,12.0
전라북도,5,2012,740.7804944000001,0.0
전라북도,5,2013,712.4677203,0.0
전라북도,5,2014,784.3061025000001,0.0
전라북도,5,2015,785.1512598999999,0.0
전라북도,5,2016,752.1901199,0.0
전라북도,5,2017,788.109311,0.0
전라북도,5,2018,817.2672426,0.0
전라북도,5,2019,799.0963577,0.0
전라북도,5,2020,772.4738984,0.0
전라북도,6,2012,740.7804944000001,20.0
전라북도,6,2013,712.4677203,20.0
전라북도,6,2014,784.3061025000001,20.0
전라북도,6,2015,785.1512598999999,20.0
전라북도,6,2016,752.1901199,20.0
전라북도,6,2017,788.109311,20.0
전라북도,6,2018,817.2672426,20.0
전라북도,6,2019,799.0963577,20.0
전라북도,6,2020,772.4738984,20.0
전라북도,7,2012,740.7804944000001,0.0
전라북도,7,2013,712.4677203,0.0
전라북도,7,2014,784.3061025000001,0.0
전라북도,7,2015,785.1512598999999,0.0
전라북도,7,2016,752.1901199,0.0
전라북도,7,2017,788.109311,0.0
전라북도,7,2018,817.2672426,0.0
전라북도,7,2019,799.0963577,0.0
전라북도,7,2020,772.4738984,0.0
전라북도,8,2012,740.7804944000001,0.0
전라북도,8,2013,712.4677203,0.0
전라북도,8,2014,784.3061025000001,0.0
전라북도,8,2015,785.1512598999999,0.0
전라북도,8,2016,752.1901199,0.0
전라북도,8,2017,788.109311,0.0
전라북도,8,2018,817.2672426,0.0
전라북도,8,2019,799.0963577,0.0
전라북도,8,2020,772.4738984,0.0
전라북도,9,2012,740.7804944000001,0.0
전라북도,9,2013,712.4677203,0.0
전라북도,9,2014,784.3061025000001,0.0
전라북도,9,2015,785.1512598999999,0.0
전라북도,9,2016,752.1901199,0.0
전라북도,9,2017,788.109311,0.0
전라북도,9,2018,817.2672426,0.0
전라북도,9,2019,799.0963577,0.0
전라북도,9,2020,772.4738984,0.0
전라북도,10,2012,740.7804944000001,0.0
전라북도,10,2013,712.4677203,0.0
전라북도,10,2014,784.3061025000001,0.0
전라북도,10,2015,785.1512598999999,0.0
전라북도,10,2016,752.1901199,0.0
전라북도,10,2017,788.109311,0.0
전라북도,10,2018,817.2672426,0.0
전라북도,10,2019,799.0963577,0.0
전라북도,10,2020,772.4738984,0.0
전라북도,11,2012,740.7804944000001,7.0
전라북도,11,2013,712.4677203,7.0
전라북도,11,2014,784.3061025000001,7.0
전라북도,11,2015,785.1512598999999,7.0
전라북도,11,2016,752.1901199,7.0
전라북도,11,2017,788.109311,7.0
전라북도,11,2018,817.2672426,7.0
전라북도,11,2019,799.0963577,7.0
전라북도,11,2020,772.4738984,7.0
전라북도,12,2012,740.7804944000001,39.0
전라북도,12,2013,712.4677203,39.0
전라북도,12,2014,784.3061025000001,39.0
전라북도,12,2015,785.1512598999999,39.0
전라북도,12,2016,752.1901199,39.0
전라북도,12,2017,788.109311,39.0
전라북도,12,2018,817.2672426,39.0
전라북도,12,2019,799.0963577,39.0
전라북도,12,2020,772.4738984,39.0
제주도,1,2012,241.8143841,0.0
제주도,1,2013,220.91684469999996,0.0
제주도,1,2014,208.9753936,0.0
제주도,1,2015,228.87781209999997,0.0
제주도,1,2016,221.9119656,0.0
제주도,1,2017,210.9656355,0.0
제주도,1,2018,214.94611919999997,0.0
제주도,1,2019,224.8973284,0.0
제주도,1,2020,214.94611919999997,0.0
제주도,2,2012,241.8143841,0.0
제주도,2,2013,220.91684469999996,0.0
제주도,2,2014,208.9753936,0.0
제주도,2,2015,228.87781209999997,0.0
제주도,2,2016,221.9119656,0.0
제주도,2,2017,210.9656355,0.0
제주도,2,2018,214.94611919999997,0.0
제주도,2,2019,224.8973284,0.0
제주도,2,2020,214.94611919999997,0.0
제주도,3,2012,241.8143841,0.0
제주도,3,2013,220.91684469999996,0.0
제주도,3,2014,208.9753936,0.0
제주도,3,2015,228.87781209999997,0.0
제주도,3,2016,221.9119656,0.0
제주도,3,2017,210.9656355,0.0
제주도,3,2018,214.94611919999997,0.0
제주도,3,2019,224.8973284,0.0
제주도,3,2020,214.94611919999997,0.0
제주도,4,2012,241.8143841,0.0
제주도,4,2013,220.91684469999996,0.0
제주도,4,2014,208.9753936,0.0
제주도,4,2015,228.87781209999997,0.0
제주도,4,2016,221.9119656,0.0
제주도,4,2017,210.9656355,0.0
제주도,4,2018,214.94611919999997,0.0
제주도,4,2019,224.8973284,0.0
제주도,4,2020,214.94611919999997,0.0
제주도,5,2012,241.8143841,0.0
제주도,5,2013,220.91684469999996,0.0
제주도,5,2014,208.9753936,0.0
제주도,5,2015,228.87781209999997,0.0
제주도,5,2016,221.9119656,0.0
제주도,5,2017,210.9656355,0.0
제주도,5,2018,214.94611919999997,0.0
제주도,5,2019,224.8973284,0.0
제주도,5,2020,214.94611919999997,0.0
제주도,6,2012,241.8143841,0.0
제주도,6,2013,220.91684469999996,0.0
제주도,6,2014,208.9753936,0.0
제주도,6,2015,228.87781209999997,0.0
제주도,6,2016,221.9119656,0.0
제주도,6,2017,210.9656355,0.0
제주도,6,2018,214.94611919999997,0.0
제주도,6,2019,224.8973284,0.0
제주도,6,2020,214.94611919999997,0.0
제주도,7,2012,241.8143841,0.0
제주도,7,2013,220.91684469999996,0.0
제주도,7,2014,208.9753936,0.0
제주도,7,2015,228.87781209999997,0.0
제주도,7,2016,221.9119656,0.0
제주도,7,2017,210.9656355,0.0
제주도,7,2018,214.94611919999997,0.0
제주도,7,2019,224.8973284,0.0
제주도,7,2020,214.94611919999997,0.0
제주도,8,2012,241.8143841,0.0
제주도,8,2013,220.91684469999996,0.0
제주도,8,2014,208.9753936,0.0
제주도,8,2015,228.87781209999997,0.0
제주도,8,2016,221.9119656,0.0
제주도,8,2017,210.9656355,0.0
제주도,8,2018,214.94611919999997,0.0
제주도,8,2019,224.8973284,0.0
제주도,8,2020,214.94611919999997,0.0
제주도,9,2012,241.8143841,0.0
제주도,9,2013,220.91684469999996,0.0
제주도,9,2014,208.9753936,0.0
제주도,9,2015,228.87781209999997,0.0
제주도,9,2016,221.9119656,0.0
제주도,9,2017,210.9656355,0.0
제주도,9,2018,214.94611919999997,0.0
제주도,9,2019,224.8973284,0.0
제주도,9,2020,214.94611919999997,0.0
제주도,10,2012,241.8143841,0.0
제주도,10,2013,220.91684469999996,0.0
제주도,10,2014,208.9753936,0.0
제주도,10,2015,228.87781209999997,0.0
제주도,10,2016,221.9119656,0.0
제주도,10,2017,210.9656355,0.0
제주도,10,2018,214.94611919999997,0.0
제주도,10,2019,224.8973284,0.0
제주도,10,2020,214.94611919999997,0.0
제주도,11,2012,241.8143841,0.0
제주도,11,2013,220.91684469999996,0.0
제주도,11,2014,208.9753936,0.0
제주도,11,2015,228.87781209999997,0.0
제주도,11,2016,221.9119656,0.0
제주도,11,2017,210.9656355,0.0
제주도,11,2018,214.94611919999997,0.0
제주도,11,2019,224.8973284,0.0
제주도,11,2020,214.94611919999997,0.0
제주도,12,2012,241.8143841,0.0
제주도,12,2013,220.91684469999996,0.0
제주도,12,2014,208.9753936,0.0
제주도,12,2015,228.87781209999997,0.0
제주도,12,2016,221.9119656,0.0
제주도,12,2017,210.9656355,0.0
제주도,12,2018,214.94611919999997,0.0
제주도,12,2019,224.8973284,0.0
제주도,12,2020,214.94611919999997,0.0
충청남도,1,2012,462.2451348,12.0
충청남도,1,2013,436.1231739,12.0
충청남도,1,2014,449.7520231000001,12.0
충청남도,1,2015,440.21182869999996,12.0
충청남도,1,2016,420.22284989999997,12.0
충청남도,1,2017,397.9623962,12.0
충청남도,1,2018,395.4637738,12.0
충청남도,1,2019,387.74075930000004,12.0
충청남도,1,2020,368.8875179,12.0
충청남도,2,2012,462.2451348,15.0
충청남도,2,2013,436.1231739,15.0
충청남도,2,2014,449.7520231000001,15.0
충청남도,2,2015,440.21182869999996,15.0
충청남도,2,2016,420.22284989999997,15.0
충청남도,2,2017,397.9623962,15.0
충청남도,2,2018,395.4637738,15.0
충청남도,2,2019,387.74075930000004,15.0
충청남도,2,2020,368.8875179,15.0
충청남도,3,2012,462.2451348,21.0
충청남도,3,2013,436.1231739,21.0
충청남도,3,2014,449.7520231000001,21.0
충청남도,3,2015,440.21182869999996,21.0
충청남도,3,2016,420.22284989999997,21.0
충청남도,3,2017,397.9623962,21.0
충청남도,3,2018,395.4637738,21.0
충청남도,3,2019,387.74075930000004,21.0
충청남도,3,2020,368.8875179,21.0
충청남도,4,2012,462.2451348,3.0
충청남도,4,2013,436.1231739,3.0
충청남도,4,2014,449.7520231000001,3.0
충청남도,4,2015,440.21182869999996,3.0
충청남도,4,2016,420.22284989999997,3.0
충청남도,4,2017,397.9623962,3.0
충청남도,4,2018,395.4637738,3.0
충청남도,4,2019,387.74075930000004,3.0
충청남도,4,2020,368.8875179,3.0
충청남도,5,2012,462.2451348,1.0
충청남도,5,2013,436.1231739,1.0
충청남도,5,2014,449.7520231000001,1.0
충청남도,5,2015,440.21182869999996,1.0
충청남도,5,2016,420.22284989999997,1.0
충청남도,5,2017,397.9623962,1.0
충청남도,5,2018,395.4637738,1.0
충청남도,5,2019,387.74075930000004,1.0
충청남도,5,2020,368.8875179,1.0
충청남도,6,2012,462.2451348,0.0
충청남도,6,2013,436.1231739,0.0
충청남도,6,2014,449.7520231000001,0.0
충청남도,6,2015,440.21182869999996,0.0
충청남도,6,2016,420.22284989999997,0.0
충청남도,6,2017,397.9623962,0.0
충청남도,6,2018,395.4637738,0.0
충청남도,6,2019,387.74075930000004,0.0
충청남도,6,2020,368.8875179,0.0
충청남도,7,2012,462.2451348,0.0
충청남도,7,2013,436.1231739,0.0
충청남도,7,2014,449.7520231000001,0.0
충청남도,7,2015,440.21182869999996,0.0
충청남도,7,2016,420.22284989999997,0.0
충청남도,7,2017,397.9623962,0.0
충청남도,7,2018,395.4637738,0.0
충청남도,7,2019,387.74075930000004,0.0
충청남도,7,2020,368.8875179,0.0
충청남도,8,2012,462.2451348,0.0
충청남도,8,2013,436.1231739,0.0
충청남도,8,2014,449.7520231000001,0.0
충청남도,8,2015,440.21182869999996,0.0
충청남도,8,2016,420.22284989999997,0.0
충청남도,8,2017,397.9623962,0.0
충청남도,8,2018,395.4637738,0.0
충청남도,8,2019,387.74075930000004,0.0
충청남도,8,2020,368.8875179,0.0
충청남도,9,2012,462.2451348,0.0
충청남도,9,2013,436.1231739,0.0
충청남도,9,2014,449.7520231000001,0.0
충청남도,9,2015,440.21182869999996,0.0
충청남도,9,2016,420.22284989999997,0.0
충청남도,9,2017,397.9623962,0.0
충청남도,9,2018,395.4637738,0.0
충청남도,9,2019,387.74075930000004,0.0
충청남도,9,2020,368.8875179,0.0
충청남도,10,2012,462.2451348,0.0
충청남도,10,2013,436.1231739,0.0
충청남도,10,2014,449.7520231000001,0.0
충청남도,10,2015,440.21182869999996,0.0
충청남도,10,2016,420.22284989999997,0.0
충청남도,10,2017,397.9623962,0.0
충청남도,10,2018,395.4637738,0.0
충청남도,10,2019,387.74075930000004,0.0
충청남도,10,2020,368.8875179,0.0
충청남도,11,2012,462.2451348,4.0
충청남도,11,2013,436.1231739,4.0
충청남도,11,2014,449.7520231000001,4.0
충청남도,11,2015,440.21182869999996,4.0
충청남도,11,2016,420.22284989999997,4.0
충청남도,11,2017,397.9623962,4.0
충청남도,11,2018,395.4637738,4.0
충청남도,11,2019,387.74075930000004,4.0
충청남도,11,2020,368.8875179,4.0
충청남도,12,2012,462.2451348,53.0
충청남도,12,2013,436.1231739,53.0
충청남도,12,2014,449.7520231000001,53.0
충청남도,12,2015,440.21182869999996,53.0
충청남도,12,2016,420.22284989999997,53.0
충청남도,12,2017,397.9623962,53.0
충청남도,12,2018,395.4637738,53.0
충청남도,12,2019,387.74075930000004,53.0
충청남도,12,2020,368.8875179,53.0
충청북도,1,2012,282.9916716,2.0
충청북도,1,2013,260.6579571,2.0
충청북도,1,2014,257.7193105,2.0
충청북도,1,2015,264.7720624,2.0
충청북도,1,2016,267.4168444,2.0
충청북도,1,2017,250.96042319999998,2.0
충청북도,1,2018,258.0131751,2.0
충청북도,1,2019,247.14018259999997,2.0
충청북도,1,2020,240.38129530000003,2.0
충청북도,2,2012,282.9916716,71.0
충청북도,2,2013,260.6579571,71.0
충청북도,2,2014,257.7193105,71.0
충청북도,2,2015,264.7720624,71.0
충청북도,2,2016,267.4168444,71.0
충청북도,2,2017,250.96042319999998,71.0
충청북도,2,2018,258.0131751,71.0
충청북도,2,2019,247.14018259999997,71.0
충청북도,2,2020,240.38129530000003,71.0
충청북도,3,2012,282.9916716,22.0
충청북도,3,2013,260.6579571,22.0
충청북도,3,2014,257.7193105,22.0
충청북도,3,2015,264.7720624,22.0
충청북도,3,2016,267.4168444,22.0
충청북도,3,2017,250.96042319999998,22.0
충청북도,3,2018,258.0131751,22.0
충청북도,3,2019,247.14018259999997,22.0
충청북도,3,2020,240.38129530000003,22.0
충청북도,4,2012,282.9916716,1.0
충청북도,4,2013,260.6579571,1.0
충청북도,4,2014,257.7193105,1.0
충청북도,4,2015,264.7720624,1.0
충청북도,4,2016,267.4168444,1.0
충청북도,4,2017,250.96042319999998,1.0
충청북도,4,2018,258.0131751,1.0
충청북도,4,2019,247.14018259999997,1.0
충청북도,4,2020,240.38129530000003,1.0
충청북도,5,2012,282.9916716,0.0
충청북도,5,2013,260.6579571,0.0
충청북도,5,2014,257.7193105,0.0
충청북도,5,2015,264.7720624,0.0
충청북도,5,2016,267.4168444,0.0
충청북도,5,2017,250.96042319999998,0.0
충청북도,5,2018,258.0131751,0.0
충청북도,5,2019,247.14018259999997,0.0
충청북도,5,2020,240.38129530000003,0.0
충청북도,6,2012,282.9916716,0.0
충청북도,6,2013,260.6579571,0.0
충청북도,6,2014,257.7193105,0.0
충청북도,6,2015,264.7720624,0.0
충청북도,6,2016,267.4168444,0.0
충청북도,6,2017,250.96042319999998,0.0
충청북도,6,2018,258.0131751,0.0
충청북도,6,2019,247.14018259999997,0.0
충청북도,6,2020,240.38129530000003,0.0
충청북도,7,2012,282.9916716,0.0
충청북도,7,2013,260.6579571,0.0
충청북도,7,2014,257.7193105,0.0
충청북도,7,2015,264.7720624,0.0
충청북도,7,2016,267.4168444,0.0
충청북도,7,2017,250.96042319999998,0.0
충청북도,7,2018,258.0131751,0.0
충청북도,7,2019,247.14018259999997,0.0
충청북도,7,2020,240.38129530000003,0.0
충청북도,8,2012,282.9916716,0.0
충청북도,8,2013,260.6579571,0.0
충청북도,8,2014,257.7193105,0.0
충청북도,8,2015,264.7720624,0.0
충청북도,8,2016,267.4168444,0.0
충청북도,8,2017,250.96042319999998,0.0
충청북도,8,2018,258.0131751,0.0
충청북도,8,2019,247.14018259999997,0.0
충청북도,8,2020,240.38129530000003,0.0
충청북도,9,2012,282.9916716,0.0
충청북도,9,2013,260.6579571,0.0
충청북도,9,2014,257.7193105,0.0
충청북도,9,2015,264.7720624,0.0
충청북도,9,2016,267.4168444,0.0
충청북도,9,2017,250.96042319999998,0.0
충청북도,9,2018,258.0131751,0.0
충청북도,9,2019,247.14018259999997,0.0
충청북도,9,2020,240.38129530000003,0.0
충청북도,10,2012,282.9916716,0.0
충청북도,10,2013,260.6579571,0.0
충청북도,10,2014,257.7193105,0.0
충청북도,10,2015,264.7720624,0.0
충청북도,10,2016,267.4168444,0.0
충청북도,10,2017,250.96042319999998,0.0
충청북도,10,2018,258.0131751,0.0
충청북도,10,2019,247.14018259999997,0.0
충청북도,10,2020,240.38129530000003,0.0
충청북도,11,2012,282.9916716,46.0
충청북도,11,2013,260.6579571,46.0
충청북도,11,2014,257.7193105,46.0
충청북도,11,2015,264.7720624,46.0
충청북도,11,2016,267.4168444,46.0
충청북도,11,2017,250.96042319999998,46.0
충청북도,11,2018,258.0131751,46.0
충청북도,11,2019,247.14018259999997,46.0
충청북도,11,2020,240.38129530000003,46.0
충청북도,12,2012,282.9916716,41.0
충청북도,12,2013,260.6579571,41.0
충청북도,12,2014,257.7193105,41.0
충청북도,12,2015,264.7720624,41.0
충청북도,12,2016,267.4168444,41.0
충청북도,12,2017,250.96042319999998,41.0
충청북도,12,2018,258.0131751,41.0
충청북도,12,2019,247.14018259999997,41.0
충청북도,12,2020,240.38129530000003,41.0
