month,시도,avg_temp(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%),index_avg_temp(C),index_daily_rain(mm),index_avg_wind(m/s),index_avg_r_humidity(%),Risk
3,부산광역시,0,0,0,0,0,0,0,0,0.0
3,부산광역시,0,0,0,0,0,0,0,0,0.0
3,부산광역시,0,0,0,0,0,0,0,0,0.0
3,세종특별자치시,5.2,6.3,1.3,60.4,10,10,10,10,100.0
3,세종특별자치시,5.31,5.83,1.38,60.0,9,9,9,9,90.0
3,세종특별자치시,5.42,5.36,1.46,59.6,8,8,8,8,80.0
3,세종특별자치시,5.53,4.89,1.54,59.2,7,7,7,7,70.0
3,세종특별자치시,5.64,4.42,1.62,58.8,6,6,6,6,60.0
3,세종특별자치시,5.75,3.95,1.7,58.4,5,5,5,5,50.0
3,세종특별자치시,5.86,3.48,1.78,58.0,4,4,4,4,40.0
3,세종특별자치시,5.97,3.01,1.86,57.6,3,3,3,3,30.0
3,세종특별자치시,6.08,2.54,1.94,57.2,2,2,2,2,20.0
3,세종특별자치시,6.3,1.6,2.1,56.4,0,0,0,0,0.0
3,대전광역시,3.7,0.1,2.5,53.9,10,10,10,10,100.0
3,대전광역시,3.85,0.23,2.47,54.71,9,9,9,9,90.0
3,대전광역시,4.0,0.36,2.44,55.52,8,8,8,8,80.0
3,대전광역시,4.15,0.49,2.41,56.33,7,7,7,7,70.0
3,대전광역시,4.3,0.62,2.38,57.14,6,6,6,6,60.0
3,대전광역시,4.45,0.75,2.35,57.95,5,5,5,5,50.0
3,대전광역시,4.6,0.88,2.32,58.76,4,4,4,4,40.0
3,대전광역시,4.75,1.01,2.29,59.57,3,3,3,3,30.0
3,대전광역시,4.9,1.14,2.26,60.38,2,2,2,2,20.0
3,대전광역시,5.2,1.4,2.2,62.0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,인천광역시,0,0,0,0,0,0,0,0,0.0
4,충청남도,11.9,0.5,1.9,50.8,10,10,10,10,100.0
4,충청남도,11.86,0.67,1.91,51.76,9,9,9,9,90.0
4,충청남도,11.82,0.84,1.92,52.72,8,8,8,8,80.0
4,충청남도,11.78,1.01,1.93,53.68,7,7,7,7,70.0
4,충청남도,11.74,1.18,1.94,54.64,6,6,6,6,60.0
4,충청남도,11.7,1.35,1.95,55.6,5,5,5,5,50.0
4,충청남도,11.66,1.52,1.96,56.56,4,4,4,4,40.0
4,충청남도,11.62,1.69,1.97,57.52,3,3,3,3,30.0
4,충청남도,11.58,1.86,1.98,58.48,2,2,2,2,20.0
4,충청남도,11.5,2.2,2.0,60.4,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,대구광역시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,서울특별시,0,0,0,0,0,0,0,0,0.0
4,충청북도,16.0,0.0,1.3,45.1,10,10,10,10,100.0
4,충청북도,15.67,0.22,1.35,45.8,9,9,9,9,90.0
4,충청북도,15.34,0.44,1.4,46.5,8,8,8,8,80.0
4,충청북도,15.01,0.66,1.45,47.2,7,7,7,7,70.0
4,충청북도,14.68,0.88,1.5,47.9,6,6,6,6,60.0
4,충청북도,14.35,1.1,1.55,48.6,5,5,5,5,50.0
4,충청북도,14.02,1.32,1.6,49.3,4,4,4,4,40.0
4,충청북도,13.69,1.54,1.65,50.0,3,3,3,3,30.0
4,충청북도,13.36,1.76,1.7,50.7,2,2,2,2,20.0
4,충청북도,12.7,2.2,1.8,52.1,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,광주광역시,0,0,0,0,0,0,0,0,0.0
4,울산광역시,16.2,0.0,1.9,46.0,10,10,10,10,100.0
4,울산광역시,15.94,0.29,1.95,47.13,9,9,9,9,90.0
4,울산광역시,15.68,0.58,2.0,48.26,8,8,8,8,80.0
4,울산광역시,15.42,0.87,2.05,49.39,7,7,7,7,70.0
4,울산광역시,15.16,1.16,2.1,50.52,6,6,6,6,60.0
4,울산광역시,14.9,1.45,2.15,51.65,5,5,5,5,50.0
4,울산광역시,14.64,1.74,2.2,52.78,4,4,4,4,40.0
4,울산광역시,14.38,2.03,2.25,53.91,3,3,3,3,30.0
4,울산광역시,14.12,2.32,2.3,55.04,2,2,2,2,20.0
4,울산광역시,13.6,2.9,2.4,57.3,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,제주특별자치도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,강원도,0,0,0,0,0,0,0,0,0.0
4,경상남도,12.0,0.0,0.9,53.9,10,10,10,10,100.0
4,경상남도,12.08,0.4,0.96,54.56,9,9,9,9,90.0
4,경상남도,12.16,0.8,1.02,55.22,8,8,8,8,80.0
4,경상남도,12.24,1.2,1.08,55.88,7,7,7,7,70.0
4,경상남도,12.32,1.6,1.14,56.54,6,6,6,6,60.0
4,경상남도,12.4,2.0,1.2,57.2,5,5,5,5,50.0
4,경상남도,12.48,2.4,1.26,57.86,4,4,4,4,40.0
4,경상남도,12.56,2.8,1.32,58.52,3,3,3,3,30.0
4,경상남도,12.64,3.2,1.38,59.18,2,2,2,2,20.0
4,경상남도,12.8,4.0,1.5,60.5,0,0,0,0,0.0
4,경기도,11.6,4.4,1.9,56.5,10,10,10,10,100.0
4,경기도,11.58,4.21,1.91,56.54,9,9,9,9,90.0
4,경기도,11.56,4.02,1.92,56.58,8,8,8,8,80.0
4,경기도,11.54,3.83,1.93,56.62,7,7,7,7,70.0
4,경기도,11.52,3.64,1.94,56.66,6,6,6,6,60.0
4,경기도,11.5,3.45,1.95,56.7,5,5,5,5,50.0
4,경기도,11.48,3.26,1.96,56.74,4,4,4,4,40.0
4,경기도,11.46,3.07,1.97,56.78,3,3,3,3,30.0
4,경기도,11.44,2.88,1.98,56.82,2,2,2,2,20.0
4,경기도,11.4,2.5,2.0,56.9,0,0,0,0,0.0
4,전라남도,12.8,11.5,2.2,68.8,10,10,10,10,100.0
4,전라남도,12.76,10.71,2.23,68.31,9,9,9,9,90.0
4,전라남도,12.72,9.92,2.26,67.82,8,8,8,8,80.0
4,전라남도,12.68,9.13,2.29,67.33,7,7,7,7,70.0
4,전라남도,12.64,8.34,2.32,66.84,6,6,6,6,60.0
4,전라남도,12.6,7.55,2.35,66.35,5,5,5,5,50.0
4,전라남도,12.56,6.76,2.38,65.86,4,4,4,4,40.0
4,전라남도,12.52,5.97,2.41,65.37,3,3,3,3,30.0
4,전라남도,12.48,5.18,2.44,64.88,2,2,2,2,20.0
4,전라남도,12.4,3.6,2.5,63.9,0,0,0,0,0.0
4,전라북도,13.1,4.6,2.3,75.4,10,10,10,10,100.0
4,전라북도,12.99,4.36,2.29,74.07,9,9,9,9,90.0
4,전라북도,12.88,4.12,2.28,72.74,8,8,8,8,80.0
4,전라북도,12.77,3.88,2.27,71.41,7,7,7,7,70.0
4,전라북도,12.66,3.64,2.26,70.08,6,6,6,6,60.0
4,전라북도,12.55,3.4,2.25,68.75,5,5,5,5,50.0
4,전라북도,12.44,3.16,2.24,67.42,4,4,4,4,40.0
4,전라북도,12.33,2.92,2.23,66.09,3,3,3,3,30.0
4,전라북도,12.22,2.68,2.22,64.76,2,2,2,2,20.0
4,전라북도,12.0,2.2,2.2,62.1,0,0,0,0,0.0
4,경상북도,11.7,0.3,1.9,49.5,10,10,10,10,100.0
4,경상북도,11.81,0.48,1.93,49.8,9,9,9,9,90.0
4,경상북도,11.92,0.66,1.96,50.1,8,8,8,8,80.0
4,경상북도,12.03,0.84,1.99,50.4,7,7,7,7,70.0
4,경상북도,12.14,1.02,2.02,50.7,6,6,6,6,60.0
4,경상북도,12.25,1.2,2.05,51.0,5,5,5,5,50.0
4,경상북도,12.36,1.38,2.08,51.3,4,4,4,4,40.0
4,경상북도,12.47,1.56,2.11,51.6,3,3,3,3,30.0
4,경상북도,12.58,1.74,2.14,51.9,2,2,2,2,20.0
4,경상북도,12.8,2.1,2.2,52.5,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,부산광역시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,세종특별자치시,0,0,0,0,0,0,0,0,0.0
4,대전광역시,11.9,0.5,1.9,50.8,10,10,10,10,100.0
4,대전광역시,11.86,0.67,1.91,51.76,9,9,9,9,90.0
4,대전광역시,11.82,0.84,1.92,52.72,8,8,8,8,80.0
4,대전광역시,11.78,1.01,1.93,53.68,7,7,7,7,70.0
4,대전광역시,11.74,1.18,1.94,54.64,6,6,6,6,60.0
4,대전광역시,11.7,1.35,1.95,55.6,5,5,5,5,50.0
4,대전광역시,11.66,1.52,1.96,56.56,4,4,4,4,40.0
4,대전광역시,11.62,1.69,1.97,57.52,3,3,3,3,30.0
4,대전광역시,11.58,1.86,1.98,58.48,2,2,2,2,20.0
4,대전광역시,11.5,2.2,2.0,60.4,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,인천광역시,0,0,0,0,0,0,0,0,0.0
5,충청남도,14.5,1.5,2.6,76.3,10,10,10,10,100.0
5,충청남도,14.83,1.62,2.49,75.22,9,9,9,9,90.0
5,충청남도,15.16,1.74,2.38,74.14,8,8,8,8,80.0
5,충청남도,15.49,1.86,2.27,73.06,7,7,7,7,70.0
5,충청남도,15.82,1.98,2.16,71.98,6,6,6,6,60.0
5,충청남도,16.15,2.1,2.05,70.9,5,5,5,5,50.0
5,충청남도,16.48,2.22,1.94,69.82,4,4,4,4,40.0
5,충청남도,16.81,2.34,1.83,68.74,3,3,3,3,30.0
5,충청남도,17.14,2.46,1.72,67.66,2,2,2,2,20.0
5,충청남도,17.8,2.7,1.5,65.5,0,0,0,0,0.0
5,대구광역시,23.3,0.0,1.5,49.1,10,10,10,10,100.0
5,대구광역시,23.0,0.18,1.58,49.19,9,9,9,9,90.0
5,대구광역시,22.7,0.36,1.66,49.28,8,8,8,8,80.0
5,대구광역시,22.4,0.54,1.74,49.37,7,7,7,7,70.0
5,대구광역시,22.1,0.72,1.82,49.46,6,6,6,6,60.0
5,대구광역시,21.8,0.9,1.9,49.55,5,5,5,5,50.0
5,대구광역시,21.5,1.08,1.98,49.64,4,4,4,4,40.0
5,대구광역시,21.2,1.26,2.06,49.73,3,3,3,3,30.0
5,대구광역시,20.9,1.44,2.14,49.82,2,2,2,2,20.0
5,대구광역시,20.3,1.8,2.3,50.0,0,0,0,0,0.0
5,서울특별시,16.2,0.0,3.3,41.0,10,10,10,10,100.0
5,서울특별시,16.46,0.24,3.22,42.23,9,9,9,9,90.0
5,서울특별시,16.72,0.48,3.14,43.46,8,8,8,8,80.0
5,서울특별시,16.98,0.72,3.06,44.69,7,7,7,7,70.0
5,서울특별시,17.24,0.96,2.98,45.92,6,6,6,6,60.0
5,서울특별시,17.5,1.2,2.9,47.15,5,5,5,5,50.0
5,서울특별시,17.76,1.44,2.82,48.38,4,4,4,4,40.0
5,서울특별시,18.02,1.68,2.74,49.61,3,3,3,3,30.0
5,서울특별시,18.28,1.92,2.66,50.84,2,2,2,2,20.0
5,서울특별시,18.8,2.4,2.5,53.3,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,충청북도,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,광주광역시,0,0,0,0,0,0,0,0,0.0
5,울산광역시,19.2,0.0,2.2,66.9,10,10,10,10,100.0
5,울산광역시,19.14,0.24,2.19,66.38,9,9,9,9,90.0
5,울산광역시,19.08,0.48,2.18,65.86,8,8,8,8,80.0
5,울산광역시,19.02,0.72,2.17,65.34,7,7,7,7,70.0
5,울산광역시,18.96,0.96,2.16,64.82,6,6,6,6,60.0
5,울산광역시,18.9,1.2,2.15,64.3,5,5,5,5,50.0
5,울산광역시,18.84,1.44,2.14,63.78,4,4,4,4,40.0
5,울산광역시,18.78,1.68,2.13,63.26,3,3,3,3,30.0
5,울산광역시,18.72,1.92,2.12,62.74,2,2,2,2,20.0
5,울산광역시,18.6,2.4,2.1,61.7,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,제주특별자치도,0,0,0,0,0,0,0,0,0.0
5,강원도,13.2,17.0,0.6,66.1,10,10,10,10,100.0
5,강원도,13.69,15.53,0.68,65.55,9,9,9,9,90.0
5,강원도,14.18,14.06,0.76,65.0,8,8,8,8,80.0
5,강원도,14.67,12.59,0.84,64.45,7,7,7,7,70.0
5,강원도,15.16,11.12,0.92,63.9,6,6,6,6,60.0
5,강원도,15.65,9.65,1.0,63.35,5,5,5,5,50.0
5,강원도,16.14,8.18,1.08,62.8,4,4,4,4,40.0
5,강원도,16.63,6.71,1.16,62.25,3,3,3,3,30.0
5,강원도,17.12,5.24,1.24,61.7,2,2,2,2,20.0
5,강원도,18.1,2.3,1.4,60.6,0,0,0,0,0.0
5,경상남도,13.2,5.0,1.4,72.6,10,10,10,10,100.0
5,경상남도,13.79,4.77,1.41,71.17,9,9,9,9,90.0
5,경상남도,14.38,4.54,1.42,69.74,8,8,8,8,80.0
5,경상남도,14.97,4.31,1.43,68.31,7,7,7,7,70.0
5,경상남도,15.56,4.08,1.44,66.88,6,6,6,6,60.0
5,경상남도,16.15,3.85,1.45,65.45,5,5,5,5,50.0
5,경상남도,16.74,3.62,1.46,64.02,4,4,4,4,40.0
5,경상남도,17.33,3.39,1.47,62.59,3,3,3,3,30.0
5,경상남도,17.92,3.16,1.48,61.16,2,2,2,2,20.0
5,경상남도,19.1,2.7,1.5,58.3,0,0,0,0,0.0
5,경기도,18.8,0.0,1.4,52.3,10,10,10,10,100.0
5,경기도,18.7,0.23,1.42,52.98,9,9,9,9,90.0
5,경기도,18.6,0.46,1.44,53.66,8,8,8,8,80.0
5,경기도,18.5,0.69,1.46,54.34,7,7,7,7,70.0
5,경기도,18.4,0.92,1.48,55.02,6,6,6,6,60.0
5,경기도,18.3,1.15,1.5,55.7,5,5,5,5,50.0
5,경기도,18.2,1.38,1.52,56.38,4,4,4,4,40.0
5,경기도,18.1,1.61,1.54,57.06,3,3,3,3,30.0
5,경기도,18.0,1.84,1.56,57.74,2,2,2,2,20.0
5,경기도,17.8,2.3,1.6,59.1,0,0,0,0,0.0
5,전라남도,17.4,1.0,2.2,65.8,10,10,0,10,70.0
5,전라남도,17.51,1.27,2.2,65.66,9,9,0,9,63.0
5,전라남도,17.62,1.54,2.2,65.52,8,8,0,8,56.0
5,전라남도,17.73,1.81,2.2,65.38,7,7,0,7,49.0
5,전라남도,17.84,2.08,2.2,65.24,6,6,0,6,42.0
5,전라남도,17.95,2.35,2.2,65.1,5,5,0,5,35.0
5,전라남도,18.06,2.62,2.2,64.96,4,4,0,4,28.0
5,전라남도,18.17,2.89,2.2,64.82,3,3,0,3,21.0
5,전라남도,18.28,3.16,2.2,64.68,2,2,0,2,14.0
5,전라남도,18.5,3.7,2.2,64.4,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,경상북도,15.8,4.2,1.7,65.6,10,10,10,10,100.0
5,경상북도,16.04,3.99,1.72,64.76,9,9,9,9,90.0
5,경상북도,16.28,3.78,1.74,63.92,8,8,8,8,80.0
5,경상북도,16.52,3.57,1.76,63.08,7,7,7,7,70.0
5,경상북도,16.76,3.36,1.78,62.24,6,6,6,6,60.0
5,경상북도,17.0,3.15,1.8,61.4,5,5,5,5,50.0
5,경상북도,17.24,2.94,1.82,60.56,4,4,4,4,40.0
5,경상북도,17.48,2.73,1.84,59.72,3,3,3,3,30.0
5,경상북도,17.72,2.52,1.86,58.88,2,2,2,2,20.0
5,경상북도,18.2,2.1,1.9,57.2,0,0,0,0,0.0
5,부산광역시,14.5,1.3,4.9,65.4,10,10,10,10,100.0
5,부산광역시,14.89,1.59,4.71,65.0,9,9,9,9,90.0
5,부산광역시,15.28,1.88,4.52,64.6,8,8,8,8,80.0
5,부산광역시,15.67,2.17,4.33,64.2,7,7,7,7,70.0
5,부산광역시,16.06,2.46,4.14,63.8,6,6,6,6,60.0
5,부산광역시,16.45,2.75,3.95,63.4,5,5,5,5,50.0
5,부산광역시,16.84,3.04,3.76,63.0,4,4,4,4,40.0
5,부산광역시,17.23,3.33,3.57,62.6,3,3,3,3,30.0
5,부산광역시,17.62,3.62,3.38,62.2,2,2,2,2,20.0
5,부산광역시,18.4,4.2,3.0,61.4,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,대전광역시,14.5,1.5,2.6,76.3,10,10,10,10,100.0
5,대전광역시,14.83,1.62,2.49,75.22,9,9,9,9,90.0
5,대전광역시,15.16,1.74,2.38,74.14,8,8,8,8,80.0
5,대전광역시,15.49,1.86,2.27,73.06,7,7,7,7,70.0
5,대전광역시,15.82,1.98,2.16,71.98,6,6,6,6,60.0
5,대전광역시,16.15,2.1,2.05,70.9,5,5,5,5,50.0
5,대전광역시,16.48,2.22,1.94,69.82,4,4,4,4,40.0
5,대전광역시,16.81,2.34,1.83,68.74,3,3,3,3,30.0
5,대전광역시,17.14,2.46,1.72,67.66,2,2,2,2,20.0
5,대전광역시,17.8,2.7,1.5,65.5,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,대구광역시,25.4,0.5,1.8,54.7,10,10,10,10,100.0
6,대구광역시,25.24,0.83,1.85,55.47,9,9,9,9,90.0
6,대구광역시,25.08,1.16,1.9,56.24,8,8,8,8,80.0
6,대구광역시,24.92,1.49,1.95,57.01,7,7,7,7,70.0
6,대구광역시,24.76,1.82,2.0,57.78,6,6,6,6,60.0
6,대구광역시,24.6,2.15,2.05,58.55,5,5,5,5,50.0
6,대구광역시,24.44,2.48,2.1,59.32,4,4,4,4,40.0
6,대구광역시,24.28,2.81,2.15,60.09,3,3,3,3,30.0
6,대구광역시,24.12,3.14,2.2,60.86,2,2,2,2,20.0
6,대구광역시,23.8,3.8,2.3,62.4,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,울산광역시,18.0,0.0,2.6,69.6,10,10,10,10,100.0
6,울산광역시,18.39,0.47,2.54,69.93,9,9,9,9,90.0
6,울산광역시,18.78,0.94,2.48,70.26,8,8,8,8,80.0
6,울산광역시,19.17,1.41,2.42,70.59,7,7,7,7,70.0
6,울산광역시,19.56,1.88,2.36,70.92,6,6,6,6,60.0
6,울산광역시,19.95,2.35,2.3,71.25,5,5,5,5,50.0
6,울산광역시,20.34,2.82,2.24,71.58,4,4,4,4,40.0
6,울산광역시,20.73,3.29,2.18,71.91,3,3,3,3,30.0
6,울산광역시,21.12,3.76,2.12,72.24,2,2,2,2,20.0
