주소,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
충청북도 보은군,22.61 무심천 2,35.67 보강천 2,36.74 미호천 1,43.6 병천천 2,44.79 송정저수지 2,51.22 백곡지 2,56.55 김천 2,57.53 곡교천 1,60.35 충주호 3,60.44 풍세천 1,63.16 논산천 2,64.73 봉강천 1,66.47 구미 3,72.77 안성천 1,76.37 청미천 1,84.93 무한천 2,86.79 아산호 2,88.78 진위천 2,89.93 삽교호 2,91.39 전주천 2,93.63 만경강 1,94.63 봉선저수지 2,97.62 낙동강 2,100.69 금호강 1,100.93 남양호 2,101.1 원주천 2,101.26 경안천 2,101.52 황구지천 2,102.37 금강하구둑 1,103.97 금강호 2,105.3 원천리천 3,106.24 산수저수지 2,106.82 해미천 2,108.96 원평천 3,109.94 남한강 2,109.95 서호 3,113.13 도당천 2,114.5 왕송호수 3,114.74 안심습지 3,114.84 섬강 1,115.19 간월호 2,116.25 화성호 2,117.41 잠홍지 2,117.68 천수만 1,118.83 동진강 1,119.09 석문간척지 2,119.69 목포늪 3,120.51 팔당호 2,121.04 사지포 3,121.06 창녕우포 3,124.78 부남호 2,124.96 탄천 2,125.73 대호 2,125.76 조류지 2,130.62 시화호 1,132.75 산남저수지 3,135.91 장척저수지 3,136.86 안양천  3,136.88 중랑천 2,138.45 동림저수지 1,146.93 강서지구 3,149.33 형산강 1,154.1 황룡강 2,155.11 한강하구 1,155.81 주남저수지 3,156.52 소양강 하류 2,156.93 공릉천 1,157.74 동판저수지 2,158.45 담양습지 3,161.97 화포천 2,163.18 포천천 2,164.11 사천만 3,164.63 주암댐 2,166.79 낙동강 2,169.87 상패천 2,172.55 임진강 2,174.1 양산천 2,174.48 문산천 2,174.67 남대천 3,177.18 낙동강 3,178.96 양산발생지 3,179.34 순천만 1,180.4 지석천 2,181.58 태화강 3,186.95 함평대동저수지 2,188.42 고막원천 2,189.04 낙동강하구 2,194.49 한탄강 2,197.3 남대천 3,201.13 우습제 2,203.88 토교저수지 2,205.66 철원평야 2,228.3 영산강 2,229.28 영암호 1,231.14 만덕간척지 2,238.49 강진만 2,240.17 금호호 1,242.76 사내간척지 2,246.54 고천암 2,339.38 하도리 2,341.9 종달리 3,344.46 오조리 3,379.69 용수저수지 2
충청북도 옥천군,31.12 무심천 2,32.43 미호천 1,41.4 논산천 2,51.02 병천천 2,53.39 보강천 2,54.96 김천 2,55.07 송정저수지 2,59.24 곡교천 1,62.05 풍세천 1,64.15 백곡지 2,66.61 전주천 2,66.65 봉강천 1,69.38 만경강 1,72.84 구미 3,74.18 봉선저수지 2,80.53 금강하구둑 1,81.21 무한천 2,81.97 금강호 2,82.87 안성천 1,84.36 원평천 3,85.07 충주호 3,89.15 아산호 2,90.59 삽교호 2,92.03 청미천 1,94.24 동진강 1,95.31 낙동강 2,98.16 진위천 2,98.2 금호강 1,99.72 산수저수지 2,100.33 해미천 2,102.29 조류지 2,104.26 남양호 2,106.86 간월호 2,108.23 천수만 1,108.81 도당천 2,111.42 황구지천 2,111.76 목포늪 3,113.11 창녕우포 3,113.5 사지포 3,113.86 동림저수지 1,114.05 잠홍지 2,115.52 경안천 2,116.25 원천리천 3,116.49 부남호 2,116.5 안심습지 3,118.64 석문간척지 2,119.31 산남저수지 3,119.81 화성호 2,120.13 서호 3,124.12 원주천 2,124.41 왕송호수 3,125.32 대호 2,127.6 장척저수지 3,128.5 남한강 2,129.33 황룡강 2,133.81 담양습지 3,136.83 팔당호 2,136.9 시화호 1,137.96 섬강 1,138.62 탄천 2,141.43 주암댐 2,147.46 사천만 3,147.83 안양천  3,148.39 주남저수지 3,150.33 동판저수지 2,150.85 중랑천 2,155.72 형산강 1,155.76 화포천 2,156.09 지석천 2,157.83 강서지구 3,157.97 순천만 1,162.17 함평대동저수지 2,162.47 낙동강 2,163.65 고막원천 2,165.59 한강하구 1,169.05 공릉천 1,170.3 양산천 2,172.8 낙동강 3,176.4 우습제 2,177.53 소양강 하류 2,178.96 양산발생지 3,179.7 포천천 2,182.35 낙동강하구 2,183.13 태화강 3,183.39 임진강 2,185.12 상패천 2,186.64 문산천 2,199.45 남대천 3,203.52 영산강 2,204.6 영암호 1,206.99 만덕간척지 2,212.29 한탄강 2,214.45 강진만 2,215.46 금호호 1,218.66 사내간척지 2,221.68 남대천 3,221.9 토교저수지 2,221.96 고천암 2,223.15 철원평야 2,316.45 하도리 2,319.0 종달리 3,321.65 오조리 3,355.55 용수저수지 2
충청북도 영동군,31.89 김천 2,51.62 무심천 2,52.68 구미 3,56.25 미호천 1,58.11 논산천 2,68.92 전주천 2,70.42 보강천 2,71.44 낙동강 2,72.98 병천천 2,74.3 금호강 1,76.1 송정저수지 2,77.64 만경강 1,82.75 곡교천 1,84.2 백곡지 2,85.62 풍세천 1,88.25 목포늪 3,89.6 창녕우포 3,89.74 원평천 3,89.9 사지포 3,90.21 봉강천 1,90.58 봉선저수지 2,90.9 충주호 3,93.28 안심습지 3,94.64 금강하구둑 1,95.75 금강호 2,98.16 산남저수지 3,99.43 동진강 1,104.24 장척저수지 3,104.42 안성천 1,105.16 무한천 2,110.84 청미천 1,112.1 조류지 2,112.8 아산호 2,114.44 삽교호 2,118.44 동림저수지 1,120.11 진위천 2,123.33 산수저수지 2,123.94 해미천 2,124.86 주남저수지 3,126.81 동판저수지 2,127.82 남양호 2,128.84 사천만 3,129.62 황룡강 2,130.06 간월호 2,131.12 천수만 1,131.93 담양습지 3,132.02 화포천 2,132.66 도당천 2,133.06 주암댐 2,133.26 황구지천 2,133.8 형산강 1,135.02 원주천 2,135.31 경안천 2,137.69 원천리천 3,137.97 잠홍지 2,138.53 낙동강 2,139.63 부남호 2,141.91 서호 3,142.61 석문간척지 2,143.39 화성호 2,145.2 남한강 2,145.41 순천만 1,146.31 왕송호수 3,146.33 양산천 2,148.57 섬강 1,148.87 낙동강 3,149.29 대호 2,151.74 지석천 2,155.17 양산발생지 3,155.36 팔당호 2,158.72 낙동강하구 2,158.83 탄천 2,159.58 태화강 3,159.98 시화호 1,163.54 고막원천 2,163.61 함평대동저수지 2,169.39 안양천  3,170.93 중랑천 2,175.25 우습제 2,179.44 강서지구 3,187.39 한강하구 1,190.14 공릉천 1,191.5 소양강 하류 2,198.15 포천천 2,201.5 만덕간척지 2,201.54 남대천 3,202.59 영암호 1,203.15 영산강 2,204.47 상패천 2,205.08 임진강 2,207.75 문산천 2,208.48 강진만 2,212.92 사내간척지 2,213.62 금호호 1,218.84 고천암 2,228.05 남대천 3,229.71 한탄강 2,239.13 토교저수지 2,240.85 철원평야 2,306.75 하도리 2,309.22 종달리 3,311.65 오조리 3,349.6 용수저수지 2
충청북도 진천군,3.42 백곡지 2,10.19 송정저수지 2,14.85 보강천 2,16.75 병천천 2,25.44 안성천 1,29.49 곡교천 1,29.85 청미천 1,30.85 풍세천 1,31.12 무심천 2,32.38 봉강천 1,39.1 미호천 1,41.27 진위천 2,47.6 아산호 2,52.94 삽교호 2,53.5 황구지천 2,53.57 경안천 2,56.65 무한천 2,56.96 원천리천 3,57.27 충주호 3,58.74 남양호 2,61.75 서호 3,66.36 왕송호수 3,67.49 남한강 2,72.76 화성호 2,73.82 원주천 2,74.61 팔당호 2,77.04 탄천 2,79.15 산수저수지 2,79.44 논산천 2,79.59 해미천 2,80.55 석문간척지 2,81.24 도당천 2,83.46 잠홍지 2,84.15 시화호 1,86.65 대호 2,87.06 섬강 1,88.46 안양천  3,89.15 중랑천 2,90.29 간월호 2,94.62 천수만 1,98.53 강서지구 3,98.73 부남호 2,100.57 봉선저수지 2,104.81 김천 2,106.73 한강하구 1,108.62 공릉천 1,111.46 금강하구둑 1,111.74 구미 3,113.42 금강호 2,114.17 만경강 1,117.47 포천천 2,119.01 소양강 하류 2,119.49 전주천 2,123.01 상패천 2,124.14 임진강 2,126.2 문산천 2,131.11 원평천 3,139.09 조류지 2,140.11 동진강 1,145.55 낙동강 2,148.63 금호강 1,150.29 한탄강 2,158.76 동림저수지 1,159.97 토교저수지 2,161.0 안심습지 3,161.05 철원평야 2,163.55 남대천 3,168.08 목포늪 3,169.44 사지포 3,169.45 창녕우포 3,175.38 남대천 3,179.35 황룡강 2,179.94 산남저수지 3,184.29 장척저수지 3,186.34 담양습지 3,191.81 형산강 1,200.02 주암댐 2,204.21 주남저수지 3,206.14 동판저수지 2,209.07 함평대동저수지 2,209.51 사천만 3,210.3 화포천 2,210.65 지석천 2,212.73 고막원천 2,214.81 낙동강 2,219.0 순천만 1,221.98 양산천 2,225.18 낙동강 3,225.39 양산발생지 3,226.49 우습제 2,227.15 태화강 3,237.38 낙동강하구 2,251.77 영산강 2,255.13 영암호 1,261.77 만덕간척지 2,265.55 금호호 1,269.65 강진만 2,273.54 사내간척지 2,273.63 고천암 2,374.59 하도리 2,377.21 종달리 3,380.05 오조리 3,409.46 용수저수지 2
충청북도 괴산군,18.81 보강천 2,29.63 충주호 3,34.9 백곡지 2,36.3 무심천 2,36.71 송정저수지 2,41.04 병천천 2,48.72 청미천 1,53.3 미호천 1,55.27 안성천 1,57.57 곡교천 1,59.69 풍세천 1,62.29 봉강천 1,64.56 원주천 2,69.9 진위천 2,73.59 경안천 2,76.21 남한강 2,78.35 섬강 1,79.16 아산호 2,80.46 황구지천 2,82.31 원천리천 3,84.4 삽교호 2,85.87 김천 2,86.55 무한천 2,87.12 구미 3,87.77 서호 3,89.18 팔당호 2,90.0 남양호 2,91.27 논산천 2,92.42 왕송호수 3,96.95 탄천 2,103.5 화성호 2,108.06 중랑천 2,109.29 산수저수지 2,109.77 해미천 2,112.07 안양천  3,112.09 석문간척지 2,112.34 도당천 2,112.85 시화호 1,114.84 잠홍지 2,118.15 대호 2,118.72 봉선저수지 2,120.08 간월호 2,120.32 소양강 하류 2,121.86 강서지구 3,124.0 천수만 1,124.16 낙동강 2,124.81 만경강 1,125.43 전주천 2,127.22 금호강 1,128.35 금강하구둑 1,128.91 부남호 2,129.94 공릉천 1,130.17 금강호 2,130.34 한강하구 1,130.77 포천천 2,136.26 안심습지 3,138.78 상패천 2,141.09 원평천 3,143.44 남대천 3,146.83 임진강 2,147.03 문산천 2,149.99 목포늪 3,150.76 동진강 1,151.01 사지포 3,151.35 창녕우포 3,154.3 조류지 2,160.51 한탄강 2,162.41 남대천 3,163.53 형산강 1,166.1 장척저수지 3,166.49 산남저수지 3,169.66 토교저수지 2,170.23 동림저수지 1,171.89 철원평야 2,184.88 주남저수지 3,186.77 동판저수지 2,187.85 황룡강 2,189.87 화포천 2,192.83 낙동강 2,193.06 담양습지 3,199.3 사천만 3,199.49 양산천 2,200.19 양산발생지 3,200.95 주암댐 2,200.95 태화강 3,203.08 낙동강 3,215.76 지석천 2,215.92 순천만 1,216.92 낙동강하구 2,219.8 함평대동저수지 2,222.05 고막원천 2,235.17 우습제 2,261.81 영산강 2,263.57 영암호 1,266.72 만덕간척지 2,274.21 강진만 2,274.34 금호호 1,278.4 사내간척지 2,281.24 고천암 2,375.83 하도리 2,378.36 종달리 3,380.95 오조리 3,415.27 용수저수지 2
충청북도 음성군,19.79 보강천 2,27.12 백곡지 2,33.11 청미천 1,33.29 송정저수지 2,33.47 충주호 3,39.28 병천천 2,43.29 무심천 2,43.47 안성천 1,53.91 곡교천 1,53.99 원주천 2,55.38 풍세천 1,56.63 진위천 2,56.88 봉강천 1,57.57 미호천 1,57.59 경안천 2,60.34 남한강 2,66.08 황구지천 2,67.31 원천리천 3,67.8 섬강 1,70.07 아산호 2,72.89 팔당호 2,72.91 서호 3,75.92 삽교호 2,77.52 왕송호수 3,79.05 남양호 2,80.78 탄천 2,81.05 무한천 2,91.45 화성호 2,91.79 중랑천 2,96.34 안양천  3,97.71 논산천 2,98.93 시화호 1,101.93 김천 2,101.99 석문간척지 2,103.37 구미 3,103.4 산수저수지 2,103.82 해미천 2,104.74 도당천 2,106.04 강서지구 3,106.44 잠홍지 2,106.49 소양강 하류 2,107.68 대호 2,113.81 공릉천 1,114.53 한강하구 1,114.64 간월호 2,114.66 포천천 2,119.06 천수만 1,122.22 봉선저수지 2,122.51 상패천 2,122.91 부남호 2,130.82 문산천 2,130.83 임진강 2,132.16 만경강 1,132.61 금강하구둑 1,134.52 금강호 2,134.82 전주천 2,140.03 남대천 3,140.46 낙동강 2,143.52 금호강 1,144.86 한탄강 2,148.85 원평천 3,152.44 안심습지 3,154.11 토교저수지 2,154.67 남대천 3,156.17 철원평야 2,158.27 동진강 1,159.59 조류지 2,166.1 목포늪 3,167.15 사지포 3,167.45 창녕우포 3,177.45 동림저수지 1,178.8 형산강 1,181.95 산남저수지 3,182.23 장척저수지 3,196.48 황룡강 2,201.12 주남저수지 3,202.47 담양습지 3,203.01 동판저수지 2,206.16 화포천 2,209.14 낙동강 2,212.6 주암댐 2,214.17 사천만 3,215.79 양산천 2,216.25 양산발생지 3,216.82 태화강 3,219.39 낙동강 3,225.88 지석천 2,227.52 함평대동저수지 2,228.93 순천만 1,230.42 고막원천 2,233.22 낙동강하구 2,243.85 우습제 2,269.93 영산강 2,272.41 영암호 1,277.02 만덕간척지 2,283.04 금호호 1,284.67 강진만 2,288.75 사내간척지 2,290.47 고천암 2,387.64 하도리 2,390.2 종달리 3,392.88 오조리 3,425.38 용수저수지 2
충청북도 단양군,26.73 충주호 3,58.07 원주천 2,66.23 섬강 1,73.38 보강천 2,86.85 백곡지 2,87.49 청미천 1,88.59 구미 3,88.93 무심천 2,90.9 송정저수지 2,93.4 남한강 2,95.7 병천천 2,97.61 남대천 3,101.57 김천 2,103.05 안성천 1,106.49 경안천 2,106.74 미호천 1,111.34 팔당호 2,111.97 곡교천 1,113.9 풍세천 1,114.45 진위천 2,115.29 소양강 하류 2,116.06 봉강천 1,120.75 원천리천 3,121.42 황구지천 2,125.48 탄천 2,126.51 서호 3,127.3 남대천 3,127.56 낙동강 2,129.08 안심습지 3,130.19 금호강 1,130.24 아산호 2,130.73 왕송호수 3,133.5 중랑천 2,136.11 삽교호 2,138.58 남양호 2,140.42 무한천 2,141.42 논산천 2,141.5 형산강 1,144.32 포천천 2,144.48 안양천  3,149.94 화성호 2,152.92 강서지구 3,154.2 시화호 1,155.59 상패천 2,156.9 공릉천 1,158.16 목포늪 3,158.34 사지포 3,159.36 창녕우포 3,161.19 한강하구 1,161.81 석문간척지 2,163.03 산수저수지 2,163.48 해미천 2,164.88 도당천 2,165.81 한탄강 2,166.62 잠홍지 2,167.29 대호 2,169.44 전주천 2,171.27 봉선저수지 2,171.76 문산천 2,172.65 만경강 1,172.72 장척저수지 3,173.29 토교저수지 2,174.09 간월호 2,174.86 임진강 2,177.34 철원평야 2,178.24 천수만 1,180.06 금강하구둑 1,181.78 금강호 2,182.42 산남저수지 3,182.63 부남호 2,184.37 태화강 3,186.83 양산발생지 3,187.7 주남저수지 3,187.82 원평천 3,188.82 낙동강 2,189.37 동판저수지 2,189.84 화포천 2,193.79 양산천 2,197.71 동진강 1,198.18 낙동강 3,204.5 조류지 2,215.41 낙동강하구 2,217.32 동림저수지 1,218.97 사천만 3,231.9 황룡강 2,235.24 담양습지 3,236.44 주암댐 2,245.72 순천만 1,255.65 지석천 2,265.26 함평대동저수지 2,266.16 고막원천 2,278.4 우습제 2,305.4 만덕간척지 2,305.99 영산강 2,306.12 영암호 1,312.3 강진만 2,316.78 사내간척지 2,317.11 금호호 1,322.66 고천암 2,408.36 하도리 2,410.74 종달리 3,412.96 오조리 3,453.27 용수저수지 2
충청북도 증평군,0.29 보강천 2,18.21 송정저수지 2,18.53 백곡지 2,22.53 병천천 2,23.77 무심천 2,37.95 미호천 1,39.0 곡교천 1,40.54 안성천 1,40.93 청미천 1,41.13 풍세천 1,43.82 봉강천 1,47.31 충주호 3,56.25 진위천 2,61.71 아산호 2,65.92 경안천 2,66.62 삽교호 2,68.02 무한천 2,68.17 황구지천 2,71.21 원천리천 3,73.57 남양호 2,73.7 원주천 2,75.45 남한강 2,76.22 서호 3,77.94 논산천 2,80.86 왕송호수 3,85.16 팔당호 2,87.47 섬강 1,87.81 화성호 2,89.66 탄천 2,90.76 산수저수지 2,91.05 김천 2,91.25 해미천 2,94.12 도당천 2,94.89 석문간척지 2,96.86 잠홍지 2,96.88 구미 3,99.23 시화호 1,101.12 대호 2,101.51 중랑천 2,101.52 간월호 2,102.38 안양천  3,103.03 봉선저수지 2,105.43 천수만 1,110.38 부남호 2,112.39 만경강 1,112.41 강서지구 3,113.22 금강하구둑 1,115.11 금강호 2,115.34 전주천 2,120.72 한강하구 1,121.92 공릉천 1,124.46 소양강 하류 2,127.93 포천천 2,129.1 원평천 3,131.39 낙동강 2,134.44 상패천 2,134.47 금호강 1,137.92 임진강 2,138.5 동진강 1,139.4 문산천 2,140.0 조류지 2,146.21 안심습지 3,154.81 목포늪 3,156.08 사지포 3,156.18 창녕우포 3,157.68 동림저수지 1,158.74 남대천 3,159.71 한탄강 2,168.13 산남저수지 3,169.21 토교저수지 2,170.75 철원평야 2,171.03 장척저수지 3,174.41 남대천 3,176.67 형산강 1,176.8 황룡강 2,182.92 담양습지 3,190.68 주남저수지 3,192.6 동판저수지 2,193.92 주암댐 2,196.49 화포천 2,198.91 사천만 3,200.63 낙동강 2,206.52 지석천 2,207.69 양산천 2,207.75 함평대동저수지 2,210.57 양산발생지 3,210.69 고막원천 2,210.99 낙동강 3,211.22 순천만 1,212.19 태화강 3,223.6 낙동강하구 2,224.16 우습제 2,250.18 영산강 2,252.73 영암호 1,257.67 만덕간척지 2,263.35 금호호 1,265.38 강진만 2,269.42 사내간척지 2,270.85 고천암 2,368.92 하도리 2,371.5 종달리 3,374.23 오조리 3,405.94 용수저수지 2
충청남도 천안시,6.02 봉강천 1,9.13 풍세천 1,11.23 곡교천 1,21.08 아산호 2,21.22 안성천 1,22.44 병천천 2,23.84 송정저수지 2,25.1 삽교호 2,26.08 백곡지 2,28.04 무한천 2,31.56 진위천 2,35.27 남양호 2,37.97 미호천 1,41.49 보강천 2,42.26 청미천 1,43.41 무심천 2,44.38 황구지천 2,50.26 산수저수지 2,50.32 원천리천 3,50.69 해미천 2,50.75 화성호 2,52.45 도당천 2,52.94 서호 3,54.04 석문간척지 2,55.1 잠홍지 2,56.07 경안천 2,56.71 왕송호수 3,60.53 대호 2,61.52 간월호 2,66.04 천수만 1,67.12 시화호 1,69.8 부남호 2,70.34 논산천 2,75.61 탄천 2,79.36 남한강 2,79.87 팔당호 2,80.5 안양천  3,82.73 봉선저수지 2,86.22 충주호 3,87.69 중랑천 2,90.19 강서지구 3,94.33 금강하구둑 1,96.32 금강호 2,96.8 원주천 2,97.43 한강하구 1,102.49 공릉천 1,103.19 만경강 1,108.94 섬강 1,112.77 전주천 2,115.29 임진강 2,119.78 문산천 2,119.87 원평천 3,120.36 포천천 2,120.89 김천 2,122.46 조류지 2,122.89 상패천 2,127.84 동진강 1,132.2 구미 3,132.61 소양강 하류 2,145.09 동림저수지 1,154.79 한탄강 2,162.25 낙동강 2,164.58 철원평야 2,164.65 토교저수지 2,165.26 금호강 1,167.89 황룡강 2,176.35 담양습지 3,180.45 안심습지 3,181.24 목포늪 3,182.6 창녕우포 3,182.89 사지포 3,188.62 산남저수지 3,189.37 남대천 3,194.97 함평대동저수지 2,195.07 주암댐 2,197.21 장척저수지 3,197.21 남대천 3,199.84 고막원천 2,201.64 지석천 2,213.97 우습제 2,214.54 형산강 1,214.58 사천만 3,217.34 순천만 1,217.85 주남저수지 3,219.8 동판저수지 2,224.9 화포천 2,230.84 낙동강 2,237.7 영산강 2,238.43 양산천 2,241.23 낙동강 3,242.44 영암호 1,244.54 양산발생지 3,247.34 태화강 3,251.69 낙동강하구 2,252.13 만덕간척지 2,252.43 금호호 1,260.28 강진만 2,261.49 고천암 2,263.85 사내간척지 2,367.34 하도리 2,370.03 종달리 3,373.07 오조리 3,397.96 용수저수지 2
충청남도 공주시,19.55 미호천 1,29.37 논산천 2,30.41 곡교천 1,31.91 풍세천 1,35.44 봉강천 1,36.78 병천천 2,37.46 무심천 2,40.32 무한천 2,43.33 송정저수지 2,47.34 봉선저수지 2,53.0 백곡지 2,53.41 삽교호 2,54.23 아산호 2,55.78 보강천 2,56.63 산수저수지 2,57.24 해미천 2,57.99 금강하구둑 1,59.94 금강호 2,61.07 안성천 1,62.66 만경강 1,63.47 간월호 2,64.93 천수만 1,66.48 도당천 2,69.08 남양호 2,71.82 전주천 2,72.15 잠홍지 2,72.5 진위천 2,73.09 부남호 2,78.72 석문간척지 2,79.01 청미천 1,79.52 원평천 3,83.89 화성호 2,85.07 황구지천 2,85.23 대호 2,85.57 조류지 2,87.94 동진강 1,91.19 원천리천 3,93.46 서호 3,96.56 경안천 2,96.94 왕송호수 3,98.28 김천 2,101.95 충주호 3,103.44 시화호 1,106.0 동림저수지 1,115.73 구미 3,116.6 탄천 2,117.62 남한강 2,120.21 팔당호 2,120.62 안양천  3,127.21 원주천 2,127.81 황룡강 2,128.67 중랑천 2,130.03 강서지구 3,135.82 담양습지 3,136.81 한강하구 1,138.1 낙동강 2,140.55 섬강 1,140.91 금호강 1,142.75 공릉천 1,151.88 목포늪 3,153.18 창녕우포 3,153.82 사지포 3,154.14 주암댐 2,154.5 산남저수지 3,154.55 임진강 2,156.27 함평대동저수지 2,159.8 문산천 2,159.84 안심습지 3,160.46 고막원천 2,160.93 지석천 2,161.26 포천천 2,163.86 상패천 2,167.17 장척저수지 3,170.56 소양강 하류 2,174.44 우습제 2,176.95 순천만 1,177.33 사천만 3,188.22 주남저수지 3,190.15 동판저수지 2,195.61 한탄강 2,196.27 화포천 2,198.94 형산강 1,199.04 영산강 2,203.04 영암호 1,203.92 낙동강 2,205.46 토교저수지 2,205.5 철원평야 2,211.62 만덕간척지 2,211.93 양산천 2,213.25 금호호 1,214.14 낙동강 3,214.62 남대천 3,219.71 강진만 2,221.85 고천암 2,221.86 양산발생지 3,222.29 낙동강하구 2,223.36 사내간척지 2,226.32 태화강 3,228.74 남대천 3,326.46 하도리 2,329.14 종달리 3,332.17 오조리 3,358.16 용수저수지 2
