년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
2019,경상북도상주시,경상북도,상주시,육계,69,0,81,69,12,4085200,마리
2019,경상북도상주시,경상북도,상주시,칠면조,1,0,1,1,0,6,마리
2019,경상북도상주시,경상북도,상주시,오리,1,0,2,2,0,750,마리
2019,경상북도상주시,경상북도,상주시,메추리,1,0,3,3,0,230000,마리
2019,경상북도문경시,경상북도,문경시,육계,30,0,41,41,0,1227242,마리
2019,경상북도문경시,경상북도,문경시,메추리,1,0,1,1,0,300,마리
2019,경상북도문경시,경상북도,문경시,꿩,1,0,1,1,0,300,마리
2019,경상북도경산시,경상북도,경산시,육계,16,0,19,16,3,97644,마리
2019,경상북도경산시,경상북도,경산시,오리,1,0,1,1,0,300,마리
2019,경상북도경산시,경상북도,경산시,꿩,12,0,12,0,12,26080,마리
2019,경상북도군위군,경상북도,군위군,육계,21,0,29,20,9,694220,마리
2019,경상북도군위군,경상북도,군위군,꿩,3,0,4,4,0,17600,마리
2019,경상북도군위군,경상북도,군위군,타조,1,0,1,1,0,11,마리
2019,경상북도의성군,경상북도,의성군,육계,36,0,56,52,4,4140700,마리
2019,경상북도의성군,경상북도,의성군,타조,1,0,1,1,0,12,마리
2019,경상북도청송군,경상북도,청송군,육계,6,0,12,8,4,644000,마리
2019,경상북도영덕군,경상북도,영덕군,육계,1,0,1,1,0,1000,마리
2019,경상북도영덕군,경상북도,영덕군,오리,1,0,1,1,0,200,마리
2019,경상북도청도군,경상북도,청도군,육계,26,0,27,23,4,134895,마리
2019,경상북도청도군,경상북도,청도군,오리,1,0,1,0,1,800,마리
2019,경상북도청도군,경상북도,청도군,꿩,1,0,1,1,0,5000,마리
2019,경상북도고령군,경상북도,고령군,육계,15,0,20,19,1,243828,마리
2019,경상북도고령군,경상북도,고령군,오리,1,0,1,1,0,80,마리
2019,경상북도고령군,경상북도,고령군,꿩,3,0,4,4,0,5335,마리
2019,경상북도성주군,경상북도,성주군,육계,21,0,27,24,3,369657,마리
2019,경상북도성주군,경상북도,성주군,오리,4,0,5,2,3,16306,마리
2019,경상북도칠곡군,경상북도,칠곡군,육계,46,0,75,69,6,1093540,마리
2019,경상북도칠곡군,경상북도,칠곡군,오리,5,0,5,4,1,930,마리
2019,경상북도칠곡군,경상북도,칠곡군,메추리,1,0,1,1,0,125000,마리
2019,경상북도칠곡군,경상북도,칠곡군,꿩,4,0,4,4,0,650,마리
2019,경상북도칠곡군,경상북도,칠곡군,타조,1,0,1,1,0,3,마리
2019,경상북도예천군,경상북도,예천군,육계,28,0,35,31,4,1167811,마리
2019,경상북도예천군,경상북도,예천군,오리,6,0,9,9,0,48300,마리
2019,경상북도예천군,경상북도,예천군,메추리,1,0,2,2,0,1780000,마리
2019,경상북도봉화군,경상북도,봉화군,육계,14,0,16,13,3,726800,마리
2019,경상북도봉화군,경상북도,봉화군,오리,5,0,5,4,1,34200,마리
2019,경상북도봉화군,경상북도,봉화군,꿩,1,0,1,1,0,700,마리
2019,경상북도울진군,경상북도,울진군,육계,3,0,3,2,1,3300,마리
2019,경상북도울릉군,경상북도,울릉군,육계,1,0,1,1,0,60,마리
2019,경상남도창원시 의창구,경상남도,창원시 의창구,육계,24,0,32,28,4,158662,마리
2019,경상남도창원시 의창구,경상남도,창원시 의창구,오리,2,0,2,2,0,23,마리
2019,경상남도창원시 의창구,경상남도,창원시 의창구,타조,1,0,1,1,0,7,마리
2019,경상남도창원시 성산구,경상남도,창원시 성산구,육계,7,0,7,7,0,2010,마리
2019,경상남도창원시 성산구,경상남도,창원시 성산구,오리,1,0,1,1,0,500,마리
2019,경상남도창원시 마산합포구,경상남도,창원시 마산합포구,육계,18,0,20,15,5,7837,마리
2019,경상남도창원시 마산회원구,경상남도,창원시 마산회원구,육계,11,0,11,11,0,895,마리
2019,경상남도창원시 마산회원구,경상남도,창원시 마산회원구,오리,1,0,1,1,0,30,마리
2019,경상남도창원시 진해구,경상남도,창원시 진해구,육계,5,0,6,6,0,860,마리
2019,경상남도창원시 진해구,경상남도,창원시 진해구,오리,3,0,4,3,1,2170,마리
2019,경상남도진주시,경상남도,진주시,육계,46,0,54,50,4,338830,마리
2019,경상남도진주시,경상남도,진주시,오리,6,0,16,5,11,64203,마리
2019,경상남도통영시,경상남도,통영시,육계,7,0,9,6,3,45370,마리
2019,경상남도사천시,경상남도,사천시,육계,15,0,17,13,4,166789,마리
2019,경상남도사천시,경상남도,사천시,칠면조,1,0,1,1,0,6,마리
2019,경상남도사천시,경상남도,사천시,오리,3,0,5,5,0,13008,마리
2019,경상남도김해시,경상남도,김해시,육계,35,0,43,35,8,853303,마리
2019,경상남도김해시,경상남도,김해시,오리,5,0,6,6,0,1806,마리
2019,경상남도김해시,경상남도,김해시,메추리,1,0,1,1,0,80000,마리
2019,경상남도밀양시,경상남도,밀양시,육계,25,0,36,28,8,1167987,마리
2019,경상남도밀양시,경상남도,밀양시,오리,1,0,1,0,1,100,마리
2019,경상남도밀양시,경상남도,밀양시,꿩,2,0,2,2,0,4300,마리
2019,경상남도거제시,경상남도,거제시,육계,20,0,29,23,6,230636,마리
2019,경상남도거제시,경상남도,거제시,오리,2,0,3,3,0,340,마리
2019,경상남도거제시,경상남도,거제시,꿩,1,0,1,1,0,100,마리
2019,경상남도양산시,경상남도,양산시,육계,13,0,14,10,4,64840,마리
2019,경상남도양산시,경상남도,양산시,오리,2,0,2,2,0,30,마리
2019,경상남도양산시,경상남도,양산시,메추리,4,0,4,4,0,365000,마리
2019,경상남도양산시,경상남도,양산시,꿩,2,0,2,1,1,40500,마리
2019,경상남도의령군,경상남도,의령군,육계,16,0,18,15,3,339007,마리
2019,경상남도의령군,경상남도,의령군,칠면조,1,0,1,0,1,6,마리
2019,경상남도의령군,경상남도,의령군,오리,4,0,13,11,2,53800,마리
2019,경상남도의령군,경상남도,의령군,메추리,3,0,3,3,0,750000,마리
2019,경상남도의령군,경상남도,의령군,꿩,1,0,1,1,0,5000,마리
2019,경상남도함안군,경상남도,함안군,육계,20,0,21,21,0,246190,마리
2019,경상남도함안군,경상남도,함안군,오리,1,0,1,1,0,600,마리
2019,경상남도창녕군,경상남도,창녕군,육계,49,0,71,62,9,2548528,마리
2019,경상남도창녕군,경상남도,창녕군,오리,7,0,15,5,10,152352,마리
2019,경상남도창녕군,경상남도,창녕군,메추리,1,0,1,1,0,380000,마리
2019,경상남도고성군,경상남도,고성군,육계,23,0,28,26,2,975710,마리
2019,경상남도고성군,경상남도,고성군,오리,6,0,10,5,5,57800,마리
2019,경상남도고성군,경상남도,고성군,타조,1,0,1,1,0,12,마리
2019,경상남도남해군,경상남도,남해군,육계,3,0,3,2,1,50530,마리
2019,경상남도남해군,경상남도,남해군,타조,1,0,1,1,0,1,마리
2019,경상남도하동군,경상남도,하동군,육계,15,0,18,13,5,178710,마리
2019,경상남도하동군,경상남도,하동군,오리,6,0,11,7,4,73500,마리
2019,경상남도하동군,경상남도,하동군,꿩,1,0,1,0,1,150,마리
2019,경상남도산청군,경상남도,산청군,육계,21,0,29,28,1,1530079,마리
2019,경상남도산청군,경상남도,산청군,오리,3,0,3,3,0,22507,마리
2019,경상남도산청군,경상남도,산청군,메추리,1,0,1,1,0,15000,마리
2019,경상남도산청군,경상남도,산청군,꿩,2,0,4,4,0,25000,마리
2019,경상남도산청군,경상남도,산청군,타조,1,0,1,1,0,1,마리
2019,경상남도함양군,경상남도,함양군,육계,8,0,10,8,2,435016,마리
2019,경상남도함양군,경상남도,함양군,오리,14,0,19,13,6,128935,마리
2019,경상남도거창군,경상남도,거창군,육계,16,0,20,18,2,730960,마리
2019,경상남도거창군,경상남도,거창군,오리,32,0,57,46,11,404300,마리
2019,경상남도거창군,경상남도,거창군,타조,3,0,3,3,0,90,마리
2019,경상남도합천군,경상남도,합천군,육계,36,0,45,38,7,1794000,마리
2019,경상남도합천군,경상남도,합천군,오리,4,0,8,5,3,60000,마리
2019,경상남도합천군,경상남도,합천군,꿩,1,0,1,1,0,50,마리
2019,제주특별자치도제주시,제주특별자치도,제주시,육계,63,0,69,59,10,2517854,마리
2019,제주특별자치도제주시,제주특별자치도,제주시,오리,9,0,11,7,4,85220,마리
2019,제주특별자치도제주시,제주특별자치도,제주시,메추리,1,0,1,1,0,100000,마리
2019,제주특별자치도제주시,제주특별자치도,제주시,꿩,3,0,4,4,0,11550,마리
2019,제주특별자치도서귀포시,제주특별자치도,서귀포시,육계,21,0,24,22,2,567350,마리
2019,제주특별자치도서귀포시,제주특별자치도,서귀포시,오리,2,0,2,2,0,800,마리
2019,제주특별자치도서귀포시,제주특별자치도,서귀포시,꿩,2,0,2,2,0,8000,마리
2019,총계,총계,,,6752,0,9550,7653,1897,282570586,마리
