년도,주소,시도,시군,축종명,경영체수 합계(건),시설여부(경영체 수),,경영형태(시설 개수),,사육 규모,단위
2015,전라북도진안군,전라북도,진안군,육계,81,1,121,63,59,4132105,마리
2015,전라북도진안군,전라북도,진안군,오리,6,0,11,2,9,114500,마리
2015,전라북도진안군,전라북도,진안군,메추리,2,0,3,3,0,420000,마리
2015,전라북도진안군,전라북도,진안군,꿩,1,0,1,1,0,2000,마리
2015,전라북도진안군,전라북도,진안군,타조,1,0,2,2,0,12,마리
2015,전라북도무주군,전라북도,무주군,육계,11,2,10,12,0,155799,마리
2015,전라북도무주군,전라북도,무주군,오리,3,0,3,3,0,13350,마리
2015,전라북도장수군,전라북도,장수군,육계,24,2,31,15,18,764410,마리
2015,전라북도장수군,전라북도,장수군,오리,15,0,26,12,14,313700,마리
2015,전라북도임실군,전라북도,임실군,육계,67,12,76,73,15,3130127,마리
2015,전라북도임실군,전라북도,임실군,오리,10,0,13,6,7,176490,마리
2015,전라북도순창군,전라북도,순창군,육계,52,3,68,38,33,2742600,마리
2015,전라북도순창군,전라북도,순창군,칠면조,1,1,0,1,0,1,마리
2015,전라북도순창군,전라북도,순창군,오리,12,0,19,13,6,178967,마리
2015,전라북도순창군,전라북도,순창군,꿩,1,1,0,1,0,17,마리
2015,전라북도고창군,전라북도,고창군,육계,83,4,136,75,65,5817906,마리
2015,전라북도고창군,전라북도,고창군,오리,46,1,87,40,48,888177,마리
2015,전라북도고창군,전라북도,고창군,메추리,1,0,1,1,0,100000,마리
2015,전라북도고창군,전라북도,고창군,타조,1,0,1,1,0,50,마리
2015,전라북도부안군,전라북도,부안군,육계,75,1,99,67,33,5113050,마리
2015,전라북도부안군,전라북도,부안군,오리,44,0,82,31,51,748333,마리
2015,전라북도부안군,전라북도,부안군,메추리,1,0,1,1,0,140000,마리
2015,전라북도소계,전라북도,소계,,1286,115,1794,1084,825,52621665,마리
2015,전라남도목포시,전라남도,목포시,육계,6,1,6,6,1,65365,마리
2015,전라남도여수시,전라남도,여수시,육계,121,14,114,118,10,474508,마리
2015,전라남도여수시,전라남도,여수시,칠면조,3,0,3,3,0,40,마리
2015,전라남도여수시,전라남도,여수시,오리,6,1,5,6,0,60,마리
2015,전라남도여수시,전라남도,여수시,꿩,2,0,2,2,0,120,마리
2015,전라남도여수시,전라남도,여수시,타조,1,0,1,0,1,4,마리
2015,전라남도순천시,전라남도,순천시,육계,65,13,62,68,7,1002529,마리
2015,전라남도순천시,전라남도,순천시,칠면조,1,0,1,1,0,2,마리
2015,전라남도순천시,전라남도,순천시,오리,8,1,11,8,4,160002,마리
2015,전라남도순천시,전라남도,순천시,메추리,1,0,1,1,0,60000,마리
2015,전라남도나주시,전라남도,나주시,육계,87,2,127,84,45,6665820,마리
2015,전라남도나주시,전라남도,나주시,오리,102,0,159,78,81,2214745,마리
2015,전라남도나주시,전라남도,나주시,꿩,1,0,1,1,0,6000,마리
2015,전라남도광양시,전라남도,광양시,육계,57,37,22,57,2,103296,마리
2015,전라남도광양시,전라남도,광양시,칠면조,1,0,1,1,0,100,마리
2015,전라남도광양시,전라남도,광양시,오리,1,1,0,1,0,2,마리
2015,전라남도광양시,전라남도,광양시,꿩,1,0,2,2,0,12000,마리
2015,전라남도담양군,전라남도,담양군,육계,47,10,51,47,14,1578909,마리
2015,전라남도담양군,전라남도,담양군,오리,18,0,32,15,17,181315,마리
2015,전라남도담양군,전라남도,담양군,꿩,1,0,2,2,0,10000,마리
2015,전라남도곡성군,전라남도,곡성군,육계,47,1,76,41,36,2109734,마리
2015,전라남도곡성군,전라남도,곡성군,오리,22,0,70,27,43,660535,마리
2015,전라남도곡성군,전라남도,곡성군,메추리,2,0,2,1,1,590000,마리
2015,전라남도구례군,전라남도,구례군,육계,29,3,41,36,8,467351,마리
2015,전라남도구례군,전라남도,구례군,오리,18,0,63,37,26,340403,마리
2015,전라남도고흥군,전라남도,고흥군,육계,23,2,23,23,2,422502,마리
2015,전라남도고흥군,전라남도,고흥군,오리,13,0,22,21,1,143548,마리
2015,전라남도보성군,전라남도,보성군,육계,65,29,44,70,3,821995,마리
2015,전라남도보성군,전라남도,보성군,칠면조,1,0,1,0,1,7,마리
2015,전라남도보성군,전라남도,보성군,오리,26,5,30,33,2,352551,마리
2015,전라남도화순군,전라남도,화순군,육계,40,4,43,38,9,408417,마리
2015,전라남도화순군,전라남도,화순군,오리,5,0,6,3,3,41200,마리
2015,전라남도화순군,전라남도,화순군,메추리,2,0,2,2,0,190000,마리
2015,전라남도장흥군,전라남도,장흥군,육계,23,2,29,23,8,869740,마리
2015,전라남도장흥군,전라남도,장흥군,칠면조,1,0,1,1,0,20,마리
2015,전라남도장흥군,전라남도,장흥군,오리,39,1,75,57,19,778860,마리
2015,전라남도강진군,전라남도,강진군,육계,147,110,42,147,5,1740029,마리
2015,전라남도강진군,전라남도,강진군,오리,28,7,25,28,4,452769,마리
2015,전라남도강진군,전라남도,강진군,꿩,1,0,1,1,0,2,마리
2015,전라남도해남군,전라남도,해남군,육계,30,1,30,23,8,1457050,마리
2015,전라남도해남군,전라남도,해남군,오리,20,0,24,14,10,451250,마리
2015,전라남도영암군,전라남도,영암군,육계,48,0,72,50,22,2829396,마리
2015,전라남도영암군,전라남도,영암군,오리,61,0,186,79,107,1364436,마리
2015,전라남도영암군,전라남도,영암군,메추리,1,0,1,1,0,150000,마리
2015,전라남도영암군,전라남도,영암군,타조,1,0,1,1,0,17,마리
2015,전라남도무안군,전라남도,무안군,육계,63,2,116,94,24,3765948,마리
2015,전라남도무안군,전라남도,무안군,칠면조,1,0,1,1,0,3,마리
2015,전라남도무안군,전라남도,무안군,오리,32,1,86,56,31,570290,마리
2015,전라남도함평군,전라남도,함평군,육계,62,3,67,44,26,3813650,마리
2015,전라남도함평군,전라남도,함평군,오리,29,0,37,26,11,611844,마리
2015,전라남도영광군,전라남도,영광군,육계,53,0,81,61,20,2930870,마리
2015,전라남도영광군,전라남도,영광군,오리,4,0,8,8,0,49500,마리
2015,전라남도영광군,전라남도,영광군,타조,1,0,1,1,0,11,마리
2015,전라남도장성군,전라남도,장성군,육계,22,2,26,27,1,393100,마리
2015,전라남도장성군,전라남도,장성군,오리,4,0,4,4,0,35500,마리
2015,전라남도장성군,전라남도,장성군,꿩,1,0,2,2,0,15000,마리
2015,전라남도완도군,전라남도,완도군,육계,19,17,2,18,1,633,마리
2015,전라남도완도군,전라남도,완도군,오리,1,1,0,1,0,50,마리
2015,전라남도진도군,전라남도,진도군,육계,12,5,7,11,1,168350,마리
2015,전라남도진도군,전라남도,진도군,칠면조,1,1,0,1,0,2,마리
2015,전라남도진도군,전라남도,진도군,오리,13,2,13,8,7,124503,마리
2015,전라남도신안군,전라남도,신안군,육계,17,2,17,18,1,13688,마리
2015,전라남도신안군,전라남도,신안군,오리,1,1,0,1,0,200,마리
2015,경상북도포항시,경상북도,포항시,육계,32,0,34,33,1,141322,마리
2015,경상북도포항시,경상북도,포항시,오리,6,1,5,5,1,937,마리
2015,경상북도포항시,경상북도,포항시,꿩,1,0,1,0,1,250,마리
2015,경상북도포항시,경상북도,포항시,타조,1,0,1,1,0,1,마리
2015,경상북도경주시,경상북도,경주시,육계,83,8,79,81,6,423751,마리
2015,경상북도경주시,경상북도,경주시,칠면조,2,1,1,2,0,17,마리
2015,경상북도경주시,경상북도,경주시,오리,12,0,14,10,4,13995,마리
2015,경상북도경주시,경상북도,경주시,메추리,4,0,9,9,0,438962,마리
2015,경상북도경주시,경상북도,경주시,꿩,3,1,2,3,0,258,마리
2015,경상북도경주시,경상북도,경주시,타조,1,0,1,1,0,100,마리
2015,경상북도김천시,경상북도,김천시,육계,68,10,69,49,30,2633809,마리
2015,경상북도김천시,경상북도,김천시,칠면조,1,0,1,1,0,6,마리
2015,경상북도김천시,경상북도,김천시,오리,3,1,2,3,0,28,마리
2015,경상북도안동시,경상북도,안동시,육계,138,21,144,157,8,3237298,마리
2015,경상북도안동시,경상북도,안동시,칠면조,5,0,5,5,0,31,마리
2015,경상북도안동시,경상북도,안동시,오리,11,0,11,11,0,8198,마리
2015,경상북도안동시,경상북도,안동시,메추리,1,0,1,1,0,50000,마리
2015,경상북도안동시,경상북도,안동시,꿩,3,1,3,4,0,12303,마리
2015,경상북도구미시,경상북도,구미시,육계,36,2,35,29,8,612367,마리
2015,경상북도구미시,경상북도,구미시,오리,1,0,1,1,0,10,마리
2015,경상북도구미시,경상북도,구미시,꿩,2,0,2,2,0,10006,마리
2015,경상북도영주시,경상북도,영주시,육계,57,0,64,64,0,1645015,마리
2015,경상북도영주시,경상북도,영주시,칠면조,1,0,1,1,0,7,마리
2015,경상북도영주시,경상북도,영주시,오리,5,0,5,5,0,19360,마리
2015,경상북도영천시,경상북도,영천시,육계,57,2,65,61,6,1108412,마리
2015,경상북도영천시,경상북도,영천시,칠면조,1,0,1,1,0,2,마리
2015,경상북도영천시,경상북도,영천시,오리,7,0,7,6,1,824,마리
2015,경상북도영천시,경상북도,영천시,메추리,3,0,3,3,0,500000,마리
2015,경상북도영천시,경상북도,영천시,꿩,2,0,3,3,0,143,마리
2015,경상북도상주시,경상북도,상주시,육계,106,34,88,81,41,3396572,마리
2015,경상북도상주시,경상북도,상주시,칠면조,1,0,1,1,0,6,마리
2015,경상북도상주시,경상북도,상주시,오리,3,2,1,3,0,81,마리
2015,경상북도상주시,경상북도,상주시,메추리,1,0,4,4,0,162000,마리
2015,경상북도상주시,경상북도,상주시,타조,2,1,2,3,0,4,마리
2015,경상북도문경시,경상북도,문경시,육계,50,5,51,56,0,995129,마리
2015,경상북도문경시,경상북도,문경시,칠면조,1,0,1,1,0,5,마리
2015,경상북도문경시,경상북도,문경시,오리,1,0,1,1,0,12000,마리
2015,경상북도문경시,경상북도,문경시,메추리,1,0,1,1,0,300,마리
2015,경상북도문경시,경상북도,문경시,꿩,1,0,1,1,0,200,마리
2015,경상북도경산시,경상북도,경산시,육계,34,0,40,39,1,171013,마리
2015,경상북도경산시,경상북도,경산시,칠면조,1,0,1,1,0,2,마리
2015,경상북도경산시,경상북도,경산시,오리,3,1,2,3,0,510,마리
2015,경상북도경산시,경상북도,경산시,꿩,12,0,12,12,0,27080,마리
2015,경상북도군위군,경상북도,군위군,육계,45,23,32,50,5,720417,마리
2015,경상북도군위군,경상북도,군위군,오리,3,1,2,3,0,93,마리
2015,경상북도군위군,경상북도,군위군,꿩,3,0,9,9,0,18266,마리
2015,경상북도의성군,경상북도,의성군,육계,44,6,45,47,4,2860315,마리
2015,경상북도의성군,경상북도,의성군,오리,2,2,0,2,0,202,마리
2015,경상북도의성군,경상북도,의성군,꿩,1,0,2,2,0,205,마리
2015,경상북도청송군,경상북도,청송군,육계,20,3,20,23,0,952168,마리
2015,경상북도청송군,경상북도,청송군,꿩,1,0,1,1,0,4000,마리
2015,경상북도청송군,경상북도,청송군,타조,1,0,2,2,0,13,마리
2015,경상북도영양군,경상북도,영양군,육계,23,0,24,20,4,3721,마리
2015,경상북도영덕군,경상북도,영덕군,육계,8,0,8,8,0,8830,마리
2015,경상북도영덕군,경상북도,영덕군,오리,2,0,2,2,0,350,마리
2015,경상북도청도군,경상북도,청도군,육계,31,2,29,30,1,131499,마리
2015,경상북도청도군,경상북도,청도군,오리,2,1,1,2,0,150,마리
2015,경상북도청도군,경상북도,청도군,꿩,2,1,1,2,0,5050,마리
2015,경상북도고령군,경상북도,고령군,육계,23,1,23,21,3,250874,마리
2015,경상북도고령군,경상북도,고령군,오리,2,0,2,2,0,380,마리
2015,경상북도고령군,경상북도,고령군,꿩,3,0,5,5,0,7342,마리
2015,경상북도성주군,경상북도,성주군,육계,40,2,48,46,4,966765,마리
2015,경상북도성주군,경상북도,성주군,칠면조,1,1,0,1,0,2,마리
2015,경상북도성주군,경상북도,성주군,오리,6,1,6,7,0,17720,마리
2015,경상북도칠곡군,경상북도,칠곡군,육계,55,2,59,43,18,1039359,마리
2015,경상북도칠곡군,경상북도,칠곡군,오리,8,1,7,7,1,1008,마리
2015,경상북도칠곡군,경상북도,칠곡군,메추리,3,0,3,3,0,30000,마리
2015,경상북도칠곡군,경상북도,칠곡군,꿩,3,0,4,4,0,3110,마리
2015,경상북도예천군,경상북도,예천군,육계,28,0,34,29,5,852182,마리
2015,경상북도예천군,경상북도,예천군,오리,8,0,9,6,3,81290,마리
2015,경상북도예천군,경상북도,예천군,타조,1,0,1,1,0,10,마리
2015,경상북도봉화군,경상북도,봉화군,육계,28,3,25,26,2,1147001,마리
2015,경상북도봉화군,경상북도,봉화군,오리,4,0,4,3,1,29876,마리
2015,경상북도봉화군,경상북도,봉화군,꿩,1,0,1,1,0,700,마리
2015,경상북도울진군,경상북도,울진군,육계,14,4,11,14,1,13165,마리
2015,경상북도울진군,경상북도,울진군,칠면조,2,2,0,2,0,10,마리
2015,경상북도울진군,경상북도,울진군,오리,2,1,1,2,0,10003,마리
2015,경상북도울릉군,경상북도,울릉군,육계,2,1,1,1,1,90,마리
2015,경상남도창원시,경상남도,창원시,육계,133,25,122,141,6,63173,마리
2015,경상남도창원시,경상남도,창원시,오리,20,3,18,20,1,2721,마리
2015,경상남도창원시,경상남도,창원시,메추리,1,0,1,1,0,100000,마리
2015,경상남도창원시,경상남도,창원시,꿩,2,1,1,2,0,160,마리
2015,경상남도창원시,경상남도,창원시,칠면조,1,1,0,1,0,2,마리
2015,경상남도진주시,경상남도,진주시,육계,84,6,86,87,5,528939,마리
2015,경상남도진주시,경상남도,진주시,칠면조,1,0,1,1,0,15,마리
2015,경상남도진주시,경상남도,진주시,오리,14,2,28,13,17,123145,마리
2015,경상남도진주시,경상남도,진주시,타조,1,1,0,1,0,20,마리
2015,경상남도통영시,경상남도,통영시,육계,11,0,12,10,2,32772,마리
2015,경상남도통영시,경상남도,통영시,오리,3,1,2,3,0,6,마리
2015,경상남도사천시,경상남도,사천시,육계,20,0,27,26,1,285185,마리
2015,경상남도사천시,경상남도,사천시,칠면조,1,0,1,1,0,6,마리
2015,경상남도사천시,경상남도,사천시,오리,3,0,4,4,0,18008,마리
2015,경상남도김해시,경상남도,김해시,육계,70,0,75,69,6,817627,마리
2015,경상남도김해시,경상남도,김해시,오리,7,0,8,8,0,2056,마리
2015,경상남도김해시,경상남도,김해시,메추리,1,0,1,1,0,80000,마리
2015,경상남도김해시,경상남도,김해시,꿩,1,0,1,0,1,100,마리
2015,경상남도밀양시,경상남도,밀양시,육계,83,45,42,83,4,990342,마리
2015,경상남도밀양시,경상남도,밀양시,칠면조,1,1,0,1,0,2,마리
2015,경상남도밀양시,경상남도,밀양시,오리,10,7,3,10,0,2811,마리
2015,경상남도밀양시,경상남도,밀양시,메추리,1,0,1,1,0,1,마리
2015,경상남도밀양시,경상남도,밀양시,꿩,5,1,5,6,0,9480,마리
2015,경상남도밀양시,경상남도,밀양시,타조,1,1,0,1,0,1,마리
2015,경상남도거제시,경상남도,거제시,육계,43,0,60,56,4,305022,마리
2015,경상남도거제시,경상남도,거제시,오리,2,0,2,2,0,87,마리
2015,경상남도거제시,경상남도,거제시,꿩,2,0,2,2,0,203,마리
2015,경상남도양산시,경상남도,양산시,육계,65,0,65,57,8,834438,마리
2015,경상남도양산시,경상남도,양산시,칠면조,1,0,2,2,0,70,마리
2015,경상남도양산시,경상남도,양산시,오리,5,0,5,5,0,320,마리
2015,경상남도양산시,경상남도,양산시,메추리,6,0,6,6,0,445500,마리
2015,경상남도양산시,경상남도,양산시,꿩,2,0,2,2,0,40500,마리
2015,경상남도의령군,경상남도,의령군,육계,24,1,26,25,2,220469,마리
2015,경상남도의령군,경상남도,의령군,칠면조,1,0,1,0,1,20,마리
2015,경상남도의령군,경상남도,의령군,오리,4,0,7,5,2,26350,마리
2015,경상남도의령군,경상남도,의령군,메추리,3,0,3,3,0,650000,마리
2015,경상남도의령군,경상남도,의령군,꿩,1,0,1,1,0,6000,마리
2015,경상남도함안군,경상남도,함안군,육계,34,0,38,32,6,472380,마리
2015,경상남도함안군,경상남도,함안군,오리,3,0,3,3,0,1303,마리
2015,경상남도창녕군,경상남도,창녕군,육계,54,0,78,68,10,2179362,마리
2015,경상남도창녕군,경상남도,창녕군,오리,7,0,8,5,3,28209,마리
2015,경상남도창녕군,경상남도,창녕군,메추리,1,0,1,1,0,388000,마리
2015,경상남도고성군,경상남도,고성군,육계,25,3,27,30,0,665930,마리
2015,경상남도고성군,경상남도,고성군,오리,7,0,8,8,0,79600,마리
2015,경상남도남해군,경상남도,남해군,육계,18,1,17,16,2,94183,마리
2015,경상남도남해군,경상남도,남해군,오리,1,1,0,1,0,4,마리
2015,경상남도남해군,경상남도,남해군,꿩,1,0,1,1,0,8,마리
2015,경상남도남해군,경상남도,남해군,타조,2,0,2,2,0,16,마리
2015,경상남도하동군,경상남도,하동군,육계,19,3,16,19,0,303440,마리
2015,경상남도하동군,경상남도,하동군,오리,6,1,12,11,2,74130,마리
2015,경상남도산청군,경상남도,산청군,육계,48,6,50,47,9,637939,마리
2015,경상남도산청군,경상남도,산청군,오리,3,0,3,3,0,10607,마리
2015,경상남도산청군,경상남도,산청군,메추리,1,0,1,1,0,200000,마리
2015,경상남도산청군,경상남도,산청군,꿩,3,0,7,7,0,77000,마리
2015,경상남도산청군,경상남도,산청군,타조,1,0,1,1,0,3,마리
2015,경상남도함양군,경상남도,함양군,육계,11,0,11,7,4,288500,마리
2015,경상남도함양군,경상남도,함양군,오리,15,0,16,14,2,248010,마리
2015,경상남도거창군,경상남도,거창군,육계,23,0,26,25,1,531528,마리
2015,경상남도거창군,경상남도,거창군,오리,35,0,38,33,5,545415,마리
2015,경상남도합천군,경상남도,합천군,육계,46,1,56,51,6,1194586,마리
2015,경상남도합천군,경상남도,합천군,오리,2,0,7,6,1,25600,마리
2015,제주특별자치도제주시,제주특별자치도,제주시,육계,76,6,78,73,11,1956331,마리
2015,제주특별자치도제주시,제주특별자치도,제주시,오리,11,3,10,10,3,37205,마리
2015,제주특별자치도제주시,제주특별자치도,제주시,메추리,1,0,2,2,0,132500,마리
2015,제주특별자치도제주시,제주특별자치도,제주시,꿩,2,0,5,5,0,15030,마리
2015,제주특별자치도서귀포시,제주특별자치도,서귀포시,육계,23,0,25,22,3,483435,마리
2015,제주특별자치도서귀포시,제주특별자치도,서귀포시,오리,2,0,2,2,0,500,마리
2015,제주특별자치도서귀포시,제주특별자치도,서귀포시,꿩,3,1,3,4,0,17200,마리
2015,총계,총계,,,10594,1522,12028,10811,2739,255503856,마리
